	verdict	indexes
98	198740.json	"[1237 1138  219  151  261    7 1040  718 1292  347  307  368  390  617
  385  433  362   69  128  695  843  391 1323 1300  880  328 1239  640
  782  956  579 1217  100 1361 1350 1281   19  846 1322  581 1037   84
  538  513  904 1272  496  914  876  569  300  336  889   71  191  348
  235  933  244   28  919  851  246  465  913  568  356 1256  911  239
 1189  278  687 1124 1315  104 1255  233  863  531 1269 1280 1336   41
 1251  607  182  606 1296  298  580 1045  574 1168  745  886  764  530
  439   87]"
99	198741.json	"[ 719 1194  287 1158  567  603  400  841  325   12  676 1051 1169  556
 1207  577 1026 1164 1146  454  165 1219 1053 1159  494  561  437  610
  284  874 1166 1115  477 1258  885  448 1201  584  126  381  993 1186
  557  634 1046   37  542  121  361 1220 1153 1335  784  489  471  541
 1056  698  470  525  279  271  730  837 1065 1246  515  803  691    8
  497  161  999  653  892 1376   93  823 1126  349  206  502  408  203
  266  917  625 1161  878 1359  859  652  809  857 1162  345  605  958
  810   89]"
100	198742.json	"[ 385 1138  261 1350  191  247  391  904  877  238 1300  718  876   84
 1098 1062  846 1361 1040  433  911  928   87  390  362 1315 1237   69
  128  970    7  574 1269  529 1292  782 1251 1001  604  956 1217  900
  588  564 1255 1281 1323  219  336  713  566  796 1213 1386  289  151
  356 1308  980  347  100  538  102  239  872 1279 1039  607  368  530
  513  445  223  569  202  856   19  517  104  851  687  695  933  314
  307  867  465 1024 1306  972  118  244 1314  311  951  246  903 1239
  328  233]"
101	198744.json	"[ 313  127   66  934  153 1304   87  848  624   20  742 1110  952  665
  391  845  686 1225 1191 1135  273 1217  102 1125  994  599  406 1370
 1082 1036  705 1118 1090  154  398  119 1017  715  895 1228 1049 1333
 1050   43  364  435  762  978  570  370  866  831  939  549 1278  378
 1313 1058  486   13   92  591  428  956 1004  938 1280  850 1210 1007
  589  240  666 1060  222  382  946  797 1226  979  329 1108  837  393
 1329  712  960 1157  206  645  944 1255 1071 1212  713  664  314  554
  818   45]"
102	198745.json	"[ 334  659  192  365  103 1282   83  337 1125  915 1002  999  587  425
  304  944  973 1166 1391 1112  153 1003  957  281  934 1313  631  686
  931   95 1089 1135  431  936  364  599  531  407  273  498  762   66
 1208  690  152  776 1000 1212  647  664  187  712  990 1317 1288  397
  176  267 1049  432 1054  372  850  541 1329 1215 1240  382 1004  393
  449  215  493  997  778  213  469 1375  374  678   65   73  591  356
 1069  417  280  645 1194 1293  995 1201  715  145  486  994  156  979
  905 1139]"
103	198746.json	"[ 909  872  289 1021  118  310  985  206  161 1060  529  220  456 1110
   69  531  314 1098 1263 1198  174 1108  688  660  863  593  951  378
 1172 1071  716  485 1315  287  861 1273  780 1107  288 1127 1030  889
  729 1158  709  329  834 1251 1366  461  907 1039  541  534  370 1182
 1345  835  959  517    5 1341 1058  283 1255  956  687  903  410  744
  486  869 1152 1066  876  433  336 1266 1297 1311  468  997  358  574
  265   39 1189  748 1029  175  782 1370  554  941 1296  133  564  440
  217  866]"
104	198748.json	"[ 939  329 1110  206  391 1217  920 1225 1036  942  934 1228  314  435
  607 1378  945  313  240  167  153  280  288  549 1035  692  371  216
  762 1060  960  848  306  952   87  913 1108  390  781  486  570  987
 1210  956 1305  633  830  348 1280  151  300  863  599  154  331  378
  866 1135  664  754 1021  645  869  370 1195  328  113 1336   43  302
  717 1370  554 1345   92  144  342  713  484  889  475 1239  330  818
  598 1077 1278  538  421  428  253  880 1206 1071 1322  851  530  231
 1298   58]"
105	198749.json	"[ 208  192  366 1249  776  425  761 1388 1125 1371 1316   49 1089   66
  213 1112  413  272  364  982  787   54  393   88  367  499  666  119
  103  249  559 1288  466  481  659  800  334  963  871 1015  337  422
 1215  354 1221  595   65  407  944   31 1135  152  156  382  642  690
  431  587 1240 1109 1368  302  762  599  797 1216  117  978  712  778
  686  715  961 1268 1387  200   73 1192 1190 1007 1002 1282  130  988
  629 1236 1301  975  899  519   95   48  275  973  850  950  372  749
  731  979]"
106	198751.json	"[ 282 1033  664 1253  176 1176 1076  213  120 1265  308  304 1041 1268
 1117  587 1339  950  762  491 1125  934  599  963  740   83  305   73
 1135 1174  372 1295  837  156  422  116  712 1089 1333  397  799 1007
  452 1381 1211  537 1299  487 1090 1301 1049  731  960  720  996  154
   33   92   43  482  661  905 1282  331  749 1109  655  801  183  396
 1313  671 1240  315 1110  686 1225   86  435  388  503  690  318  754
 1036   17  921  382  750 1031 1244 1003  954  670   65 1185  601  299
  466  230]"
107	198752.json	"[ 664  304  282  176 1253 1194  762 1033  837 1265 1166  434  999 1210
  616  841  934 1171  183  681  954  882  712  331 1195 1110  719 1176
 1049  587 1228  206  577  487  153  372  284  810  720  506  486  599
 1333  541 1135  181   12  547  213  154   92 1225  905 1007  396  953
  866  645  497  494  885 1108  655 1003  960  964   73 1201  784  809
   33 1089 1394 1076  598  329 1153  308  302  325  448   83  315  199
 1158 1172  473 1339  397  388 1125  557 1377  731  536  165  912 1345
  969  161]"
108	198753.json	"[ 275  364  499  425  249   66  982   31  103  337  304  334  208 1095
 1125 1112  302 1240  761 1329  222  192  153  629  787 1316  213 1007
  690  130  117  393 1313  119 1135 1348  127  623   87   49  406  944
  313  762 1049  587 1282  366  407 1390  715  365   13  666  599  712
 1221  973  686 1117  176  999 1288  159   88  986 1123  776  751  372
  498  137 1050 1003  934  631  979  413 1089 1002 1317 1208  665 1015
  994   65  481 1304 1166  642  152 1004 1225  398  800  887  940  664
  662  493]"
109	198754.json	"[1378  913  265  423  306  683  329  942  396  834   58  786  945 1266
  748  939  342  783 1110  869  607  341 1232  920  167 1165 1336  190
  327  468  803 1366  371 1345  175  880 1338  113 1036 1299  331  314
 1228  317  216  960   32  435  600  616 1078  670  547  146  717  206
  378  781   11  488 1377 1091 1145  657  578  989 1343  502  722  384
  959 1210  810  879  475  554  560  784  884 1097  754 1060  716  955
  288  734 1182  703  390  196 1021 1298  370 1373  585  863 1322   23
 1195 1077]"
110	198755.json	"[ 336 1307  314 1255  529  531  753  956  904  373 1395  251  130 1281
  174   39  357  222  782  481  951 1318  877 1279  903  439 1058  867
  876   82  971 1138  527  729  204   71  977    1   41   19  102 1024
 1263  347  709 1029 1014 1204 1238  233 1039  985  517  500  131  465
  385  564  328  549  573  428  133  986  863  298 1062 1221  713 1306
 1098  461  554  574  928  530  289 1269 1060  579  178  824  278 1315
  920  569  220  739  247 1213  924 1104  856  129  283 1183  933  390
  362  974]"
111	198756.json	"[ 707  688  876  131 1062 1138 1255 1315  531 1183  877  951  310  564
 1029 1311  529  928  974  904  856 1098  980  970  500  174  588  824
  574  336  172  433 1263  573  867  753  956  223  835  710 1213  911
  464  743 1386   84  286  492  933  868  977 1306   69  385  604  357
 1204  289  729  796 1281 1340  972 1279  328  900  985 1014  247  220
  517 1106  481  986  185   39  782  410  445  461  129 1226  311 1307
 1267 1059 1250  102  443 1039  222 1269 1350  251 1024  971  283  579
  210 1314]"
112	198757.json	"[1039  220 1263  928  986  872   69  877  588  311  529  283 1098 1029
  782  278  385  247  443 1028  357  433  710  286  904 1148  133 1311
 1341  780 1255 1386 1213  911  270  769  185 1315  174 1023  574  909
  579  223  298  118  362  835 1281 1204 1168 1279 1001  289   71 1350
  314 1250 1066  233  687  480  336  739  713 1292 1183   84 1269   39
  632    5  149 1238  565   19   46  356  566  956  130 1138  649  980
  439  930  131  933 1314  453 1337  867  177  951  531  796  238  651
  261  863]"
113	198758.json	"[ 917  878  248 1258 1218  284 1146  676   12  345 1053  625 1164 1201
  415  290 1166  325  719  349  561  437  400 1186 1051 1207  121 1046
  584  993  603  610   37  470 1194  634  542  859 1000  473 1126 1026
  381 1158  454  874 1360 1151  730  365  841  767 1162  463 1219 1352
  577  203 1169 1246  999 1054  236 1161  112  637  165  279  489 1154
 1374  476 1159  126  727  826  408 1056  525  888  434  857  557 1065
  477  266  541  653 1285  635  892  691  417  287  438  471  361  809
  704 1196]"
114	198759.json	"[ 950  731 1245  372  173 1288 1089  905   95  329  116 1313  200 1008
  156  432  778  587 1289  690 1354 1031 1299  963 1147  305  108  519
 1109  661  910 1081  422 1190  416  740 1249  599 1135 1268  540 1027
  801  526  686  518  393  405  957 1125 1049  103  354  944  192   73
 1312 1387  140 1216  412 1305  732  684  188 1240  996   68  852  797
  628  407  664  589 1328  844  537  655  630  754  647  195  425   88
  644  983 1388 1265  611  119  776 1297  230    3  411  318 1005  296
  772  509]"
115	198760.json	"[ 878  917  248 1218  284 1258 1201 1146  561 1164  676 1051 1053  415
   12  719  470  290 1186  625  349  603  584 1166  841  345  437 1207
 1194  857   37  473  121  279  610 1046  859  266  325  577  381  454
  542 1169 1151  557 1219 1158 1162  477  165 1026  365  112  634  400
  730 1126 1352 1374  993 1360  203  556  691 1000  826 1246  874  767
  541 1154 1159  417  434  635  502  525  476 1054 1065  408  471  287
  809 1220 1373  727 1161  999  954  126  836  361  652  567 1086  236
  494  647]"
116	198761.json	"[ 468  435  292  717 1177  895  592  912  370  854 1304  379  756  866
 1244  418  501 1110 1036  892  150   25 1370 1359 1211 1286  600  954
   33  190  486  869 1007  716  153   66 1017  885  789  294  657 1259
  934  837   29  999   43  575 1372 1194 1210  514 1182  754  907 1333
  165 1280  287  147 1195 1254  875 1129  848  309 1145  216  175  810
  712  946 1135   20   86  193  803  762 1226  282  570  409 1158  978
  674  232  525 1118 1385 1117   85  818  969  299   45  960 1048   52
 1060  458]"
117	198762.json	"[1098  289  238  191  872  856  251 1039 1066  877  527  247  904  481
   69   34 1028  222  205  310  153  385 1110  911  485  928  986  532
 1021 1010 1341 1386  445  902  118  172 1029  817  130   87  588 1228
  985 1221  261  593  934 1107  362 1375  486 1385  149  590  863 1108
 1172  433 1138  716  206 1327  687  194  980  889  529  937  267  457
  900  990  538  608  995  978  909  221 1315 1275  597  150  444 1036
  706 1317 1080 1125  425  302   72  133  531  564  835 1127 1060  907
  161  782]"
118	198765.json	"[ 127   20 1264  360 1117  482  875  742  435 1157 1295 1226  994   66
   25  592  503  460 1176 1304 1174  642 1090  213 1301 1240  715   62
   43 1211  771  895  749  313 1191 1041  854 1015 1017 1294  624 1033
 1076  153  658 1278 1381  988  282   88 1348 1007 1370   48  975 1050
  850 1025  491  150  946  847 1313  599  686 1333  570 1280  797  690
  119  866  458  422 1293 1283 1332  501  359 1265  398   72  292  979
  666   17  712  721  152  294  120   85  937  176  209 1082  308  643
  551  406]"
119	198767.json	"[ 664  762  304  934 1210 1194  999  153   92 1135  717  154  954  329
  599  866  206  837  645 1003 1225  282 1333  487 1265  616 1110 1125
  486  960  240  754  939  841 1195  331  798 1108 1166   43 1036  370
  952  799  570 1007  302  882 1049  547  953  942 1144  686  176  378
 1375  987  592  372  541  712  434  885 1171  313  388 1035  854  536
 1228  397 1359  989 1244  348  216  280 1206 1004 1158  435  598   76
  740  377 1253  944  722  818  475  850   83  892  591  425  418  421
  253 1280]"
120	198768.json	"[1166  103  425  973  661  304  365  397 1375 1194 1003 1125   83   12
 1002  302  187  372  153  905  944  999  192  762 1066  495  915  957
 1201 1171  841 1219 1258 1158  337   65  156  374 1112 1089 1135  934
  712  731  249  690  598 1195    8  434 1282  587  541  161  837 1228
  676  664  527  963  686  165  647  776  809  659  417  655 1134  931
 1317  303  287   95  364  995  599  486 1385  754  996  289  331  684
  623  852 1054  719  431  382 1053  645  473  272 1108  449  990  954
 1007 1207]"
121	198769.json	"[1315  433  529  174  876  985 1255 1138  283  336   69  904  909  688
  707  782  903  220  709  314 1238  956 1251  131 1269   39  465  461
  574  456  941 1306  118  687  517  357  753  385  439  863 1318  390
 1204 1281  223   19  880 1279 1183 1030  867  959   41  474  911  579
  565  739  564 1098  951  178 1029 1198 1055  632  924  352 1311  607
  569  492  729  710   91  835  965 1350  233  129  538 1039 1106 1168
  347  984  177 1062 1021  513  748  278  780  913  872  920 1073    9
 1213 1188]"
122	198770.json	"[ 920  942  206 1110 1232 1378 1345  939  607  472  486  998  945  288
 1021  822  909 1210  113  703  863 1298  549  167 1078 1077 1071 1377
 1228  869 1255  111  370  692  497  866 1195 1108 1036  848  987 1366
  593  314  371  306 1165  985  390 1273  341 1097  435  488  830  959
  827  456  907  904  922  956  834  329  421 1168 1107  310  423  216
  534  564  784  539  598 1138  783  717  147   69  538 1334  225  348
  336 1359  468 1182  789  547  716 1266  570  384  289  748  781 1251
  396  837]"
123	198771.json	"[1053 1258  603   12 1207 1166 1201 1146 1194  676  730  878 1164  625
 1186  345  477  165  719 1219  999  284 1158  561 1046  349   37  809
  248 1000  353 1051 1218  993  365  325  917  954 1220 1359  998 1227
  542 1054 1169  454  525  415  717  381  584  557  836  473  798  434
  610 1367  361 1026 1144  287  384 1162  400  266  823  841  577 1161
  727 1064  752 1154  854 1352 1065  203   89 1259  637  502  793 1136
  958  121 1360  541  206  463  859  691 1210  280 1151  348 1159 1114
  942  437]"
124	198772.json	"[ 917  878 1258 1053  415 1218  248  284 1360  561  345  603 1164 1146
  676  625 1201   12  325 1207 1166  473 1219 1374 1051 1186  719 1154
  349 1046  542  290  381 1194  470 1026  165 1158 1000  437  584  809
  477 1064  730  121   37  266  841  525  203 1151  400 1246  798  993
  823  634 1161  434 1054  353  610  365 1169  836  999 1144 1126  954
  454  112  206 1367  826  859 1220  577 1352  874  463  998  767  126
 1108  793  727  287  557 1136 1134 1162 1034 1373   96 1359  541 1259
  438  236]"
125	198773.json	"[ 917  878 1258 1053  248 1201  284   12 1218  676  561 1166 1146  415
  473 1207  719 1219 1164  625 1194 1158 1154  290  730 1360  603  345
 1186  381  809  325 1000 1374  542   37  349 1064 1051  434  823  836
  793 1046  634  477  165  999  287   89  454 1078 1026  400  437  584
  502 1054  841  577 1220  539  798  954 1335  541 1285  121  463  269
  206  652 1086  993 1126  365 1169  826  353    8  816 1273  958  470
  557 1136  266 1352 1066 1195 1161  291  126 1199  310 1367  161 1359
 1114 1134]"
126	198775.json	"[ 909   69  863  985  880  920 1168  913 1255 1232  529  780  433  336
  423 1345  220  607 1039  314 1336  278  174 1315  904 1127 1272 1021
  786  872  965  688  959  632  748  782  569  310  472 1078 1269  348
  118  288  300  593  352 1296 1022  223  907  687  716  560   19  835
   58  387  228 1023 1138 1251 1063  390  289  956  538  283 1366   23
 1322  270  911 1110  238 1098  456   46  729  744  579 1149 1183  206
  306  342  791 1341  534  461  585  311  966  565  357  410 1279  399
 1030  683]"
127	198776.json	"[ 712 1333 1265 1310  664  318  599 1385  329  668  837 1328  762 1249
  963  422  960  116  153  661  487  302  797  189  684   43 1036  954
  934   33  435  382  944  871  452 1176 1388   86 1013  405  367  434
  393 1228  750 1125 1319  681 1110   76  885  775 1253 1135  519  397
 1089  457  241 1209 1108  221  309 1171  601 1172  870 1081 1195  999
  983  996  372  398  176  818  854 1076  282  156 1381 1225  466  740
   73  230  801  331  720  175 1208  267 1031  547 1244 1320 1003  754
  598 1289]"
128	198778.json	"[ 364  751  481  249  425 1316  629  623 1221  940  631 1215 1193 1112
 1371 1125 1095  192  636  130  527  103  776 1135  267  272  499 1317
  666  208  205  302  990   49   31  304  407  619  986  599  406  303
   66  973  856  943  800  609  382  275  686 1348  944  393  665  334
  273  160   34 1015  469  337  414  997  715  153  923  639  222  994
  624 1327  979  398  251  705  915  597  755  102  316 1313  761  889
  152  383  105 1130  127  189  213 1325  742   88 1083  934  386  988
  211  947]"
129	198779.json	"[ 588  986  185  445  289  877 1098 1112  130 1029  872  247  911  480
  443  385 1314  651  856  311  286 1039 1386 1263  928  531 1028 1348
  529 1250  222  449  915 1395 1340  835  527  481  149  486  597  973
  706  251  133 1307  900 1058   69  278 1317  299 1278  334  174   84
  902  624  710  172 1213  357  713  220 1138  425  782  337  153 1127
  904  566 1148 1255  295  907  688 1370  362 1110 1281  150   98 1304
  866 1050 1221  937  934 1316  118  762   67   87  930  956  895  500
 1375 1315]"
130	198780.json	"[ 712  587 1049   83  762   73 1089 1135 1109   92  661  599 1125 1002
  979  818  944   66  452  666  422  302 1268  659 1249  776  337 1248
 1388  367  393  372  664  960  411 1007  526 1240 1333  852  154   43
  156  192  382  601 1288 1215  837  731  398 1375  797  963 1319  152
  397 1048 1225  329   86  230 1328  364  850  690  750  173  318  119
  407 1195 1282  282  200  999  686  313  536  591  736  934  982   21
 1181  519 1194  543  997 1036  866  155  684 1244 1265 1262   33  854
  912   95]"
131	198781.json	"[ 917  878  248 1258 1166  284  365 1053 1201 1146 1218  415   12  676
  345 1194 1000  634 1164 1051  999  417 1207 1158 1219 1054  473  349
  719  730  859 1186  625  400  603  381  767  290  542  121 1154 1046
  557  165  325  841  954  437 1360 1026  647  470  809  434  957  712
 1003  454  590  153   37  397 1126  892 1134 1195  995  561 1285 1214
 1317  874 1394  882  541  126  793  584 1374  287  103 1352  837 1172
 1227  438  893  187  506  993  652  477  857  598 1196 1375  206 1151
 1002  944]"
132	198782.json	"[ 917  878  248 1258 1218  284 1053 1201  290  676  415 1164 1146  625
  345  561   12 1166  437 1207  349  325  603 1186  121 1374  473  400
 1000 1051 1158 1154  719 1360  634   37 1046  542 1126  584  993  381
  463  730  859 1194 1026  454 1054 1219  365  470 1162 1151  999  767
  112  438 1352  826  874  203 1285  610 1161  236 1169  637  809  476
 1086  727  577  477  417  841  434  857  266 1373 1246  954  165  557
  515 1214  958  888 1159  126  279  408  287  694  525  647  652  361
  489  998]"
133	198783.json	"[ 917  878  248 1218 1258  415 1053  284  345 1360  603 1164  561  676
  625 1146  290 1374  437  325 1201  121 1186   12 1166 1046 1051  634
  349  584  473 1154 1207  381  470 1000   37  400 1026  542 1158 1161
 1151  203 1126  993 1246  719  266  477  859  112  826  767  730 1169
 1219  408 1194 1064  610  874  454  236  463  365  476  126  809  727
  635  999 1162  165 1159 1196 1054 1285  652  525  958  471  841 1065
 1352  577 1220  434 1367  836 1373  361  691  287  557  417  637  279
  353 1086]"
134	198784.json	"[1258 1053 1158 1218 1194   12  165  719 1086 1169 1166  361 1201  676
  634  841 1164 1051 1207  603  809 1154  325 1146  284 1186  381  400
  287  417  477 1359  415  577  473  248  874  882  541  494 1195  953
  892   37  454  556  542 1220  917 1000 1046 1159  206 1061  652  954
  506 1026  803  384 1335  993  885  730 1345  878 1219 1367 1373 1266
 1222  958  810  187  378 1144  616  578 1227  437   89  987  126  147
 1064  999 1352 1140 1079 1360  365  717 1273 1065  121  840  837  561
  793  470]"
135	198785.json	"[1089  587   73 1354  736  731 1049  173  193 1181 1135  179  712  950
  200  664  921 1297  957 1313  852  372  156 1109 1172  661  537   86
 1087 1248  690  140  479  411  778  540  740  435  329 1299  518  302
   95 1240  181 1005  944 1208  109  655 1031  543 1125  547 1265  681
  762 1212  686 1289  866  422   92  318  960 1291  850 1141  405  187
 1036  647 1081  572  837  832  116  934 1253 1002 1038  282  524 1110
  720  331  189 1008  175   33  749  153  772  396  103  511 1050  599
  452  382]"
136	198786.json	"[1300    7  261  128  151  718  391  100 1323 1040 1037  219  851 1217
  239  300 1237 1361  617  764 1138 1239 1189  368  301  235  348  390
  530  330  956  913  328  649   84  385 1305 1085   87  695  240  231
  569  745  919  863  347  104  914  843  513   69 1280 1045   58  307
  278  781  484  228  966  293  581  939  122 1256  922  607 1292  880
  107 1281  182  782 1035  202  346 1336  886 1058  260   19 1322 1062
  281  496  805  640  336 1350 1269  285  889  846  970  911  233 1108
  280  465]"
137	198787.json	"[ 103  192 1125 1282  334   95  659  407  936 1313 1002  425  587  931
 1089  957  365  690  686  498  631  776 1288  337  944   83  156   66
 1135 1391 1240  153  393  712  778  152  304 1117  999 1208  905  469
 1003  639  493  432  994  678  273   88  915 1212  979  990 1015  372
  397  213  599 1215  281 1357  726  973  176  647  934  200  801  950
   65  364  715 1112 1049  995  413  591  466   73  850  589  797 1069
  758  672 1038 1348  431 1249  787  302 1058 1387   49  943  119 1247
  127  679]"
138	198789.json	"[ 525  203   12 1186 1053  603  379 1259  756 1158  999  691 1129  287
 1164  165  454 1169  676  719 1258 1051  400 1146  556  381  325  657
 1194  892  878 1159  809  121 1166 1046  929  437  954  917 1201  153
  471  717  841 1359 1214  473  885  634  625 1207  730  577  605 1115
 1260 1026 1171  561  836 1227  866  874 1220  361   52  795 1246  837
  289 1335  370  434 1054 1065  953  384 1161  993  557  716  486 1126
 1086  415  248 1218  506  345  126  365 1195 1110  567 1219 1064  584
  653  395]"
139	198790.json	"[1390  364  103  800  425 1307  130  365  940  414 1221  499  222 1125
  275 1317 1112  986  249  623  629  481 1316  272 1395  651  208  923
   31  690  304  281  334  117   66  639  251 1135  362  666  706  527
  712  889  679 1095  337  838  498  192  213  302  761 1002   49   21
 1371  531  631  973  204  979  373  261  997 1215   71  762  944  102
  200   26 1198  662  469  152  751  776  205 1049 1003   70  835  599
  947  999  406 1383  568 1248  591  233  493  375  636   41 1247   82
  911 1007]"
140	198791.json	"[ 999 1166  153 1000  837  313  954 1054  717  664   12  762 1158 1219
  866  486  953  176 1258  934  993  882 1194  892   66 1304  206  489
  728 1110  269  365  712 1201 1163  590  448   87 1259  370  647  645
  841 1049  854  438 1086  850  539  676 1171  944  304  378  345  885
  541 1071 1207 1352 1050   43  942 1053  302  203 1335 1225 1375 1146
  714 1108 1125  331  325  417  418  400  809  598   96  364  938  273
 1265  473  592 1021  506  360 1394  798  379   92 1329 1153  979  998
 1210  291]"
141	198792.json	"[ 922  456  959  985  830  863  903  390  607  781 1055  880 1203  851
 1138  246  300 1336   69  782 1269 1255 1322  913   41 1251  939  956
  703  569  328 1180  314  228  633    6  336 1021  461 1237  517  538
 1022 1272  909  306  804  100  534  614 1198  615  391  174   19  206
  677 1273  941  709  399  474  323  113 1323 1189  688 1296  966  513
 1345   23  278  972  465    7  404  472  484  347  965  346  621  748
  632  439 1078  371  261  924  564  288  687 1378 1085  423  786  348
  764  904]"
142	198793.json	"[1293  153  825  995  551   62  359 1226 1385 1332 1110  289  145  435
  742   25 1098 1071 1117 1370  150  660  215  457 1295   20  978  590
  999  273  686 1317   34 1182 1066  564  856 1025 1125   87  934   72
  137  222  370 1283  213   66  866 1313 1301 1021  900 1090 1032  957
  845  358 1036  904  251  645   43  946  102  647  827  504  302 1304
  889  975  994 1118  310  313 1346  712  690  189 1129  176  876 1228
 1278  514  409 1210  442  937  847  750 1015  749  383  194  501  127
  591  191]"
143	198794.json	"[1258   12  798 1166 1201  999 1194 1210  719 1207 1053  823 1158 1219
 1000  542  841  954  269 1146 1054  953  998  882  717  206  676  837
  325 1026 1352  489  434  557  153 1195 1335  892  762  448  730  993
  803  885   96  486 1154  664  473 1136  400  381 1115  577  111  494
  942  934  578 1164 1171  284  964 1034 1110  866  722  345  454  497
 1286 1161 1228  616  165  438  525  645 1360  874 1126  468 1046  598
 1108  203  809 1163 1359 1129 1056 1393 1394  370  836  784  893 1285
 1114 1377]"
144	198795.json	"[  12 1210  999 1201 1158  954 1195  434 1194  754  473  153  934 1054
  206 1258  837  893 1036 1345 1129 1207  468  379 1110  998 1000  717
  987  187  370  165  762  676  809  598 1219  892  525 1108  841 1385
 1228  719  953  885 1259 1394  866 1078 1359  578  798  269  730 1171
 1260  836  183  882   52 1077 1352  645 1166  506  854  504 1066 1021
 1182  664  803  964   93   43  287  593 1273   33  542  590 1134  329
  789  823 1154  541  810  397  577  418 1140  384  616  929   86   15
 1107  435]"
145	198796.json	"[1060 1305 1036  792  314  709  479  956  435  909 1297  288  285 1172
  329  456 1354  630  913 1072  173  358 1110  328  959 1058    6  569
  412 1108  336  235  554  880  607 1336  748 1089  960   19  175  939
  965 1021  206 1137  524 1322  920   23  461   86  863  518  789 1281
  832 1255   73 1302 1187 1370  904 1031  174  320 1080 1048  100  938
  390  615  889  396  587 1304  457  593  306  985  549  804 1179  614
  740   67   38  848  109   69  851 1239  517  529  331  118 1269   58
  661  348]"
146	198797.json	"[ 365  281 1125  334  337  153 1095  192   66  261  103  364  204  233
   26  498   87 1002  623  715  102  934 1135 1383  425 1112   31   88
  249  407  624  127  393  990  686  391  499 1288 1348  302  280 1313
  431  493 1292  999  629  599  313 1198  944  986 1217  678  690 1004
  215  936 1329  202  631  587  406  994  979 1240  304 1049  119 1058
  303   95  978 1225 1166  889  362  850  152  531  679  762  666  530
  273   34 1282  222  642  988  591 1215  956  568   13  665  712  275
  758  639]"
147	198799.json	"[ 422  119  689  686  978   88  599  466 1368  153  934 1015  762 1268
   65  750 1387  797  712 1135 1125 1333   66  318  988  393  152 1089
 1313 1049   43 1381  844 1240 1249  192  664  213  963  127 1225 1265
  801  587   54 1301 1236  875  364 1036  665   92  852  642 1185   62
 1388  715  382 1277  156  495  850 1228  329 1288  407 1090  960 1348
  595  302 1117 1076  372  950 1280 1150  690  979  944  337  666 1004
   73  313 1109  398  282  304  996 1190   95  120  397   86 1031  103
 1007  519]"
148	198802.json	"[1315 1138   69  909  220  529  283  985  433  174 1255  863  904  782
  357  903 1183  336  688 1251 1269  984 1055  439  314  569  118 1281
  876  956  632  385  465  278 1204  461 1238  687  178  707 1168  911
   39  965  880  565  131   19  959  709  352  739  748 1029  390  456
  835 1030   91  753 1279  579  404  867  924  607 1306  223 1023  538
 1311  298 1021 1350 1318  780 1237   41 1272 1213  474 1039 1322 1353
  517  729  913  513  574  933    6 1103  872  177   84 1024  951  328
  238  347]"
149	198803.json	"[ 288 1036 1110  880  913  435 1097 1021  314  703 1345  153  216 1266
  939  942 1336  348  909 1378  379  789 1232  175  206    6  810  866
  486 1366  716  306 1322 1035  717  978  892  854  945 1337 1195 1063
  468  167 1168  616 1210  593  549  920  370  966   43  371  756 1060
 1385  748 1080 1165  657  190  822  113  329 1280  607 1304 1182 1359
  817  781  342  722 1071  885  837 1273  147  358  987  803  834  421
  820 1377  804 1244  848  985  598  754  999  959  581 1108  293 1259
  378  538]"
150	198804.json	"[ 664  304  282 1253  176 1033 1265  762 1176  308 1049  213  712  154
 1076  599  681  934  837  587 1333   92 1135 1210 1225 1171 1125  999
  313   73 1007  616  720 1089  153 1313  315  487 1090 1208 1268  183
  382  944  952  372  740 1319  364  374  960 1110  866  411  206  954
 1003  882  686  120  831   43 1191 1228 1004 1195 1194  452 1295   86
  750 1240  179  969   66   33  547 1108  398  852 1036  996 1109  189
  912  601  435 1041  273  103  645  591 1244  329 1248 1282 1304 1181
 1339  799]"
151	198807.json	"[1138 1315  863   69 1255  314  956  529  531  985  336  904  433  174
  782  909  876  903 1251  911 1269 1281  385  461  390  688 1098  607
  538  872 1029   39  278  569  517 1237  951  328  709 1021  880  220
 1213 1279 1030  933  465  439  753   19 1306  579  118  347  204 1238
  283  687 1039 1204 1322  357  913  223  939  574 1318  131  310  261
  920  564  191  288  867 1263  391 1106  404    6   58  246  924 1198
  729  289  632 1168 1350   71  513  568   41  233 1336 1395 1183  410
  830   23]"
152	198808.json	"[ 153  934  364   66  999  103  304  762 1125 1135  302  425  664  137
   87 1049 1171  599  944  222  686  712 1304  313 1375 1002  152 1329
   65 1333 1282  213 1225  690  978  590  372  393  294  382  374 1166
 1208  837  360  397  645  431  176  418  854  486 1108  866 1313 1221
  750   86  775 1003 1110  661  973 1036  466  337 1007 1212 1316  957
  954 1240 1089  187  334   43 1210  192  119  206  303 1112  952 1090
  587  378  370 1195  797   34  127   12  329  145  715   92  799  547
 1385  189]"
153	198809.json	"[1249  285    8 1305 1297  320 1137 1027  456  526  318  235 1072  412
  709  173  813  792  630  382  764  661  956  452  328 1048 1058  614
  871  615  230  804  107  100  554  959  432   38   44  517  101  569
  358   67 1172 1022 1060  302  202  435 1387  250  814  336  195  960
 1068  233 1081  314  843 1217  666  741  948  854  363  880  347  979
 1336 1036 1063  461   21   23  832  518  965 1105  288  802  352  200
 1198  983 1215 1322 1302   41 1277  903  996 1014  913   25    7 1381
  332   19]"
