	verdict	indexes
109	198754.json	"[1378  146 1035  942  306 1366  783 1063  734  786  862  113  913 1097
 1356  585  341  371  879 1128 1119  242  265  641 1132 1094  683  586
  346  167  401    6  607  925  423 1232 1085 1011  254  563 1322 1266
   93  621  158  475  781  992  768  696  744  820 1078   74  663  225
  429  488  226  291 1180  512  317 1120  804   32  598  578  456  581
  484  880  966 1252 1377  945  884  987  810  632  196 1101  358  538
  560 1254 1048 1334  594  748  600  533 1045   30  791  502  327  451
  840 1021]"
110	198755.json	"[ 314  677  512 1255    1 1318 1279  529  903 1281  336  956  430  709
  883  371  357 1072  565  500  549  461  927  951  246   19  110  974
 1231  554  786 1137 1188  971  328  991 1030  904   23  824  779  426
  753  410    6  985  306  428  757  256 1014  131 1234  876  777  419
  204  455  168 1269  607  517   39  620  890  439  683  358  167  178
  785  465  347  615  782  560  250 1204  933  507 1251  404  373 1103
 1362  941  343  569  513 1213  729  884  962 1306 1059  423   97  259
  748  792]"
111	198756.json	"[ 974  707  131  962  500  824  951  743  883 1059  876  977  430  492
  573  779    1 1318  933  796 1306  729 1270  574 1255  529   39  464
  343 1103  753  455  461  218  609  770 1365  688  164  512 1226 1213
 1088  433    4 1311 1279 1183  868  223  709 1267  373 1014 1062   59
 1234  507 1290  428 1238  971 1362 1281 1379 1353  101   19  517 1314
  404  357 1350 1204  579  604  549  991  927  259  419 1250  336  347
  251  252  410  565  956  564 1032  338  246  867 1392  785 1315  886
 1175  856]"
112	198757.json	"[1039 1213  980  311  133 1098 1250  565 1263  529 1279  410  443  174
 1311  574  890  538  632  185  433  769  223    4  710  881 1204 1106
  427  877  604  270  225 1030 1001 1337  118 1269   69 1238 1255 1231
 1386  259 1341  283 1029 1281  512 1315  821  782  904   39  465  709
 1101  426  930  362  139  933 1318  131  387 1306  853  627    9  638
  492  579  513  867  699  968  150 1059  357    1  338  295  965  748
  928  779  777 1314  739 1148  951  984  971 1104  258  500  926  464
 1267 1152]"
113	198758.json	"[ 704  408  584  437  806  121  610  400 1065 1196 1161  635 1159  634
  888  325   37  112 1026 1102  349 1169  266 1151  865  637  698 1126
  556  476  361  874 1173  653 1046 1186  345  126 1220  471  993  603
  964  727 1393  691  236  201 1164 1376  454 1056 1162  730  542  577
 1051  381  214  290  470  494 1200  605  625  561  515 1367 1246 1207
  279  477  319  676  248  859  545   96 1053 1136  502 1153  224  463
  420  896  448  473  807  719 1338  652  165  489 1285  708  557 1146
 1352  541]"
114	198759.json	"[ 108  526  416  731 1312  967  372 1031 1289  173   16  140  630  910
  200 1299 1297  412 1354  296  116  432 1147  156  537  540 1019  518
 1313  329  732   73  740  741  950 1305 1190  411  875  983  195  405
  572   38  792  285 1328 1008   68  354 1245  778  996 1135 1288 1216
  479 1081  661 1109 1089  690 1248 1184  611  647  599  844   92 1049
  508 1291  181  832    3 1277  814  670 1265 1027 1302  905  305  193
 1181  772  462  644 1155  422 1005  852 1223  628 1268  957 1050  367
  963   48]"
115	198760.json	"[ 865  806  676 1146  653 1169 1026  727  691  437  408  361  349 1046
 1186  625 1164  471 1053 1051  121 1159  284 1126  857  556  165 1162
  730 1220  577  494  476  400 1352   37  542  502  637 1151  325 1376
  719  545  473  704  541  381  652  279 1194  557 1056  567  201  454
  470  112 1373  345  584  610  635 1065  859  896 1092 1102  236  248
  126  993  809  874   15  698 1000  767  287 1154 1201 1115  888 1338
  489 1218   55  214 1196  434 1207  906  788   14  515 1258  964 1161
 1367  810]"
116	198761.json	"[ 468 1195 1182  232 1177  969  370 1210  954  501  754   33  575  592
 1310  309  409 1094  263  424 1110  946 1036   45 1080 1096 1294  907
  435  663   86  945  762  892 1293  733  818   43  193  147  226  775
  514 1375  866   29  175  810  505 1225 1071  294  144  225 1206  418
   76 1131 1370 1093  738  150  478 1119  987  799  999 1135  317 1244
  847 1155  601  526  789  315  262  142 1392  189  438  563 1286  949
 1385 1181  645 1017 1372  822  641  510   92  326  570  728  490  590
  819  925]"
117	198762.json	"[1375  409  638 1080 1098 1104 1010  538 1281  848 1370  358  294  938
  133  946   11 1213  554  675  326  338 1392  760  512  251  904 1110
 1072  799 1039  990  856  789  118  137  485 1279 1014  457  268 1363
  900  174  937 1177  424  890  225 1071 1036  461 1349  343  601 1385
  709  105  903  968  150 1187  501  505  692 1223  889  145 1269 1131
 1294  410 1327 1231  175  777  792  500   86  876  607  549  956 1094
  317  314 1021  359  615 1204  821  765  608  221  478 1106  861 1255
 1305   43]"
118	198765.json	"[  48  742   20  875 1174  127   43   45 1157 1294  503  482 1017 1191
  946  994 1099 1041  988 1381  850 1226  458  424  359  979  642  188
 1176  308  665  673 1301  658  738 1117 1015  491  234  241 1082 1332
  599  702  715 1392  398 1177   25 1265  797  777 1277  849  406 1278
 1357  252  771  313  644  624  460 1346  123  478  899 1033 1253  294
 1050  686 1295 1007  544 1280   66  591  466   17   85 1072  713  526
  666  392 1247  150 1004  145 1236 1178  938   97 1142  847  514 1185
 1206  770]"
119	198767.json	"[ 762   92  999  155  664  952  616  154  315  645  733 1206  388  144
  253  945 1210  487 1225  818  942 1035   76  438  313 1004  153  775
 1036  831 1096  641  570 1377  866  206 1195  479  167  681 1181  939
  282  601  537 1333  754 1007  510  953  783 1093 1319 1049 1094 1262
  377 1253  969 1171  452 1071  321 1265  411  590  987   43 1135  680
  536 1342  850   33  712  633  989  193  599  837  740  734  421  511
  882  934  702  720 1016 1331 1223  714 1108   45  810  175  486 1113
 1003 1248]"
120	198768.json	"[1375  661  302  175  526  230  973  294  120   29  427   86  505 1048
  996  765  263  674  937  136  397 1060 1297  320  762  537   43  232
   85 1244  775  847  309  485 1004  424  946  792  799 1328 1134 1242
  741 1002  194 1036 1320 1195  264  156  277  966 1135 1225  358  370
  925 1223  285   38 1007  673  907  142 1172   11 1299  754 1031  644
  116  452  326  332 1305  997 1006   92  333 1080 1310 1385 1096 1003
  990 1206  768 1094 1392  544  162   76  367  409  686 1265 1043  338
  150  685]"
121	198769.json	"[ 512 1318  709  529 1279  565  461 1030 1238 1306  513  927  941  474
 1269 1255  131  433 1188 1281  876  259  785  430   19  574 1231  883
  677  607  903  174 1353    1 1204  774  492   39 1251  314  985  753
 1073  688  904  786  410  500 1059  371  465    4  178  168  554 1213
 1088  890  779  352  632  580  683  517  777  223 1072  971  956  538
 1334  951  338 1315  782  455  748 1365  965  980  933  549  640 1290
   23  404    6    9 1106  729   41  974 1055 1337  118  246 1311  439
 1138 1128]"
122	198770.json	"[ 942  783  945  734  113  146 1378  451 1119  167 1195  810 1165 1156
  450  822  206  341  641 1071  920  969  607 1377  488  534 1113 1011
 1094  869 1110 1167  533  953  438 1085 1273  306  598  680 1077  144
  472  371 1362  616 1233  827 1345  663 1210  175  714  147  882  696
 1334  423  254  497  987  939   15  626 1394  586  321 1199 1298  317
  155  811  549  478 1343    6  804  781  602  907 1096 1116   24   33
  560  992  925 1322  692 1093 1286 1182 1063   76 1181  484  621  601
  396  717]"
123	198771.json	"[ 942  165  958  450  475 1011   15 1367  862 1158  954 1167  502  147
  809  752  784 1122 1119  680  545 1144  146 1132   74 1035 1194 1286
 1378 1356  723 1097 1220  696  291  810 1114 1232 1180  788   14  541
  717  494 1335 1377 1136  384  319  836 1085 1195  783  616  577 1261
  865 1120  708  341 1145  265 1393  791  657 1000  837  892   93  698
  451 1156  768  646  882  594  949 1210  879  840  333  641 1259 1376
 1092   55 1324  563 1159 1342 1266 1096 1229  719 1344 1018   89  394
  737  226]"
124	198772.json	"[ 807 1064  561 1246  603  224  112  214 1102  477 1173  121  584 1161
  515  836  826 1114 1153  266  698   89  437 1186   96 1126  454 1220
  545  203 1169  993  141  691  290  126  525 1026 1367  319 1159 1164
  269 1285  381  470 1207  653  229  865 1200 1065 1393  420  361 1144
 1136  345 1143  502 1053  806  201  752  408 1170  874 1338 1259 1046
 1376  676  325  727 1260  791  111 1086  400  539 1129  448 1356  635
 1162 1078  859  236  958  888 1360  637   55 1151 1097  415 1154  634
  165  784]"
125	198773.json	"[ 584 1102  112  437  121  561  290 1126 1161  993 1173  807 1026 1186
 1220 1285  454  349  515  698  214 1169   96  408  319 1207 1393 1367
 1200  502 1159 1065 1376  888 1164  704  826  126 1064   37  727  691
  603 1046  545  477  325  730 1151  556  637 1136 1246  266  229  400
  381  625  224  634  345 1338  361  874  420  635  676  236  806 1053
 1162  653  836  542  865  539  610 1114  476  557  141  248   89 1051
  784  201 1000 1196 1335  859  964  652  415  473  708  471  795 1373
   55 1086]"
126	198775.json	"[ 423  607  560  399  512  783 1110  683  786  387 1362  822  254 1337
  920  472  966 1063  748  779  909  942 1119  306  175  484  959  621
  474 1094 1128  427   30 1233 1269  513  581    6  881  945  913  113
  534 1085  225  907  352 1353  478 1179  456  925 1232  146  632  883
  118 1080  461  232  869  288 1131  965  147 1298  369   24  992  270
  991 1168  317  985  968   19  663 1231    4  861 1345  565  980   58
   23 1071   69  744  734  114 1165  167  410  774  496 1276  256  789
  433 1036]"
127	198776.json	"[1310  819 1385  501  775  590  309  487   86   47  954 1254  999 1260
  563   24 1171  490  505  288   33  435  226  175  134  552  737  675
 1182  663 1036   22  379  861 1266  657 1377  809  575  418   15  263
 1119 1328  315 1155 1047  196  840 1094 1021  810  232  294 1265  668
 1195 1101  537 1013  504 1071  733 1251  264  217 1010   76  394 1131
   40  158   29 1345 1140  510  468   25  189  799  762 1294 1120  268
  409 1129  526  754  989  598  277  199  907 1048  434 1080 1259  792
  768 1105]"
128	198778.json	"[ 364  751 1193  665 1316  629  267 1215  666  623  599 1371  234  249
  631  398 1221  742  406 1015  705  994  940  624  609   31  990  943
  481  152  755  558  105  160  553  393  702   48 1277 1004   45 1348
  979  988  493  715  273  797  944 1123  499  686  845 1191  887  662
  673  302  498  241   66  202  518  589  466  899  509  407  735  102
   18  127  425  469  366 1392 1332 1095 1331 1118  382  457  856 1301
  154  303   63 1130  591  597   34 1125  595 1178 1223 1135  458 1112
  447 1357]"
129	198779.json	"[ 445  185  856  900  247 1098 1278  588  443 1213 1250  500 1058  877
  139 1263  713 1348  130  299  252  133 1029  102  604  251   48 1280
  597 1281  970 1014   44  693 1178  956 1314  529 1292 1148 1379  478
   45  328 1255  805  624  549  338  938  937  449  695  933  564  530
  137 1082  385  876 1363  410  392  770  234  845  373 1392 1062 1130
  570 1118  794  824 1332  246  990  222  428  202  347  359 1375 1138
  294  362  311  915  357 1104  832 1017  180  979  366  307  742  833
    1  867]"
130	198780.json	"[ 733 1007   92  447  367  762  411  543   73 1181  967  712 1093  673
 1319 1248 1042  662  912  702  818 1331 1096   45 1375  537 1135 1109
  599 1328  644   40  299  264  831  526  155  467 1212 1208  944  979
   48  812  230  510   43  232 1049  302  452  571 1223 1206  587 1191
  601  946  983  661  277  241 1031  558  152  641  772 1048  670  337
   76  996  374 1211  179  973  200  315 1002  666  154 1176 1004  887
  871  285 1195  740 1277  680   66  572  294  850  659 1302   21  309
  117  109]"
131	198781.json	"[ 248  917 1218  878 1051  625 1201  676  284  121  437 1164  381  408
  610  349   12 1046  471 1169  400  345 1102  556 1186  691  417 1065
 1258  584   37 1162  557  767  415  719 1053 1026 1159  637  634 1151
  126  361 1146 1000  165  859  470  652  874  865  888  653  112 1220
  727  730  577 1126  704  476 1056  325  993  454 1352 1194  635  542
  698 1207  201  605  473  541 1196  545  434  806  809  290  395 1214
  494   55  603 1161 1376  214  506 1285  515  236  279 1136  477  266
  788  561]"
132	198782.json	"[ 408  437  584  704  121  806  349   37  400 1102  112  888  325  634
  637  635 1161 1065 1159 1196 1126 1026  610  698 1151 1169  556 1173
  476 1220 1046  727 1186 1393  361  865  653  126 1164  691  603  454
 1162  874  993  266  236  381 1376  471  201  561  964 1051  345  730
  542  625  290 1200  214 1367  319  502  577 1056  515 1207 1053  676
  545 1136  477  248  494  652 1338  279  859 1246  470  463  605  420
 1285  224  807   96  473 1146  896  284 1153  557  541 1000  719  165
  448  708]"
133	198783.json	"[ 561 1246  603  112  826  807  266  224 1064 1173  121 1102  584  214
  437 1161  477  470  408 1186  290  203  691 1126  515  698 1026  993
  653  806  836  525  345 1169 1153  454   89 1164  635 1065 1159  126
  545 1220 1114   96  415  361  556  325  704  319  141  625  865 1285
 1393  471 1200  201  381   37  400  448  229  637 1046  269 1207  888
  727 1151  874 1162  476  676  634  420  502 1367  859 1376 1338 1360
  236 1196 1053  610 1136 1259 1143 1129  752  349 1051 1170 1260 1144
 1086   55]"
134	198784.json	"[ 201  165  361  652 1159  502  810   14  494 1194  708   55  450  865
  698 1011  577  809 1220 1056  400 1335  541  874 1065  515   15  964
 1169  545  381 1053 1167 1261  121  879  719  958 1092  325 1162 1376
 1158 1156 1136 1367  126  737  784 1161 1046  321 1026  676 1200  548
  287  319 1338  788 1145  795 1196  454  806  146  417  840  653   93
  394  497  477 1393  896  214  637 1378  395 1153  727  236  942  932
   37 1373  451  475 1051  489  476 1086 1201 1126  882 1377 1195  605
  616  836]"
135	198785.json	"[ 537  736   73 1354  731 1181 1031  967  181  193 1297  526  540  156
  372  179 1299  957  173  109   38 1135 1049  630  661  108  772  587
  405  140  740  910 1089  741  670  411  792 1344 1328   68 1312  116
 1289 1043 1038 1248  543  572  983  412  416  200  875  996  748  196
 1008  852   86 1005 1375  832  544  518 1172 1048 1067  950  256   92
  712 1223  136  285 1291 1050  175  462 1019  505  232  644  709  690
 1212   16  673  479 1042  508 1087  765  422 1349  732  296  946 1187
  596 1265]"
136	198786.json	"[   7  100  391  151 1037 1217 1239  219 1237  764  617 1300  328  240
  261  718 1045  368  513  128   58  484  956  307  235  104 1072  231
 1323 1040  914  390  530  496 1085  939  330  781  606 1138  695  607
 1305  260  107 1292  371 1256 1280  843  693  347  228 1058 1281 1322
 1269  239  478  913   19  336  581  346  815  569 1073  851 1137  640
  314  794  115  549  903  461 1255  713  246  677  970 1361  244  114
  306  517  621 1014 1179  805  948  182  554  233  830  507 1350 1308
   87 1035]"
137	198787.json	"[1282 1208  999  153 1135  712  103  156 1002  762 1265 1240  775  591
  425  979  944 1125  686   83  498   66  647 1003  407  337  740  571
  587 1312  302 1305  393 1005  990 1004 1247  590  645  273 1357  493
 1297  186   92  432  797  599 1313   95  334  422 1206 1089  642  661
  664  469  675  518 1050  377  726  994  145 1304 1253 1171  152   43
  690  329  405  996  866 1223  189 1212 1117 1015  850  372  364  659
  187 1069  192 1295   65  889  776  313  200 1049 1333  294  304  173
 1371   73]"
138	198789.json	"[ 203  525 1259  379 1129  807  603 1064 1114  657  756 1246 1186  836
  454  691 1260  224  448  545 1161  470  121 1159 1266  515  676 1115
  865  165  214  999 1393  809 1153 1126 1214  269 1171 1356  698   89
  653 1169 1026   96 1173  201 1360 1143 1367  112 1220  885  795 1376
 1335 1164  477  727 1200 1158 1053 1102  266  325  389  400  954   12
 1120  487 1000 1086  567  345 1338  791  837 1046  381 1286 1065 1359
  141  502  437  737   15  993  964  784 1097  788  489 1154   55 1366
  605  717]"
139	198790.json	"[1390  364  662  940  499   31  629  208  117 1007  469 1112 1395  302
 1221  923 1319  275  222  800 1371  666  130  712  702 1208  733  337
  447  979  623  406  294  213  944   21   66   45  159  366 1282 1216
  770  362 1184 1206  249  591   48  445  599  761 1191  678  558 1135
 1331  425 1123  373  673   92   18 1004 1316 1178 1375  498  152  241
 1125  665  831  343  411  398  812  735  414 1212  530  994 1247  631
 1329 1193  952  367  102  832  313  267 1095  988  887  160 1042 1050
  493  458]"
140	198791.json	"[ 448 1161  266 1246  345  224  470  807  704  603   96 1169  112  865
 1153 1126  400 1393 1064  698 1220 1376 1026  121 1173 1114  515  964
  203 1159 1056  454 1065  236  836 1200  885 1367  637  806  201  325
 1338 1360  727  993  214 1136  477  126 1000  403  497   89 1102  676
  545  605  525  859  420  634  494  788   55 1196  874  691 1335  708
  506  269 1377  437  557  752 1207 1352  999 1046  541 1171  882   14
  489  141  719  349  319  953  730  476  577  111  784  502  361 1356
 1167  809]"
141	198792.json	"[ 677  607  246  830  903  461  513  390  959  781   41  764  100  306
  371  328  456 1137  615 1237 1269  614  484  517  941  956    7  927
  496  786 1138  569  913  985 1251  167  939 1055 1255   23  621  314
 1281  512  709   19  580  474 1334  228  554  965  549  683  391  565
  640  336    6  792  534 1179  692 1072 1045  863  688  538  347  404
   58  323  423  114 1231  104  174  250 1239  632 1322  387  693  346
  465  904  564 1318  330  883 1298  785 1198  804  410  606  981  782
  500  748]"
142	198793.json	"[1332  359 1071  827 1392  742 1226  457  777  554  358  268   25   62
  825 1385  409  824  549  564  424  145  738  849  105 1099 1131  317
  675  501 1025  946  479   59 1334 1182   48  856  402  551  876 1032
  692  188    4  273 1293  709  765 1370 1177 1363  410 1098  428   45
 1072 1014  251  328  371  435  847  979  150  189  500   97 1082  952
  326   76   20  848  343 1036  900  512 1110 1346  951  167  770 1349
  883  797 1021 1017  591  514  421  956   43  252  338  314 1213 1155
  997 1299]"
143	198794.json	"[ 616  964  708  837  893  321  882 1195  953 1210  497  489  945  722
  942  717  810 1378  146  999 1286  798  783 1113 1394  494 1163  271
  341  762  434   33 1140  582 1262 1377  438 1156  885  486  954 1335
  714 1000 1338 1158  450  784  468  646  111 1194  734  403 1115  681
  841   15 1136  351  680  602  823 1342 1229  113  448 1393  475 1367
  578 1167  206 1273 1345 1056  265  645  291  869 1034 1077   74  226
  598  370 1199  969 1096 1132  641 1376   92  577  987 1114  155 1048
  696  932]"
144	198795.json	"[ 754  893  737 1077 1394  954  226 1195 1210  810  987 1094  645   33
  468 1119 1156  616  953  999  945  146  434  438  837  175  809  942
  819  440 1273  578 1182  722   15   76 1222 1224  593  113 1378  206
 1359  762  263  321 1345 1158 1110 1140  907  536 1373  783  882  309
  563  925  840  277 1048  144 1071  225   14  663  271 1342 1358  505
  487  822  317  598  827  501 1101  906  854  969  657  799  869  592
 1096 1134  341  199 1167  575  775 1310 1120  781 1254 1324  409  370
  254  216]"
145	198796.json	"[ 792  175    6  709  748 1063 1072  371  965  358  607  423  256 1137
  196   19  285  250  461 1048  306  369  601  496  549  786   44  328
 1305  167 1110  554 1080 1060  630  677   38 1172  598  524  683  920
  317  512 1179  822  913  314   23  621  777 1036  956  456  484  991
 1281   58  479 1269  983  225  565  114  804  959  884  799  883  632
  938  352  945 1276 1349  230 1181  939  144  789  322  409 1131  320
  426  412  258  326  526 1223  802 1322  663 1310  670  909  741  765
  843 1337]"
146	198797.json	"[1004  337  498  493   13  990   31  204  715  393  599 1348  233  364
   66 1292  686  642 1135  302  102 1331 1015 1191  624  406   92 1095
  665 1007  241 1208  466  553  152  558  623  702 1050  313  105  988
  979  629  202   43  334  530  994  398   26  659  127  944   45 1206
 1178  742  952  850   88 1217  267  362 1225  735  119 1223  662 1123
  336   48  591  160  673  678  938 1392  234  666 1280  469  153  797
 1058 1082  762 1193  936  499 1112 1277  705  601 1002 1139  887 1239
 1329  391]"
147	198799.json	"[ 689 1225 1368  750  686  318 1333  422 1268  762  599  119   92 1015
  152  934 1381  978 1004  466   43  674 1007 1090  397  495  996 1277
   65 1191 1076  302  452  153 1312  241 1319   33 1328  844   13  120
  712   86  797  282 1236   66 1171  875  294 1135 1265   73  852  393
 1050  587  595  156 1036  405 1049 1089   85 1240 1301  661  601 1174
   45  988  963  411 1181 1387 1048  468 1033 1331  812 1185 1176 1141
  664 1388 1291  702  526  673  309  944  655  681 1249  367  850 1208
 1223  952]"
148	198802.json	"[ 565  529  461 1318  512  178  903 1279 1251 1269  709  430 1255  748
 1231 1281  357  314 1030 1306   39 1238  433  131  513  677 1103  883
  410   19  465  786  607 1353  352 1204  426  500 1213  974  753  439
  971  404  174 1315  890  259  904  246  965  782  956 1234 1205  632
 1337  909 1188    6  901 1059  941 1073  984  517    1  933  256 1088
  985  808  620  569  474  876  580   41  387  419  560  688  951  729
  118 1362  779  968  347  683  574 1021  336  455  423  785 1290    4
  867  453]"
149	198803.json	"[ 306  167  371  783  734    6  175  607 1085  945  146 1035  346 1322
  113 1110 1337  942 1378  512 1097  781  423  804  549  913 1366  939
  358  144  317 1063 1036  621 1071  641  786  586 1094  478  831   30
  581 1072 1179  598  890  884  484  323  242  883 1093   92  401  314
 1080  554  196  748   22  920   19  533 1045  703 1165  820   24   58
  288 1343  914 1276  570  225  162  991  632  142 1334  959  794 1239
 1310  815  396  818  538  429  496  789  822  830  677  421 1269  601
  810  341]"
150	198804.json	"[ 664   92  282  762 1265 1033  304 1333  934  599  154 1007 1191  702
 1253 1004 1319 1090 1225  313  308  952  411  831 1076  712 1049 1135
  681 1176  587  850 1178  315  969  601 1208  452   43  686 1036 1331
  153  740  812  944 1109   66   13  720  155 1206 1268   33   73 1181
  176 1041 1017  543 1223 1329   45   86  119   22  912  999 1089  689
  591  299  537  750  674  996  662  946  253  241  570  213  388  510
 1050  818  120  673 1381  733  945  645 1042  797 1171  374   76  364
 1212  837]"
151	198807.json	"[ 512 1251  314 1279 1281  903 1255 1231  565  529  461 1318  500  430
  677    1  513 1213  956 1269 1138  709  927 1030  465  607  933  410
  876  433  753  883 1234  971  620  785  131  439  404  985   39   19
  336  246  371  904 1204  174 1306   23 1238  549  951  574  890  517
  259 1024 1072  941 1103  328 1315  580  554 1237  357  779  347 1205
 1014  974    4  808 1088 1106 1188  786  824 1021  632  782    6  991
  250  426 1073 1059  423  777  867  901  306  538  688  962  886  244
  419  343]"
152	198808.json	"[1171  360  999  153 1282  590  418  775  269  762  294  854 1304  837
 1333 1170  793  712  576 1347  137   86 1208 1108  183   92  882  866
  487 1135  315  302 1090  733 1007  944  187  662 1206   47  645 1010
  313  819 1003  648  438  304 1225 1077   66 1319  646  661  953  222
  310  952 1035  364   43 1329  239  987 1295  633 1240  839  206 1036
 1002  486  348  616   33  452  111  664 1395  836  954 1195 1385  309
  213  591 1342  506  475 1284 1191 1375  754  288   21   65  717  571
 1210 1312]"
153	198809.json	"[1137  792  709 1072  285  250 1305  412   44  461  526  320  258   19
  328  956  843  630  607  554   23  870  764  496  256  430  484  983
  419   58  549  786 1063   38  452    6  802 1187  114  358  991  677
  741  276  615  107  423  352  347  965 1048  884 1281  326  371 1234
  517  456 1237  948  871  569  614  606  513  512  621  683  620  230
  833 1155  104 1277  601  478  336  314  100  693  808  242  235   11
 1081  524  306 1014 1302  101 1290 1080 1060  927  580  675  748 1392
  920  794]"
154	198810.json	"[1282  590 1171  999  153  418  775  762  360  866  712  487 1208 1304
 1135  733  645  310   86  944  571   92  591   83 1206 1170 1002  294
  740 1295 1385  504 1342  662 1003  269 1375  675   47 1265  378  189
  501 1108  954  193  187  315  438  837  854   43 1010  979 1312  179
 1212  889  183 1305  664  302 1310  288  479  537  952  989 1297 1077
 1071  377  206  781 1036  388  145  647 1021  661  156  337 1240   66
 1172  144  226  673  616  953  313 1248 1195  814  648  176   34 1035
 1319   24]"
155	198811.json	"[1385  490  501   25  409 1182  457 1071  435 1025  825  675  359 1310
 1332 1293 1370   59 1131  551  268 1036 1110 1392  150  765  847 1072
  105  326  709 1351  799 1187 1177  145  402  827  358  883 1349  175
   86  789  995  638  870   22  554  740 1381   62  549  514  225  777
  314  512  792  424 1021 1226 1032  544  738  779  608  946 1080 1346
 1290  504  775  997  741  849  369  410  571  673 1142 1363  748  338
 1209 1242  660   45  317 1010  591  824 1362   48   43 1081  479  615
 1014  251]"
156	198812.json	"[ 887  659  337 1135  498  973  587  979  712   92 1004 1002 1208  152
 1265  493 1125  156  762  599  944  334  354 1003  686  644   66  393
  690  313   13  422  302  724  776 1109  915 1215 1089  850  411  642
  673 1050  726   43 1253 1388  407   73  192 1312 1212  571  518  702
  990  665  364  366  797 1176  740 1049 1331  234  761 1223 1375  372
  188  994 1206 1240  787  154  996 1190 1328  367 1191  558  661 1007
 1277 1247 1288  591  988  212  413 1282  406 1392   48  526 1319  103
 1038   31]"
157	198813.json	"[  96 1285  121  545  807  515  454 1126 1161 1393 1367 1064  584  993
 1026  224  112 1102 1136 1376 1114 1207  229  836  214 1220 1173  730
 1338 1065 1200  319 1159  502  420  539  727 1335  698 1169 1186  126
 1086 1180  290  676  637 1164  437  865  708 1246 1000  236  477  691
  874 1378 1046 1143  859  578 1153 1154  349  862  361   55 1373  201
  958 1144  603  784  576  325  269  165 1053  542 1151 1160  737 1203
  345 1214 1078  400  561  381 1162 1092  809  475 1356  403 1077  489
  653   89]"
158	198814.json	"[ 266  470   36  448 1246  807  603 1064 1114 1377 1161 1153  400 1360
  477 1056 1273 1170  201  345 1169  351  224  203   93   89  885  719
  487   55  806 1173  236  652  964  525 1159 1393  865  494  784 1026
  319  809  737  557  727  214 1078  836  420 1079 1167  112 1259  541
 1266 1129  634  506  791   14 1356  896 1065  165  126 1200  515  325
 1097  698  502 1261  704  489  451   15  497  752  810  434  605 1011
 1220 1260   96  141 1000  450 1338  879  859 1126  381  561 1156 1373
 1376  545]"
159	198815.json	"[ 740  153 1036   92 1135 1090 1004  934  591  952  762  599 1225 1282
  720 1191  313 1265   86 1206 1178  452 1333   43 1319 1223 1208  378
 1007 1125  305  388 1253  850  537  831 1076   13  848  571  686  601
   45  469  156  282  946 1171  240  750  894 1331  999  315  775  799
  939 1304   22 1381 1108  702  673  157  664 1349  302  558 1305  812
  944  589 1375  294  479  818  253  100  754  960 1280 1033  299 1094
  670  424 1031  317   48 1239  712  393 1277   76 1110  120  587 1072
 1174 1370]"
160	198816.json	"[ 448 1360 1161  224   96  266  470 1393  807  345 1064 1026 1246 1169
 1338  727  515 1114  698  420 1126  489  704  603 1220  236 1376 1373
  214 1153 1159 1173  400  964 1367  874 1200  502  201 1136 1000  477
  836 1046  325  859  112  708  634 1056  795 1143  993  203  389  545
  319  126  539  494  542  885  896 1086  865 1207  497  454  888  577
  349 1285  806 1273   55  525  676  121  652 1078  403 1356 1097 1129
 1377  737   93 1065  809 1378  463  730   36  476  351 1335  784  752
  279  637]"
161	198818.json	"[ 162  570  138 1133  262 1036 1278  184  387  340  881  190  344  925
  427  738  937  478 1168 1094  484 1280  746  166 1303  355  317  627
  175  358  294  872  674   29  123  330  270  348 1048  560 1322  907
  150 1370  376 1239 1093 1060   30 1148  239  252  581    5  409  259
  232 1244  299  501  839  663 1330  754 1098 1101  648   58  228  713
 1178  569  565  339  452  148 1110  601  949  946  230 1213  607  939
  828  554 1256   86  133  794   56   45  225 1080  821   43  268  904
  847 1375]"
162	198820.json	"[1379  428  554 1255 1350  956  328 1014 1308  693 1118  549  391   58
 1370 1058  517  777  233  938  564 1281  461  904  102  530  317  512
  260  307  876  883 1269 1072  202 1392   19  252  785 1138 1217  371
  779  709 1292  692  971  507  824 1278  314  500  347  104  513  343
   23  336  338  424 1082  970  952  941 1178  478  247 1332  927  390
  848  974  259  606  695  757  620    7  948 1073   45  607 1137  900
  951 1213  574   97  624  933 1237  742   39  433  805  167  240 1318
 1099  215]"
163	198822.json	"[ 985  512  703  456  423  734  959  607  225  113  804  781 1366  748
  314  146 1334 1063    6  371 1071  560 1276 1021  688  167  683  927
 1378  538  399  822  779 1322  323  786  563  883  306 1255  863 1233
  254  890   19  554  909 1337 1030  632  175  965 1180  768  549  358
 1110  709 1251 1269  410 1231 1356  677  317 1094  903  744   23  310
  585 1362  862 1273  174  565 1165  390  336 1232  991  839  939  913
  621 1101 1072  783  586  110 1097  830  488  461 1128 1266  945  474
  951  782]"
164	198824.json	"[1036 1110  435  601 1304 1017  848  831  946   22 1178   45   33  789
  153  501   43 1191  952  452  811 1090  934  969 1047  175  313  148
  299  196   25   92 1007  681  369  206 1370  510  199  294 1048  740
  674  409  487  945  309  815   86  641  241  901 1080  812 1381  670
  591  738  167  869 1319  960  750 1004 1072  762 1244   97 1343  939
  907  534 1043 1195  306  524   48   76 1118 1131  331 1223  549  318
  478  230  742  388  466 1177  398 1094  733  599  783  720 1206    6
  673  818]"
