	verdict	indexes
102	198745.json	"[1282  337  334  659 1002   83  944 1125  599  934  999 1003  686  153
  103  192 1212 1208  631  762 1004 1135  990  850  957 1375  591  273
  304  469 1206  393  377   66  267  931  915  365  587  973  425  145
  431  152  690  712  979 1247  364 1112  997  664  938  407  645 1139
  438  678 1317  215  498  382  176  558  397 1225   92  374 1215  994
 1313  866  775  590  705 1049  797 1391  449 1293  432  936  647   95
  156  544  952  589  105  189 1089  825  281 1054  486  493  715  418
 1265 1082]"
103	198746.json	"[ 909  461   47 1131  607 1182 1021  554  748  985  688  965  410 1030
 1110  217  827 1071  863  314 1255  488  883  529  956  908  779  501
 1366  834  692  174  564 1349 1378  146  920  709  164  907  409  288
  504  729   11  951  175 1213  456  423  534  560  822  814  113  744
  390 1370 1251 1373 1098   23  358  225  310  824  428  781  734 1334
 1199  876   39  598  890  133 1060   19  433  889  206  343  903 1104
  421 1059  792  167 1299  479  251  765 1103  331  872  147 1036  336
  939 1377]"
104	198748.json	"[ 939  167 1035  371  607  144  781  692  633  113  942  945  206 1110
 1378  952 1077  549 1036 1225 1206 1305  866  830  391  288  328  987
  306  570  313  762  390  348  314  645  920  475  956  240  154  253
  554  538 1021   92 1217 1239  358  598  421  889  484  216  331  863
 1210  329 1334   43 1322  342   76  115  488 1370 1071 1017  231  848
  428  804  175  754  938  601  946  818  717  225 1108  317 1060 1195
  486  534 1298  479  435  599 1182 1364  578  153 1349  969 1080  953
  827  814]"
105	198749.json	"[1371 1388  208  366   66  666  393   88  797 1015  979   48  642  988
  776  871  899   49  458  761  119 1125  715  787  466  599  192 1249
 1277  850 1301  398  337  994  354  887  591  686  589  982  944 1236
  559 1215  364  407 1316   43  413 1216  558 1312  213  705  367 1190
  117  540  152  499  595 1221  481  469 1212  690  875  406  832  509
  571  241 1081 1112  425  665  801   45 1282  267  961 1109  156 1007
  662  659  188   31 1174  382  422 1135 1332  624   65 1357  975 1050
  724 1185]"
106	198751.json	"[ 282 1033 1176 1076 1253  120  308 1041 1265  213  491 1117  740 1268
  176  305  664 1381 1174  599 1301 1185  799 1125  894  458  116  644
  156  537 1211  963 1282  591   17 1007 1090  801 1299 1197 1031  422
  503  762  950 1135  686   43  424 1191  154  299  775 1109  136 1333
 1326 1178 1295  304  264 1036  750 1081  996  587   86 1038  466   76
  482   45  994 1225 1370  946  589   92  749  157  377 1331  398  611
  934 1206  983  405 1319 1223 1208  372 1355  673  797   20  690  452
 1003   83]"
107	198752.json	"[ 664 1253  282 1033  762 1265  176  304  616 1176 1007  154  331   92
  315 1076  837  599 1225 1195   33 1110  712  740  537  866  388   43
 1135 1210 1036  969  601  954  799  934  720   76 1319 1049  810 1333
  487  308  999  952  946  960  645  912  418   86  377  153  183  818
  206 1299  179 1004  681 1208  775  452 1181  155  882  181  313  199
 1244  193   73 1113  591  670 1003 1375  435  754  253  329  302  175
  486  213  536 1206 1223  547  750 1224  646  372  953 1377   83 1017
 1125  598]"
108	198753.json	"[ 364   66   31  275  337  499  208  982  119 1095  393 1112 1007  313
  406  249 1329 1125  117  127  666  979   13 1240  715  665 1050 1282
  787  599  994  334  686  589  222 1004  944  761  662 1191  690  398
 1135  302 1348  159  425  366 1208   88  887  642  137  629  213  812
  762 1082 1015 1212  591 1313  153  705 1247  850  102  623   49  304
  498  130 1316  624  712  988 1123 1157  152 1221  493 1333  742 1371
  294 1049   20 1390 1225  407  154 1117   43 1301  103 1304  188   92
 1058 1319]"
109	198754.json	"[1378  786  942  146  306  423  167  113  607  783  371  401  748 1119
  341  488 1165 1266  734 1232  600  945 1128   58  879  834  683  939
  641  781  913  342 1366  663  475  114 1377 1035 1336  175 1338  242
 1077 1145  810  804  254   47  484  920  670  317  822 1167 1078  616
  196  792 1011  225  147  632  578   23 1063  657 1097  862  840  144
 1322   56  158 1110 1345   11  563  884  880    6 1131  594  309  396
 1094 1132  585 1113  717   32  538  288  346 1356 1036  226  866  987
  581 1252]"
110	198755.json	"[1255    1  956  903 1279 1281  461  336 1318  357  529 1395  314  500
  753  709  677  328  174  883   19  347  439   39  549   23  373 1231
  554  465  512 1204  404  615 1072  607  428    6  178  390  426  565
 1024  517  371  824  904  204  876  256 1306 1269  974  246 1103 1138
  250  569  430 1238  933 1188   82 1137 1104 1234  110 1251  729  131
  614  777  779 1030  782  965  951  632  259  971 1230  941  167  538
  564 1106  423  129  890 1213  985  164 1014  688   41  792  786  748
 1362  867]"
111	198756.json	"[ 974  824 1255  876  688  131  500  707  336 1062  753  883  951  564
 1138  729  529    1  977 1306 1103  956 1204  461  962  573 1213  428
 1315   39  174 1318 1279  549 1014  867 1281  164  904  743 1311  492
  933 1183  574  796 1024  709  927  455  971  609 1059  433  512  970
  856    4  328  314  554  517  357  903  404  347   19  464  430  343
 1269  410  779  531  373 1106 1234 1238  129  972 1290  777  110  465
 1365  223 1362   82 1251 1263  259  204  390  770 1226 1250 1029  457
 1205 1088]"
112	198757.json	"[1039 1213 1263  529  311  133  443 1029 1250  433 1311 1098  185   69
  574  270  385  710  174 1315  877  223 1279  928  769  283  980 1255
 1204  247  286  872 1001 1281 1386  930  933  565  782  579  588 1023
 1148  796 1238  904 1106  410  835    4  298  220   39  278  632 1269
  357  566 1395  867  118 1024  362  465 1231  739 1341  439 1183  295
    9  956  177  876  131   19  139 1030  513  604  427  500  911  194
 1314 1104  461  627 1059  538 1318 1138  314  886  881  900  709  688
 1350  445]"
113	198758.json	"[ 610  408  704 1065  637  400 1159  476  584  874  635  112  806 1046
 1161  201   37  653 1151  266 1169  888  325 1126 1026 1196  236 1393
 1162  437 1056  698  121  859  349  471  542  577  691  454 1051  625
 1246  361  448  634 1146  865 1220  993  126  603  470 1186  345 1173
  605 1376  214  676  494  279  545  224 1164  964  477  489 1352  719
 1102  727  767 1153  203 1207  381  541  556  730  515   96 1200 1136
  502  420  958  165 1338  807  694  896  708 1367  561 1000  788 1167
 1194   12]"
114	198759.json	"[1031 1299  116  731  329  173  416  526  200  108  910  412  372  537
 1081 1312 1354  740  540  732 1289  950 1008  156  518  140  305  690
  983 1305  644  188  405  432  630 1109 1155  967  628   76 1313 1184
  599  285 1216 1019  462  661  572 1349  230   38  832  741  519 1206
  524  479 1089   68  797  268  411  263 1187 1147  673   16  957  765
  591  905  296    3 1223  332 1328  979  754 1036  558  996 1277  509
  792  686 1190  193  938  611  875 1141 1288 1135 1265  547  670 1067
  772  189]"
115	198760.json	"[1146  676 1051  470 1046 1164  284 1026  857  325  266   37  542  841
  349 1159 1186  577 1126  279  584  437  625  719  561  610 1169 1162
  112  859  400 1151 1065 1352  121  635  691  165  381 1207  502  494
 1201 1194  361  874 1246  236  476  454  345  603  637  653  473  541
  906  203  214  408  477 1161 1258   12  557  126 1056 1053  634 1373
  471 1220  489  888  767  556  698  730 1153 1158  865  993  704  727
  545 1376   96  806  567  809  201 1218 1393  415  652  434 1000  836
  896  448]"
116	198761.json	"[1036 1177  501 1370   45  435  418 1017  468   43  818  946  866  150
  775  424  370   33  754  409  232  592  294  514 1110 1182   29 1047
  268 1244  570 1007   76  309   25  575  969  601  175  504 1206  263
  458  952  421 1304 1093 1385 1094  216  717  912  848  326 1131  147
  299 1280 1332  241  733  144  402 1375 1060  510  358  789 1294  799
 1195   86  738 1226  907  663  937   20 1349  153 1254  979 1278  847
  505   48  892  954  537 1025 1071 1031  457 1372 1010  317   92  938
  591  762]"
117	198762.json	"[1098  191  251  856 1010   34 1110  485 1385 1039  409 1375 1172  872
  457  267  153  692 1021 1370 1036 1080  590  221  331 1066  990 1071
  904  206  118  358  907  889 1060  289  150  799  900  205  598  326
  946  564  222 1107  294  848 1327 1108  194   43   86 1152  538 1275
  145  133  861  593  956  997 1187  105 1363  189  302 1251  314  410
  985 1349 1209 1228  268  937  909  238  527  775  310  247  529 1206
  675  952  532  554 1341 1106  682  137  980  951  486  960  433  789
 1221  343]"
118	198765.json	"[ 742   20  994  875  127 1226   48  642  988 1301 1157  458 1191  503
  658 1174  715   45  979  624   66 1278 1099 1015 1294  797 1332 1017
 1117   43 1082  398   25  850  482  406  665  424 1264 1176   62 1090
  705  946 1295 1381  313  666  738  188 1247   88 1050 1370 1076  359
  491  899  847  150  686  570  241  591  599  702  145   17  123 1211
  514 1357  252  102  294  137  213  938 1206 1265  154 1283 1033  833
 1007  589  308  771  673  937 1185 1348 1236 1277  268  975  721  509
  392  467]"
119	198767.json	"[ 762  154  664   92  952  866  616 1206 1210  253  645 1225   76  999
  939  331  733  570  155  942 1036 1265  377  599  818  954  953  144
  388  717  536 1003  799   43  421  438  775 1195 1007  206 1358  692
  754 1110  418  945 1377  167 1004 1253  646  598  934  591  487  938
  510  633  153  329 1035 1375 1135  946  315 1333 1071  304  277  969
  537  313  601  740  714  960  486  882 1262  157 1017  240  370 1224
  987  547 1016 1077 1349 1370 1319  989  216 1299  850 1155  189  175
 1093 1096]"
120	198768.json	"[1375  661  973 1002  302  944  762  153 1003  397  775  957  425 1125
  372  374   83  187   86  156 1385  267  103  337  145  999 1135  799
  598  599 1195 1066   43  754  418 1212  690  686  997  990  449 1098
 1036 1007 1004   65  331  304  915 1031 1134 1282  712  382 1225  377
  526  934 1208  438  495 1206  590  750  674  303 1317 1244   29 1371
  136  645  889  938  623   21 1110  571  277  931  329  251  996 1194
 1158  660  905 1312 1171  294 1209  504  194  907  646  175   33 1275
   76  370]"
121	198769.json	"[ 461  903  174  433  876  709  529 1255 1318 1306 1315  465 1238 1251
  956  941 1279 1204 1138 1269 1281   39  753  688  439  474  565    1
  500  390  517  607  131 1030  985   19  513 1231  574  904  336 1106
  314  347 1213  564  129  512 1188  867  554  785  677  492  178  965
 1024  538  632  410  404  357  729  371 1205   23  328 1230 1073  933
  883 1353  782  259  430  456  223  739  177   41  569  927 1311    9
  455  951 1103  164  924  971  133    4 1234    6  748 1059 1290 1350
  777 1104]"
122	198770.json	"[ 942  920  945  822  167  607 1071  549  692  113 1077  939 1110 1298
  371  421  488 1378  866 1036  206  288  827  146 1334 1119 1165 1345
 1377  534  783 1021  734  952 1284  306 1195 1255  883 1182  781 1251
  225  834  314  824  144  830 1017  410  147 1362  175  598  909 1210
  554   47  696  987  956  633  390  953  486  969  328  564  317 1206
  570 1131  985  848 1269  428  254  538  510   76  423 1225  714    6
  472  512  789 1370  341  810  626  907  358   92  501  461  641  478
  216  479]"
123	198771.json	"[ 942  717 1194  165  954 1158  958  892 1393 1207  384  999  111 1367
 1359  545  809 1053  752  291 1035 1220 1259  494   15 1136  438  836
  395 1335 1000  953 1132   89  147 1286 1144  788  698  475  998  541
 1232  448 1227  477 1195  866 1046  882 1114 1200  515  361  348  837
  603  113 1065   74 1378 1159 1097  730 1092  146  714 1064 1077  854
 1377  795  885  341  657  203 1161  964 1352  578 1119 1096  454 1180
  680  696  216 1210  287  400 1054  379  616 1199 1167  637 1376  468
  319  502]"
124	198772.json	"[ 561  121 1186 1246  584 1164  112 1161 1046  603 1126  437  625 1026
 1064  454  325  676  807  993 1220  477  214  345   96  203  836  874
 1207 1159  826 1151  691 1367 1146  266 1051  224 1102 1173  349  888
  698   37  381  653  515  610 1169 1053  635  637  502  545  525 1162
  290 1393 1065  408  542  400 1285  476  126 1114  165  859 1000 1153
  361 1376 1136  958  236   12  473  719 1200 1201 1086 1360  319  470
 1259 1196  767 1258  557  279  809  415  727  201  730  634  539  577
  556 1143]"
125	198773.json	"[ 584  112  561 1220  502 1161  807 1186  826  454 1064   37  319 1126
  214  121 1173  477  266  625  349 1102 1159  836 1393 1026 1246 1046
  637  610 1207   96 1169  698  437  515  874  888 1164  993  325  691
 1065 1114 1376  603  408 1367  730  676 1200 1136  542 1162  420  635
 1151 1051  290   89 1285  126  224  539  545 1338  577 1146  476  653
  381  556 1335 1053  719  236  361  958  400  141  704  557  229 1086
  203  279  345  473  201 1201  525   12 1180  165  541  634  494  784
 1219  859]"
126	198775.json	"[ 423  607  786  909  920 1255   23  822  461  632 1251  748  306  942
  965   69   47  288 1269  534   19  985  863  433   58  314  410  956
  174 1063 1128  538  834  565  529  390  342  512 1036  399  484  560
  270 1213  336  404 1231 1119  913  114  113  581  683 1021  688 1337
  225 1279 1322 1345  371  569 1179 1336  804  513 1204  939  744  178
  147 1233  474  959  907  883 1103  709  254 1030 1039  904  890 1165
  146  387  118  621 1080  792 1298  779  880 1395  164 1232  933  729
  472 1353]"
127	198776.json	"[1310   76 1155  309  775 1385  189  870  510  819  668 1328 1319 1036
   33  601 1265  175  983 1333  490 1131  457   86  501  196  264 1209
  675  871 1187  326   43  818  969 1184 1349  241 1370  537  712 1043
  505  409  221  670  799  405 1081  179  789   15   47  452  116 1013
   40  377  598 1294  318  946  663  226  285  294 1223  765 1010  394
  331  418  954  866  230 1093 1299  487  590 1110  105 1253  288   22
  810  216 1320  762  435 1182  673  861  575  142 1172  599 1206  369
  952   45]"
128	198778.json	"[ 364 1193  751  267 1371  623  249 1221  629  481 1316  665 1215  666
  940  599  631  406  705  686  979  273 1015  398  990  425  662  994
  742   66  856  624  715  943  988 1135 1112 1125  609  393  944  797
  160  102  509  234  589 1004  619  202  382  558  591  105 1095 1130
   31  303  313  952  189   34  205  154  642  152 1301  407  518 1332
  469  208  973   88 1348 1083  923  337  597  755  241  302   45  636
  153  130  776  127  251  902  725 1118  997 1223 1247  672  845  457
  499  571]"
129	198779.json	"[ 445  185  588  247 1098  856  877  130  900 1250  443 1029  713 1278
 1314  624  133 1058 1112 1263 1213 1082  872  529  102  299 1039  139
  902 1348  500  449  604 1050  251  385 1118  338  938  222  994 1395
  986  311  956 1370  564  313  252  202  597  286 1014  666  530  979
  742 1363  267  566  150 1281 1226  937  591 1130  137   45   66  845
  970 1083 1255  876 1138 1206  481  294  359 1148  373  194  797 1036
   44  180  904  531 1017  233  174 1332 1191 1212  952  570  410 1178
 1280  215]"
130	198780.json	"[  92  733  979  818  762  411  367 1109 1319  154  666 1007  712   45
 1093  155  673  543  510  662  601  599  299   48   73 1181 1049   76
 1155  812   43   83  591 1388  644  983  398  157   66  447 1331   40
 1017  526  871 1002 1042  537 1223  467  452  797 1176  912 1206  144
 1036  264  938  946  648 1211 1375  571 1135  179 1047 1371  670 1248
  866  680  702  952  775  253  850  382 1364 1178 1253   86  337  558
 1004  313  740 1302  988  458 1113 1184 1333  750  944 1225  277  241
 1031  309]"
131	198781.json	"[ 248  676  284 1146  345 1051 1201  470   12 1258  878  859  634  349
 1218  417 1164  400  767 1053  542 1046 1186 1026  473  625   37  325
  437 1194  381 1166  917  610  165 1000  415  266  719  874  121  126
  730 1207 1126  584 1151  577  603 1162  541  557  434  841 1065  454
 1158  652  476 1169  637  236 1054  561 1352  809  993 1246  727 1159
  290  365 1219 1056  999  477  857  888  279 1196  506 1154  954 1360
   96  203  494  892  691  605  885  112  361  525 1376  515  408  556
 1161 1285]"
132	198782.json	"[ 408  637  112  584   37  610  476  400 1161 1046  349 1162 1065 1126
  625 1159 1151  266  888  635  121  325  437 1026  676 1051 1393  653
  704  542  236  603  874  698  345 1169  361  201 1146 1164  806  454
 1196 1186  634 1246  859  577  691  214 1220 1173 1056  993 1207  561
  279  477  126  545  865  727  470  224 1352  471  730  203 1102  448
  515  502  494  964  767 1376  958 1000  381  719  489  807   96 1136
  541  605 1153 1053  284 1338   12 1201  694  836 1200  420 1367  556
  906  165]"
133	198783.json	"[ 121  584  112 1246 1186 1161  437  603  561 1164 1126  826  691  408
 1046 1159  625 1026 1102  454  653  477  224  203  635  993  698  214
  874  325  266 1173   37 1220 1064  676  610 1065  290 1169 1151 1051
  345  807  888  349 1146  637  476  545  361 1162   96  502  836  471
  556  126  400  381 1367  515 1207 1053  525  201 1393 1196  806  236
  859  470  704 1376 1153  279  958 1114  319  542 1285 1200  634  767
 1136  865  577  415 1086  719  165 1000  727 1360 1259   89  557  730
  473 1338]"
134	198784.json	"[ 201  361  165  494 1159  698  577  865  932 1065 1169  810  708  541
  652 1158 1194  879  958  896 1145  874  809 1261  450  885   15 1393
  477 1056  616  502  147 1167 1377  321  400  384 1376  892  417  214
 1373  653 1091 1220  545 1046 1338   37 1086 1051  840 1156 1079  325
 1200   55  126 1026  266  341  287  556  964 1335 1153  408 1018 1378
  515  737  836 1367  610  381  637  788  506  841  395  806 1136  906
 1173   14  989 1266  489 1061  471 1199 1195   89 1186 1011  476 1286
  634  146]"
135	198785.json	"[  73  537 1354 1181  179  736  109  193 1089 1049  173  540  587  740
  572  411 1031  518  543  832  140 1299  479  524  156   86  670 1135
  405 1081 1087 1187  200  731 1297 1248 1109  967 1005 1212  983 1302
 1289  601 1223  196 1043  957 1319 1349 1172  181 1036  630  175 1208
  712   38   76 1328  946 1305 1265  661 1141  309  644   24  938  792
  329  157  189  501 1291  435  467 1253  648  852  866 1310  772  188
  748    6 1277   33 1370 1206  950   92  369  690  116  544 1155  285
  741 1038]"
136	198786.json	"[ 100    7  219 1037  391  151 1239  617 1217 1237  530  764  128 1138
  235  261  368  328  104 1361 1323  956  695  718 1040  347  843  307
  390  231 1300  914  513 1305 1189  260  851  244  886  484  107  239
  781 1281   58 1045  607  693  606  240  805  496  581 1256  569  919
  182   19 1280  948 1085  202 1292 1073  115  285  640  242 1072  385
  970  330  939  371   44  461  276 1308  649  412  465 1269  348 1058
  833 1350   84  144  376  346  713  913   77 1369  794  507  846  102
  439  132]"
137	198787.json	"[1282 1125  103  192  957  153  407  931   95 1313  686 1002  944  273
  690  990  999  425  591 1208 1135  156  979  631  712  647 1003  393
   66  797 1212  469  599  377  936  825  850  145  432 1117  337  587
  372  544  775  995  302 1247  304 1332  994 1089  176   83  397  589
 1293  590  518  645  664 1265 1215 1015 1004  934  659  189  997  498
  160  905  200  762 1357  152 1375  558   34  105  740   65  678  776
 1139 1049 1058 1317  466  724  267 1391  938 1301  305  946  329 1206
  705  215]"
138	198789.json	"[ 203  525 1259 1186 1159  691  379  657  756 1129  454 1169  165 1214
   12  999  676 1046  892  603  287  717 1158  836  795 1220  325 1161
  400  885 1260 1126  809 1051  865 1065  954 1026  653 1053 1246  807
  874  381  577  448  637 1164 1146  121  361 1064  698 1207 1114  730
  494  866 1335 1367 1200 1359  545  953  384  605 1376 1393   96 1086
  201  434 1143 1194 1352  788  437  964 1000  958 1286  224  112  837
  473  556 1173  126  993 1115 1056  489   15 1373  841  471 1162  506
  541 1201]"
139	198790.json	"[ 364  222  130 1395  940  666  979 1221  662  499 1390 1125 1317   66
  414  591  623 1371  117  923  800  425  629 1112  406  102  889  481
 1007  469  251 1135  398 1247   31  599  690 1082  313 1058  208  530
  337  679  665  997  445  373  275  956  362 1206   48  705  188  624
  249  639 1002  154 1307 1316 1212  762  103  770  498  902  944  994
  631  952 1050  715 1083 1208  761 1193  510  267  678   45  712  294
  302 1036  152  642  518 1319  347   92  589  775 1301 1312  733  838
  832  458]"
140	198791.json	"[ 676  448  400 1161 1046 1000  494  345 1159 1126  541 1026   96 1146
  610 1169  325 1352  859  542  470  266  637 1393  993  203  874 1065
  489 1056  454 1196   12 1220 1194  885  349  577 1246  698 1051  704
   37  236  727 1207  224  634  999  953 1158  719  605 1136 1151  767
  841  165  279 1376  730  126  964 1186  888 1153 1373  201  557  603
 1200  525 1173  476 1335  473  112 1286  954  807  361  906  625  545
  417  865  515  506   15  809 1054  717 1377  497 1201  892  691  837
 1259  836]"
141	198792.json	"[ 903  607  390  781  830  246  461  456  985 1138  863  956  328 1255
  615   41 1251  614  922  677  569  517 1269  941   23  404  347  538
  174  709  513  371   19  939 1203  314  465  554  336  959  564  100
  167  972 1237  474  804 1055  927  965 1137  410  484  782 1334  688
  633  764  792  876 1322    6  113 1281 1198  439  534 1336 1189  621
  228  391  114  786  306 1231 1021    7 1306 1318  323  802  500  753
 1305 1024   58  904  768  129  250   69  632  496  512  924  692  104
   39  814]"
142	198793.json	"[ 145 1332  742  825 1293  359 1071 1385   62  273  457  564 1226  995
  551  856 1370  153   20 1182  215  692  827 1098 1110  268 1025   25
  952  150   34  946  591 1082  435  590  189  554  188  514  409  775
 1032  686 1206  660  900  979 1392  504  358  824   43  398  645  549
  105  251  797  938  102 1036  876  705  845 1317 1295 1349  956 1301
  479  728  501 1187 1131 1017  137  410  997  518  777  194  750   76
  428 1278  994   29  738  847 1058 1059  509  889  988  421  267  222
  951 1193]"
143	198794.json	"[1210  953  999  954  882  717 1195 1194 1158  616  892  837 1054 1000
  866  434  762  798  542  489  206  893  578  438   12  964  494  714
  885 1352 1166  598  645 1394  486  841  942 1110 1335 1377  111 1163
  370 1286 1201 1207  153 1071  722  646  998 1136 1378   15  809 1077
  664 1140  384 1373  468  754  676  448 1393  165 1258  945  291  969
 1359  694  803  592 1199 1154  810 1358  269 1284 1219   92  325  497
 1225 1182 1342   96 1026  488  730  226 1214  952  321  506  987  823
 1056  341]"
144	198795.json	"[ 754 1195  954 1210 1036  645  893  999  866   43 1077 1110  598 1358
  762  206  987  953   76   33  153 1224  775  969  418  590 1394  434
 1182  329  616  717 1071  370 1385  226  892 1158  952  421  438  504
  468 1206 1345  578 1054  819  331  837 1021  934  799  216 1225  175
  945  302  809  946 1375  692 1119  882  189 1108  388  435 1359  277
  810  379  570  288  147  827  487   15   86 1094  193  664  818  939
  714  722  592  409 1140  501 1120 1156 1342   92 1254 1194  907 1370
  789   47]"
145	198796.json	"[ 792  607  956  461  328 1305  285  709   23   19 1072  250  554    6
 1036  965  314  288  371 1281  256 1302  358  167  748  549  524  484
  114  412  390 1255  939  777  569  843  781 1137 1349 1060 1239 1269
 1322  423 1187  144  814  802  920  804  175   38   58  479  630  306
 1080  174  410  336  538  883 1251 1179  534  113   24  501 1370  621
  632  786  903  822  242  938  404  496  741  830  581   44  100  677
 1063 1231  347 1131  884  225  832  326  565  428 1336  235  109  615
 1234  529]"
146	198797.json	"[ 233  102   66  153  337 1004  364  498  715  261  686  624 1095  281
  990 1125 1292  202  313  204  493   87  623  391   26  393  215   88
  599  994  979 1217  934  678  530 1002 1348   31  406 1112 1135  334
  127 1225  273 1058  988  431 1082  591  850  952  665  956 1198  944
  742  642  705  407 1383  267  564  398 1329   34  797  645   13  152
  249 1206 1015  589  119  629 1332 1193  105  679  631  362 1118  302
  666  145 1208 1282  750  303  762   43  192  103  222 1212  336 1050
  359   20]"
147	198799.json	"[ 750  599  686  689 1381  762   43  422  466  119 1277  797 1333 1265
 1268 1225  318  152 1015  153  988 1076 1036 1004  934 1135  393   86
 1301  775   92  712   65 1090  241  382 1185  875   45 1212 1223   66
  156 1368  952  571  294 1007  405 1387  591  518  944 1280   88 1081
  979 1125  120 1208 1049  844  801  963 1191 1176 1031  946  398  740
  996  458 1385 1370  665  673  799   48  664  666  452  601  644  558
 1249 1236  267  589  213  812 1305  850  978 1313 1206  509 1357 1388
  302 1312]"
148	198802.json	"[ 461 1255  903  174 1315  404 1138  956 1281 1269 1204  529  607  336
  709  565  965  357 1318 1231 1251   39  465   19  314 1279 1103  439
  688  748  753  904  390 1353  178 1238  500  569  632 1306  433  876
  512  984 1213  985  883  328  729  423 1024   23  347  677 1030    1
  863    6  430  131  782  739  517  456  513 1230  867  909  538  256
  164 1237 1205  933  323  924  554  941  410  786  298  246   41  426
 1104 1106  129  474  971 1183 1395  890  259  371  114  549  822  204
 1055  974]"
149	198803.json	"[ 167  371  306  607  939 1036  549  288    6 1337  945  144  942  175
 1097  804  781  113 1035  314 1378 1322  822  748  401  581  786  920
  423  632  783  890  883   58  342   23   19 1336  913  328  538  884
  777  346  831 1165  390  484 1080 1063  734  820  421 1072 1269  216
  114 1085 1110  358 1302  146  956  866  641  512  789  496  475  317
  677  621   92  586 1366  554  828  348   43  810   47 1179  633 1093
 1119   24  242  323 1021 1239  309 1131  461  880  830 1255  196  115
  938  834]"
150	198804.json	"[ 664 1253  304 1265  282  762  154  599 1033   92  176 1176 1076 1225
  952 1333  308  313 1191 1049 1007 1208  934 1135  712 1004  411 1319
  686  213  944 1090  591   43  740  702 1212  398  589 1125  364   66
  750  315  153 1223  831  601  850 1036 1210  273  382 1017 1003  775
 1282  681 1331  999  587  797  299 1178   86 1206  837  673  969 1313
  866  616  645  665 1109  189 1301  705  518  979  152  155  812  377
 1304  799  662 1268  946  119  818   76   45   73  938   20  452  742
  393  241]"
151	198807.json	"[1138  461  956 1255  903 1281  876  529  709  174 1279  500 1251 1318
  314 1306   39  512  433 1213  347  336  607 1315  328  753 1269  904
 1204  465  933  517  439 1024    1  390 1231 1238  404  430 1106  565
  554   19 1237   23  513  538  549  569  410  883  246 1234  867 1205
 1030  574  951  941  131  620  729  371  428  785 1014  129  927  688
  985 1395  971    6  677  863  564  259  824  782 1103  164  615  133
  777  250 1188 1230  632  178    4  357  796  204  580  886 1029 1308
 1350  779]"
152	198808.json	"[ 153  999  645  418  934  590  302  775  686  762  944   66 1135  599
  304  137 1282  866 1225  222 1333 1125  313 1375  712  952  145  664
 1304 1206  954  364   87  189   86 1003  393   43 1208 1212 1036  750
 1385 1171  799  372  273  294 1110  176  690   34  438   65 1108  103
  206  957 1210  377  647  329 1002  486  397  425  591 1004  889  797
 1071  374 1007  717  487  837  825  661  370 1049  754 1370 1021 1195
  382  378  946  692 1329  152  215  990  187  431 1098 1265  850 1305
  854 1317]"
153	198809.json	"[ 285 1305 1137  792  250  709 1072  328  412  956  843   44  461  804
  814  764  554  347   23   38  114  419 1302  615  456  569  802  630
   19  235  256 1234  948  965  496  607  242  101  100  741 1281  614
 1063  484  465  903  404  526  358  517  320  107  871 1237  538  781
 1019  258 1322  549  768  693 1239  336  326  390  813  833  983  991
  426  174  870 1187  363  677 1297 1251  371    6  621  524  513  314
  581  853 1014 1058  430  794  786   58 1231  276  785  830   39 1036
  530 1022]"
154	198810.json	"[1282  999  153  590 1125  645  957  712  944  866  176  304  664 1002
  775  686 1003 1135  273  647  762  591  418  189  377 1208 1071  145
 1375  990  103 1313  599 1206  690   83 1385 1212  850 1317  979  954
  825  372 1265  302  952  425  938   66  934 1225   34  946 1004 1049
   86  329   43  799  754  692 1000  797  740 1247  370  393  544  728
  154  337 1036  378 1021  438  889 1108  156  487 1163 1117 1358  818
 1182  750  518  313  953  589 1293  504  717  479  598  358 1007  994
 1370  931]"
155	198811.json	"[ 457   25  490 1370  435 1385  409 1293  501  847  359 1332  150 1182
 1025  825  551 1110 1131  145  268  326 1036   62  514   59 1187 1226
  775 1071  251  827 1177  554  742 1351  402  765  105  660 1010   45
  591  883  549  294  175  870 1283  740  946  997  675  995  458  856
  709  799   43 1032  824 1349 1310  700  221  241 1392  779 1363  777
  267  849  338  194  789 1381   86  608 1098  937 1372   29   33 1006
   20  358 1060 1017  504  615  601  189  938  136  518  424  750  564
  643  421]"
156	198812.json	"[1125  887  407  337  192  599 1282  979  944 1288  393 1313   66  591
 1135  686 1002  712  797  690  589  776  957  398  156 1208  659  665
   88  850  988  726 1265  994  498  715 1004  587  441  313 1301  705
  273 1225  493  364  305  119  145  750  432  631  425  188  103  666
  762 1247  152  509 1015   95 1215 1109 1190  644  334  518  801  153
  372 1049  422  406  740 1050  212  724  742 1212  382  200 1371  642
  304 1117 1003   43  952  154  558 1253   65 1206  213 1332  469 1357
  946  990]"
157	198813.json	"[  96  454 1393 1126  807 1220 1064 1285 1376 1161 1367 1159  112  730
 1246 1200  836  502  121  545 1114  993 1136  224  214 1026 1186 1173
 1207  874  542  539 1338  637  349 1102 1046  420  676  515  584 1086
 1378  325 1151  826  477 1164 1373 1180 1335 1143  578 1000  203  698
  859 1352 1169  437  958 1366 1065  610  691  541 1146  236 1162  888
  625  603  727  266 1201  345  525  165  319  126 1153 1259  201  557
 1051 1214   37  561  476  494  473  809  488  784  111  400  448  577
  389 1194]"
