	verdict	indexes
107	198752.json	"[ 664  176  762  304  999 1253  282  616  954 1265 1195 1194  837 1033
  331 1210  712  434  153  645  866 1110  882  934  206  183 1003  599
 1225 1007  953  418  388   33  372  799  487 1135  969   92 1158  154
  810  302 1166  598  181  315   83 1049 1176  809 1375 1394  486   43
  912  193  377  754  329  841  438 1333   76  506  720  547  646   86
 1108 1224  537 1076 1036  661  775  536 1358  893  960 1299  397 1342
   15  946  740 1054  952 1171 1208  370  892 1004 1125 1385  944  179
 1172  601]"
108	198753.json	"[ 364   66  337  275   31  208 1329  393  499  313  222 1007 1125  302
  944  249  153 1112 1282  119 1095  425  304  117  690 1240  686  599
  406  127  712  982  979  762 1135   13 1004  715  334 1208  994  666
 1050  103  787  665   87  999  398  137  213  589 1212  662 1082  176
 1313 1247  850 1333   88 1191  130 1049 1225  623  629 1117  591 1003
 1304  761  273   43 1348  102   49 1221  366  812  498 1015   92   65
   20  159  705  973  152  934  642  742 1002  154  952  866 1317  294
  923  493]"
109	198754.json	"[1378  146  942  488  113  341 1266  578 1338 1232 1077 1078 1035  879
 1366  607 1119  167  306  475 1377  939  717  616  226  781  786  423
 1199  810 1165  836 1345  371  834  401  987  657 1114  384  600  342
  945  783 1021  563  748 1128  866  734  147 1167 1180 1110  254  158
  598 1145 1393  737 1136  795 1373  502  594  225 1336  892 1132  206
  906   47  175   93  714  541 1200 1097  880 1229  744  954  265  468
 1210 1011  663  494  804  913 1143  840  319  692  331  641   74  539
 1195 1356]"
110	198755.json	"[1255  956  903    1  461 1279  336 1395  314 1281  529 1318  709  328
  174  500  357  753  347  677  554  883   19  549  439   39   23  607
  465 1204  390  904 1231  512  371  876  428  824  517 1072  373 1269
 1138  615    6 1251  404  985  538  564 1024  729 1030 1306  204  178
  782 1103  777  410  569  565   82  688  951 1106 1104  426  167  129
 1213  246  250  256 1188  941  614  965  131  933   41  632  927 1238
 1234  890 1137  974  110  779  863 1014  430  456 1230  971 1205  804
  164  423]"
111	198756.json	"[ 688  876  824 1255  500  131  974  564  951  707 1062  336 1138  753
  883  529  729 1213 1315  956 1103  461    1 1204  174 1306  573  743
 1059   39 1311  574  428 1014  977  410  904  549  433  709  856  164
 1318 1279  867  927  796 1281  314  310  970  933  517  962  328  492
  980  455  903 1183  554 1024  531  223  347 1269  343 1106  129  971
    4  972  512 1029  609  692  464 1251  357   19 1263  985  404 1365
  777 1234  133  465 1290  779 1250 1205 1238 1030 1098  835  430  457
   82  920]"
112	198757.json	"[1039 1213   69 1098  133  529 1263 1029  980  443  311  872  433  574
 1250 1311  223  174  410 1315  877  769  782  270 1255  185  283  835
  928  385 1001  579  911 1106  904  247 1204  710 1279 1341 1023  538
  220  930  194  278 1269  588 1059  286 1386 1395    5  564  687 1030
  298  909  139  688  876  149  956 1281  632  314    9   39  900 1148
 1138  362  118  796  918  210  933  907  465  863    4  427 1028  150
  951  348  295  565  129  310  709  889  604  222  729  177  881 1251
 1238  780]"
113	198758.json	"[ 584  610  112  408  121  874  400  437 1065 1126 1046 1161  704  325
  637 1026  635  476   37  625 1159  454 1246  349 1186 1146  676  993
  888 1164  236  859  345  603 1196 1151  691 1169  653  266 1051 1162
  542  698  806  634  470  201  126  577 1393  471 1220  361 1207  477
  214  719 1056  224  545  279  203  767 1173  561  865  605  381 1352
 1102  515  826 1376   96  489  448  730 1153  494   12  964  727 1000
 1053  541  284  290  165 1194 1136  502  556 1367  958  694  807 1285
 1200 1335]"
114	198759.json	"[ 731 1031  200  108  416  372  526 1299  173 1312  140  329 1354  732
  412  537  690  540  116  910 1008  950  156 1289  518  967  661  740
  957 1313  432 1305  630 1089 1297  305 1081  628  905  647  462  405
 1288    3  547  944  193  181  599   38 1019  188  285  983   76 1109
  479  519  644 1206  741 1141 1349 1248 1216  411  230 1135 1184 1049
   68  296  875  508  686  832  268 1155 1002  572  797 1067  814  754
   73   86  596   16  772  524  765  996  483 1187 1036 1245  332  422
  648  189]"
115	198760.json	"[ 676 1146  284 1051 1164  561  625  470  349  584 1186 1046   37 1026
  325  437 1258 1126  121 1218  112  542  719  266  857 1201 1207  603
  841  279 1162  345  610  248  400  577  415  859 1169  290 1159  473
  454  381   12 1053 1151 1246  635  691  878 1352 1065 1194  408  476
  477  165  874  236  634  502  637  361 1161  126  203  214  557  653
  993  888  494  906  767  730  541 1158  556 1220  826 1000 1056 1373
  698  471  727   96  704  434  809  545  489 1219  652 1153  515  567
  836 1154]"
116	198761.json	"[ 418  866  468 1036  370  592  754  435  775 1370  954  501   43  717
 1177 1195   33  946 1110  153 1182  892  999  818  150   29  409 1375
  969 1017  912   45  504 1210 1385  232  514 1206   76  424 1007  147
  570 1244  294  799  645  893 1071  762 1304  421 1293 1358  358 1275
  175 1359  216  268  987  825  590  952  907   86  145 1332  733 1060
  854  329  953  193 1047  616  601   25 1098 1094 1280 1342 1131   66
 1372  486  379  714  599 1158 1077  505  144  309  712  438  937  226
 1096  692]"
117	198762.json	"[1098  153 1375   34 1110 1385 1066  206  590 1021  191 1172  598  856
  692  251 1152 1071  990  485  145  872  999  331 1039  310 1108  532
 1010  289  302  409  267  358  222 1054  889  645  486 1195 1158  799
  907 1370  370  418 1209 1036  189 1228  187  660  995  954   86  221
  809 1345  564  825 1358  410  457  985  194 1107  934  900  980 1327
 1060   69   43  775  946 1275  861 1225 1293  997  504  150 1080  953
  205 1198   87  909  593  938  329  238 1317  682 1166 1206  105  161
  837  866]"
118	198765.json	"[  20  742  994  127  875 1301  988 1226 1117   66  642  715   48 1191
   43 1332  979  850  458  503 1157 1295  797 1174   45 1294 1082 1015
 1017  658  624  145  398 1278  686   25 1099  946 1090   62  482  424
 1176  313  406 1247 1264  599 1370  359  570   88  188  150 1076  665
  705  738  666  491  213  847 1206 1050  591  241 1007 1265  137  514
  938 1283  294 1211  123  154  152  937 1033  952  825  102  268  899
 1381  435 1025 1293  153 1357 1280  775  589  592  673  215 1304  194
  337  750]"
119	198767.json	"[ 999  664  762  954 1210  866  438  645  953  616  717 1195 1194  206
 1003   92  153  154 1358 1000  304  331  598  952 1206  536  882  377
 1225  934  418  434  388  646 1158  799   76  253  714 1054  754  892
 1375  942 1394  775  939  329  692  370 1110 1071  837  486  590  487
 1108 1377  893  541  733  547  599  417 1163  809  421 1265 1035 1036
  987  969   43 1077  277 1224  570  841  989 1016  818 1166 1373 1135
  176 1007  885 1262  155 1004 1359 1342  592 1333  712 1096   15  144
  302  960]"
120	198768.json	"[1375 1166  661  397  944  999 1002 1003  153 1194 1158  365  302  438
  973  957  187  762 1201 1054 1195  809   83  372  374  425  103 1066
   12  304 1134  598  145   65  337  303  775 1125  418  434  954 1385
  645  590  754  712  647 1152  799  676   86 1171  934  905  449  690
  417  995  165  541  331  473  990 1282  953 1098  646 1258 1135  277
  156  599  660  915  686  370  841 1219 1212   43 1000  892 1317  486
 1358 1225 1004  837 1007  866  192  664  267  750  377 1209  532  997
 1208   29]"
121	198769.json	"[ 174  903  433  876  529  709 1255  461 1251 1315  985 1138  688  956
 1269  941 1306  465  474 1030 1204  564 1318  574  607  390 1279  410
   39 1106  517  538 1238  904 1213  314  753  129 1281    1  500  439
  131  336  554  513   19  456  347  223  565 1231  782  729 1205  371
  328 1334  965   69  632 1059  512  867 1021  863  980  677 1188  927
  909 1024   41  133  951    9 1311  785   23  177  492  883 1029  579
  918  924 1230  404  178  357  933 1198 1098 1073  283  777  781  259
 1353  569]"
122	198770.json	"[ 942  920 1077  945  206 1071  866 1195  488  953  822  692 1110  113
 1378  167 1210 1345 1021  146  939 1377  421  438  598  607  486 1284
  987  714  111  827 1119  549  288  999  717   15 1334 1036 1163  954
  969 1182  147 1298  892  534 1199  616  882  810  578  696 1165  633
  410 1158  370  893  341  952  998  371  909 1273 1035  225 1358  964
 1078  985 1225  226 1206  783  781  384  734  175  592  834  907   76
  254  144 1120  358  626  494 1251  310   47  564 1232   92  468 1359
 1394  418]"
123	198771.json	"[1053 1207 1194 1158  603  717  165  999 1000  958  676  954 1046  809
 1367  438  545  942  454  477  892 1220 1393   12  111 1335  836  515
  400  384 1161  291  730  698  325  993 1359 1136 1259 1164  463 1126
  953  203  395  361 1065  381  998   15 1146 1159 1064  494 1286 1054
 1352 1186 1201   89  542  541  236  637 1035  882 1026 1144  752  874
 1195 1114  837 1154 1227  788  287  714 1200  694  578  539  866 1132
  795 1086  502 1092  434  525  885  348 1169  854   37  727  147  964
 1210 1077]"
124	198772.json	"[ 561  121 1164  584 1186 1246  112  625  603  290  437 1126  676 1161
  826 1046 1026  454  345 1146  993  325  349 1207  477 1051 1064  874
  807   37  203   96 1053  415 1258  214  888  266 1220  224  691 1151
  836  381 1159 1102 1218  515 1367  248  610 1360 1285  635 1201  400
  719   12  878  698 1173  126  473 1169  284 1162 1000  542  637  653
  476  408 1219  502  525  470  859 1065  634  545  236 1086  279 1153
  165 1393  557  767 1114  958 1196  361 1136  809  730 1154 1352  917
 1194  727]"
125	198773.json	"[ 561  584  112  826  290  121 1186  454  625 1126 1161  437 1220  349
 1246  477 1164  807   37  502 1026  214 1207 1064 1102  993  676  266
   96  603 1046 1159 1173  325  515  874  888  836  319  691  610  637
  698 1285 1169 1051 1146  224 1393  408 1162 1367  635  126 1065 1114
  542  719 1053 1151  730  476  345  545 1136  473  539 1219 1200 1376
 1201  400  420 1086  229  381  577  203   12   89  279  236 1335  653
  557 1258 1338  958  634  556  361  284  525  704 1000  859  415  470
  141  248]"
126	198775.json	"[ 909  607   69  942  920  423  786  822  410  985  288 1021  744 1251
   47  534 1255 1345  863 1119  306   23  461  538  433  147  348  907
 1063  146  314  113 1269 1036  342  834 1232  965  632 1213 1110  225
  939  254  748  956  174 1296  529  399  880 1039 1128 1336  913  688
  581  474  484 1078 1030 1233   58  390  387 1180   19 1322  472  987
  206 1395  980  371  336  270 1378  680  945  175 1080  781 1071 1337
 1298 1077  804 1120  791  890 1377  709 1149  692  904  843  228  959
 1165  512]"
127	198776.json	"[1310 1385  775   76  189  954 1209  819  598   33 1155  226  590   15
 1036   86  309  175  510  712  866 1265  418  969 1333 1195 1013  331
 1131  799  668   43  377  601  487  675  394 1110  409  457  490 1172
  616  505 1349   47  501  434  818 1319 1370 1182  329  810  646  837
 1358 1320  277  892  762  221  388  861 1394  999  288 1187  537  870
  893 1299  302  216 1140  809 1328  953  661 1071  946  179  714  765
 1375  116  840  907 1206  885  142  645  871 1010 1184  435  326  153
  241  983]"
128	198778.json	"[ 364 1193  249  623  267  751 1371 1221  629  481  599  631  425  686
 1215  940 1316  666  665  990  273  944   66  406  979  705 1135  398
 1015  662 1125  303 1112  856  715  742  393  994  988 1004  624  153
  797  382  943   34  102  189  619 1095  105  589  202  337  313  591
  973  952  160  302   31 1130  509  609  205  152  154  558 1332  518
  234   88 1301  642 1317  208  469  923  192  407 1225 1083  997  130
  145  127  449 1247 1212  915  241  902 1118  776 1348  251  750   45
  215 1223]"
129	198779.json	"[ 445 1098  247  588  185  856  130  900  877 1250 1029  443  872  713
 1112  449  222  133 1082 1058 1213 1039 1278 1263  102  529  624  139
  986  902  938  564 1050  313  153  251 1370 1118 1314  486  604  994
 1206 1395   66  866 1348  215  299  956  410  500  338  137  194  267
  145  150  979  385 1212  742  202  359  937 1036  337  311  591  952
  570  233  775  946  797  845 1130  294 1304  666 1014 1332 1317 1138
 1375  876 1226 1017  973  481 1083  286 1255 1280   45 1363  970  904
  686   43]"
130	198780.json	"[ 733  712  762   92  979   83 1007  818 1002  599  367  155  411  662
  154   66 1049 1109  666 1375   43   76   73  912 1319  673  944  510
  866 1181   45  601 1093  337  543  812  680  418 1206  775  526 1248
  591  277  661 1388 1096  398 1155 1135   48 1017   40 1331   21  537
  938  946  382  797   86  157  536 1036  644  850  299  179  648  952
 1042 1004  750 1212 1195 1223 1208  590  467  447  144  871  264 1176
 1333  452 1225  302   33 1244  313  253  983 1262 1371 1282  189  571
 1364  438]"
131	198781.json	"[ 248  878  917  284 1218  676 1258  345 1146 1201   12 1053  470 1051
  415 1164  349 1166  859  634  625 1186  417  473  437  290  767  400
  325  121 1046  381  542   37 1026 1000 1194 1207  719  561  603  584
 1126  365  730  610  165  126  874  266  454 1219 1158  841  577  434
 1151 1054 1162  993 1360  999  557 1154  541  236  809  476 1169 1352
 1246 1065  652  637  857  477  279  727  888  112 1285 1196  954  203
 1159  691  506   96  408 1161  892 1056 1214  361 1374  463  515  826
  885  438]"
132	198782.json	"[ 584  625  112  349  121   37  561  437 1126  676  408 1164 1046 1161
  637 1186  603 1162  400  610 1146 1051  345  325  476 1026  888  454
  266 1151 1207  635 1246  290 1159 1065  542  993  874  634  236  284
  859 1169  477  691  653 1053  698  214  361  826 1393 1201  719  470
 1220  279  577  704   12 1196  203 1258  126  248 1102  515 1173 1000
  730 1218  224  381 1352  415  767  502  201  727  545 1056   96  958
  807  806  471  473  865  836 1285  494 1367  557 1136  964 1376  489
  906  463]"
133	198783.json	"[ 121  584  561  112 1246  826 1186  437  603 1164  290 1161 1126  625
  454 1026  691  477 1046  993 1102  224  676  203  408 1159  325  214
  635  874   37  266  345 1064  349 1051  698  653 1146 1220 1173  807
  888  610   96 1169 1207 1151 1065  126  415 1053  515  476  836  400
  637 1162  470  502  381 1367  545  248  525 1285 1218  279  471  361
  236  556 1196 1360  859  719 1393 1153  634  704  284  542 1114 1086
 1258 1000  473  878  767  201   12  958  319  806  577 1136 1219 1376
 1201  557]"
134	198784.json	"[ 361 1169  165 1051 1159 1158  577  477  201  494  698  400   37 1194
 1186 1065  603  874 1053 1046  634  676  325 1086 1164  809  719 1146
 1026 1207 1220  408  652  958  865  126  541  266  381  841  556  610
  417  214 1056   12  502  653 1201  454  637 1258 1161  515 1393  287
  584  542 1367 1126  885 1376  545  437 1373  121  810  384  892  691
  836  476  932   15 1335 1162 1246  279  616  471 1153 1352  506 1064
 1173 1338  321  473  470 1261  708  395  859  879  964 1061 1200  896
  236  953]"
135	198785.json	"[1354  537   73  736  193 1089  179 1181 1049  109  587  173  731  540
 1031 1297  140  200 1087  518  957  156 1248  740  181  411 1299   86
 1135  479  832  543  572  967 1212  524  661 1005  690  405 1109  712
 1172  670  372 1187 1289  329 1208  866  732  630  189 1375 1349 1312
 1302 1305 1141 1313 1036 1223  852  772   76 1081  526 1206 1008  175
  648   38  601 1002   24  983  547 1291  950 1319 1265  108  946  664
  775  435  188 1043  944  938   33  331  762  302   92  501  544  686
 1370  412]"
136	198786.json	"[   7  100  391  219  151 1239 1037 1217  617 1237  261 1138  764 1189
  530  128  235  239 1361  328 1305  956  231  843  695  104  390 1323
  718  781 1040  347  307  240  851 1300  368  914  348  513  484  607
  886  939  260  330  182 1085  581  805  496  693 1280  115  919  244
  202 1281  649   58  376 1035  948 1292  300  371  285  144  970 1256
  569  606 1045  107   19  640  412 1269 1058  242  461  889 1072  385
  538   44 1073  346  465  276   77  102  913  228  863 1308 1322  314
  833 1350]"
137	198787.json	"[ 103 1282 1125  999  153  957  192   95  647 1003  365  931  944  425
 1002  304  686  712  397  990 1166  273  690  176 1313  590  645   83
  372 1208 1135  377  995  825  302  664  631  905  407  393  145  934
  156 1000  417   65 1293  775 1089 1317  432   66 1375  599 1212  850
   34 1117  954  591  762  598  337  866  329  469  587  189 1054  997
  979  799  544  797 1385  303  200  434 1247  370 1332  215  889  418
 1071 1049  431  692  661 1004  936 1265  518 1206 1172 1198  994  152
  754 1182]"
138	198789.json	"[ 203 1186  676  603  454   12  525 1053 1046 1164 1146  121  691 1051
  325 1159 1169 1126 1026 1246 1161 1207  625 1259 1258  400  165  437
 1158 1214  999  561 1129  836  381  345 1220  112 1201  287  473  874
  809 1064  730  807  584 1065  637 1000  379  415  993  577  795  634
  719  653  892 1194 1260   96  542 1086  657  126  954 1367  361  349
  698  408  717 1360   37  434 1162  756  885  477  826  841  224 1352
  557 1114  888 1335  865  470 1285  545  266  556  290  958  515 1393
  214 1154]"
139	198790.json	"[ 364  222 1395  130 1317  662 1221  940  979  666   66 1390 1125  117
  499 1112  889  425  623  712 1371  629  923  591  414 1135  800 1007
 1247 1002  690  337  944   31  208  599  275  102  313  762  997  302
 1212  469  406 1307  398 1082  103  679  249 1208  481  733  866 1375
 1206  145  251 1058  445  590  775  902  362  498  152  973 1098 1083
  665  189  530  294  956  994  504 1036  952  761  631  382   92  154
  358  705  188  213  624 1004  651 1316   21  373  267 1319 1193  510
  153  137]"
140	198791.json	"[ 676  345 1146 1046 1000 1126 1026  349   12  325  400  625  470 1161
  603 1186 1051  993 1207  454 1258 1246  561   37  266  719  634  284
  542 1164  859  610  473 1201 1360  121 1053  874   96  584  203 1194
 1169  112 1352 1159  437  126 1158  541  841  999  236  637 1196  767
 1151  279  730  415  494  381 1219  577  888 1220 1065  248  557  476
  224  727  489  165 1166  704  448  477  698  417  809 1393 1218  515
 1054  434 1056  290  885 1064  525  953  691  635 1162  605 1373 1153
  807  954]"
141	198792.json	"[ 781  607  903  830  390  456  985  922  863  461 1138  246 1251  956
  328 1255   41 1203  615 1269  538  517  941  569  939  614  677   23
  174  564  709  410 1021 1334  633  314  371  113  347 1189 1198  554
  959  167  688  404  972  513  474  804   19 1322  782  927  336  465
  484  965  534   69  876  764  228  692 1336  100  391  792  768  880
 1055    6 1305  306  814 1237 1137    7  621  744  225  568 1281  439
  904  786  129  114 1306 1106 1030  802 1231  500  924 1296  323 1318
  496 1298]"
142	198793.json	"[ 145 1293  825 1071  153 1385  995 1332  590  273  359 1182  742  645
  564  692 1110  215 1098   34   62  728  999  856  551  827 1370  457
  189  660  504 1317  647  775   20  952  686  358 1206  946  435 1025
 1226  957  268  150 1021  409  866 1066   43  591 1082  754   25  889
  944 1054 1295  900  410  514  598  997  302  377  329  188  222  105
  799  194 1036  310   29  938  479  251  554   76  303  797 1392  421
 1059  750  979  954  990  398 1349  370  824 1032  137  850  714 1125
 1131  434]"
143	198794.json	"[1258  999   12 1166 1194 1158  676  954  953 1201 1210 1000  542 1207
 1054  434  882 1146 1195  717  841  325 1219 1352  892  438 1053  489
  893 1026 1154  837  616  798  473  578  206  809  494 1335 1394  730
  964  885  598  165  719  714  866  381 1126 1373  645  998 1136   96
 1286 1163  694  111  762  345 1046  400  153 1214 1393 1285  486  384
  284  577   15  417  993  269  370  646 1359 1140  236  836 1110 1199
  454  291  874  506 1056  287 1377  664 1077 1071  557  203 1358  448
  468  722]"
144	198795.json	"[ 954 1195  754  999 1158 1210  893  434  645 1054  438 1000  953  206
  598  809 1194  866 1394 1358 1077  153 1201  717  987  590  892  578
 1110  473 1154  418 1224  226  762 1036 1359  616  882  370  329  837
 1071 1345  969   43 1021  187 1385 1134 1108  468 1182  302  775   76
  998  165  504  676 1352  506  714   12   33  331  841  934   15 1199
  379  421 1375 1140 1342  592  692 1206  277 1163  694 1260 1207  799
  664  193  722  183  487  810  147 1219 1120 1273  819  388  189  384
  952 1373]"
145	198796.json	"[ 792  607 1305  956  358  328  288 1036  709  461  285  554  314  939
  371   23  965   19  814  113  781  410  167  144    6 1021 1072 1322
  484 1060  524 1349 1255  843  479  390  412  250  549  538 1302   24
  777  889 1239  748  692 1281 1269 1251  534  175  225  804  920  863
  174  909 1370  830  501  306  938  569 1187  256   47  822  114  456
 1063 1336 1080 1131  435  903  648  342  336   38  348 1189 1110  423
  581  802  768 1052  866  630 1137  231  883  632  621  529  633 1206
 1179 1297]"
146	198797.json	"[ 153  233   66  337  281  365   87  102 1004  990  364  686 1125  261
 1002  934  498  999  215  715  313  944  623  393  645 1198  599  431
 1225 1135  273 1095  302  202  391 1383  103  493 1292   88   34 1003
  850  303  979  952  624  145  564 1112 1082  762  994  590 1217  728
 1058  222  425 1329  204  127  406  591  690  249 1206  678  334   26
 1098  866  889  988  280  267  304  192   31 1282  956  750 1332   43
 1208 1348  568  189  742  797  105  825  530 1108  631  712  152  398
 1212  665]"
147	198799.json	"[ 750  599  762  686  153   43  422 1333  934  119  466  712   65 1225
  689 1265  775 1004  797  152 1135   86  393   92  944 1036   66 1076
 1015  988 1381 1212 1277  664 1007  382 1268  318 1301 1125  156 1090
 1208 1049  952  241 1385  294  799  844  875 1223  302  963 1387   88
 1280  661  518 1375   45  571  120  946  979  591 1031 1089  850  337
 1185 1370 1206  213 1176  397 1191  801   33  405 1282 1244 1002  978
  364 1313  398  377  601  645 1368  673  957 1312  372 1305 1304  267
  313  452]"
148	198802.json	"[ 903 1255  461 1315  174 1138  956 1251  607  688 1269  529  709  314
 1204  965  336  404  985  904   39  390 1281  465 1103  748   19  863
 1279 1318 1231  433  357 1213  876  439  565  753 1030  632  729  500
  909  456  328  569  538 1306 1353 1238  782  410  178  984  512  883
  347    1  423   23  517 1024  677 1021 1205    6  554  131 1106  129
  924  941 1395  474 1230  164  739  513   41  298  867 1322  890  822
  564  430  371  323 1104  786   69  959  256  549  781  951  933 1237
  579  920]"
149	198803.json	"[ 167  371  939  306 1378  942 1035  607  113 1097  288  144 1036  781
  945  549  175  804  866 1337 1322    6  314  538 1021  146  822  348
  358  475 1110  401  342 1366  920  421  633  581 1336  748  328 1077
  632  810 1165  890 1063  734  880  390  346  777  783  786  423  488
  216 1085  987  913  484 1377   24  616  883 1080 1269  717  563   23
   92  956 1266   47  789 1052  554  830 1119  586   19  435  840   43
 1232  831 1345  317  641   58  892  496 1131  225 1071  884 1160  147
  834  657]"
150	198804.json	"[ 664  304  762 1253 1265  176  599  282  154   92  934 1225 1033 1333
  999  952  712  944 1049 1208 1007 1135 1076  313  153 1176  686 1004
 1003 1210 1191 1125  837  213   43 1212  866  645   66  308  364 1090
  750  411 1282  775 1319  591  616  850  273  969 1375  374  315  954
  587 1036  740   86  398  799  382 1206  377  589  189  681 1223  601
 1195 1304  882 1110  953  370 1313  393 1331 1002 1017 1171  797  702
   33  152  831   76  912  418   73  946  372  592  487  155  938  518
  302 1089]"
151	198807.json	"[1138  956  903 1255  461 1251  876  314  174  529  709 1213 1315  433
  607 1281  410  500 1269  904  328 1279   39  347  336  538  517 1318
 1306  985 1106 1204  390  512  465  753  863  564  554 1030    1  951
  574  688 1205  933  439  129  549 1024  729  941   23  927 1231  371
 1238   19  133  782 1395  883  569  513  404 1029 1021  824  620  777
 1334 1014  428  867 1237  430 1234 1098  565  246  131  843  474    6
  781 1305 1103  164  889  920 1059  939  980  971  692  785  615  632
  677  579]"
152	198808.json	"[ 999  153 1166  590 1000  645  954  304  418  934  438  302 1219 1171
 1158  866  809  944  647  206  664  762  176  775  712 1054 1201  187
 1003 1282  397  717 1375  793 1108  953  837 1210 1194  103   12 1195
   87  222  686 1021 1125 1135  473  957  365  372  434  486  506  892
  145  417   66  269  425  378  676  189 1385   34  882 1333  370  728
  360 1110 1394  374 1071 1358  329  487 1285  599  547  661   65 1002
 1154 1225 1304  799 1214  987   86  598  690  310  841  137  183  889
  616  952]"
153	198809.json	"[ 285 1305  792 1137  709  250  328  814  412  843 1072  956  554  804
  461  764   44  456  347   23   38  358 1063  114  965  607  802 1302
  948  569  781  630  235  526  768   19  242  615 1297  538  496  484
  517 1322  813 1234  320  903  741  100 1239 1281  419  614  256  871
  390  465  174 1251  549  404 1022  101  314  371 1187  693  113  326
  830  336  410  524  581 1036  853 1048 1237 1058  621    6  182  983
  959  288  258  677  107  833 1019  225 1014   58  231 1080 1155  276
   39 1336]"
154	198810.json	"[ 999  153 1166 1282 1000  590  645  304  647  954  176  957  365 1003
 1158  866  664  712 1125  103  944  676 1054  438  809  434  417  418
 1201 1002   83  953 1360 1375 1194 1071  372 1154  775  762  397  302
  425 1385  206 1108 1021  934  145  728 1195  189  273 1317  717  377
 1135  990  686 1163  892  598 1358  370 1219  378 1394   34  825  329
  473  690  187 1258  841 1208 1210 1171  754  714   12  799  882  487
  345  995  661  486  692 1313  893  310 1293 1352 1206  931  616   86
 1172 1214]"
155	198811.json	"[1385 1293  457  435   25  490 1370 1182  409  825 1110  145 1332  501
  359  150 1071 1025  551  847 1036  775 1131  827  268   62  514  995
  660  251  326  799  997 1187  153  765  105 1226  742  504  554   59
  175 1098 1010  946  856   43  189 1177  591  358   86 1310  675  194
 1283   34  590  421   29  740 1349   33  221  294 1021 1209 1066 1172
  370 1372  434  824  709  692  267  289  549  754 1060 1275  564  883
  402  750 1351  136  329  889  302   45 1392  479  487  700  938  789
  377  518]"
156	198812.json	"[1125  944  337  192 1282  712  599 1002  957  407  393  690 1135   66
 1313  686 1288  304  153  103  979  145 1003  425  887  591 1208  372
  797  156  762  850   95  273  432  664 1225 1004   65 1265  364  750
  587  776   88  398  498  589  441  313  995  631  200  934 1049  990
 1247  988  715  994 1212  659  176  422  119  493  152   43  661  665
 1117  377 1375  726  334 1089  518  212  705 1206  952 1301  382  188
  302  305 1215  973 1332 1015  825 1240  946  213  999  303   83  406
  154   92]"
157	198813.json	"[ 454 1126  121   96 1285  826  112 1186 1161 1246 1064  290  807  993
  584 1220 1164 1026 1207  437  676 1393 1367  349  561  224  214  625
 1159  874  477  515 1102  325  836 1046  545  502 1086  603 1114 1173
  542  730  539 1146 1376  345  637  203  691 1136 1000 1219 1201 1335
 1200  698 1151  859  610 1338 1053  126  888  473 1169   37 1051  236
  578 1352 1065 1258 1162  420 1143  266 1373  400  958 1378  793  476
 1214  525   12  229 1153 1180  319  279  635  557 1360 1154  727  269
  165  541]"
158	198814.json	"[ 266  719  470 1026  400  634  652  676  494  542  473  541  557  165
 1194 1056  434 1051  126 1159 1169 1146   93 1046  784 1246 1373 1261
  577 1126 1151 1377  325 1352  704  489  809  841  874  381 1158   12
  610  448 1065 1360  859  767  236  964  506   96  201 1064 1000 1273
  727 1054 1207  885  497   15  635 1286 1201  836  730  605 1220  906
  807  477   37  206 1079  287  954  183   36  810  345 1393  284  737
  882 1164 1078  502  888  395 1161  837   55 1140 1153  932  476 1394
  279  351]"
159	198815.json	"[1125  153 1135  740  934  799  591 1282  664  999  599  952 1036  645
 1225 1265 1004  487  686  377 1110  762 1206  866  775  954 1375  388
  418  712  837  302  273 1333  329  848   43  960  331  944  370  547
 1195   76  206 1299   92 1208 1108  692  378   86 1370  313  750  946
  939  240  765 1358  818  398  253  616 1182 1071  189  544  969 1349
  393  486 1210  518  601  938  176  754 1304 1049  589  305  372  590
  154 1212  850  188 1385   66 1228  156  537  979  304  397  845  598
 1223 1305]"
160	198816.json	"[1360  676  345 1051 1146 1169 1026  473  266  470 1046 1258 1164  542
  325  634 1186 1201  625  400   96 1000 1151  874  349 1161 1159 1126
  577  284  279  415   12 1373  610  704 1246 1065  437  603 1086  727
  841 1207 1220 1064  126 1352  236  859 1218  561  719  454   37  993
  730  489  635 1154 1158  807  541  121  224  826 1393  112  637  494
  203  809  557 1053  652  584  381  448 1194  165  836 1214  476 1367
  477  888 1285 1376  515  434  290 1136  698  954  539  767 1338 1162
 1196  525]"
161	198818.json	"[ 355  570  881 1278  138 1303  184  162    5  387  330 1133  937   87
  376  344 1036 1098   29  239  340  348  798  738  270  839 1370  222
  504 1280  194  133  190  150  925  427 1349  949  872  358  123  339
  262   69 1094  754  268  174  939  484  674   43  956 1213 1039  627
 1060   86  216 1320  252  722  713  501  904  440 1206  409  889  505
 1275 1244 1021  240  823  478  554  648  231  288  987  851 1375 1269
 1239  946  907 1034  314  410  746 1058  607  775  298  300 1305 1251
 1385  118]"
162	198820.json	"[ 956  391  564  102 1255 1118  233  202 1058  904 1138 1370  554 1014
  215   87  692  428  876 1098  328  693 1350  517  222 1308  314 1217
  900  709  410  777 1305 1213 1082  549  530  247 1106  952  938  313
 1206  240  347  461  895  574  174  570  624  529  889 1059  805 1239
 1278  390 1198  336  330  939  433  338 1349 1334 1269  607 1251  538
  371  678  358 1036 1379  104  941  742   67  903 1205  782  824  620
  500  133 1060 1281  317 1292  886   20 1304  951  970   23  781   58
  591 1303]"
