	verdict	indexes
105	198749.json	"[ 366 1371  642  988  666  393   48  595  887  943 1316  469 1015  979
  899   49 1390   31   18 1277  208  994  413  458  503 1216  715  234
 1301  832 1236  797  589  152  553  735  354  499 1083 1174  628  725
  466  631  761  481  491  160  241  558  910  597  833  591 1357  398
  665  188 1382   44 1197 1388  101  441  296  673  202  871 1289  407
   66 1190  724  644  726  801  658  559  212  213  875  940 1081   54
 1185 1050 1221 1348  659  624  509  623   88  364   45  267  669  337
 1019 1215]"
106	198751.json	"[1033 1041  491 1176 1253  308 1174  282  120 1268  305   17 1301 1076
  894  213 1381 1117  644 1185  503  740 1265 1178 1216  458  482  994
 1191 1197  996  599  469  591 1211   20   18  887  188  673  988   48
  801  611  299 1090   45 1109 1319 1299  666  702  686  264 1125 1277
  366  424  152  176  589  572 1223  812  558 1326 1331 1015  742 1038
 1081  422  850  749 1004   85 1007  797  447  543  398 1355  884 1206
  979  241  946  595  393 1236  234 1371 1295  466  750  875  406  157
 1031  411]"
107	198752.json	"[1253 1033 1176 1265 1319  308  282 1041  740  664 1076  537 1211  599
   92 1191  591 1007  673 1174 1223   17  176  154 1004  702 1178  894
 1268  818  491  452  946  299 1206  313 1326  996  388  644  831 1017
   45 1036  157 1331 1299  601  411  570  952  253  670  305  979   76
  543  733  558  762  720  983 1301  377 1381   48  315  213 1042  510
  572 1117  120   20  447   43  188  196  264 1090 1082 1294 1031  309
 1093  241  424  850  398 1135 1049  738   86  331  812  458  155  938
  230  666]"
108	198753.json	"[  31  364 1390  208  499  982  159  887  366  393   66  406  994 1216
  666 1348  735  275  761  337  665  213 1123 1191  979  715 1371 1282
  469  491  642  589 1095 1112  249 1247 1050  130  923   13  117  591
  202  334  553  624 1347  102 1316 1015  629  988 1125  662   49  702
  943  398  119  678  313  623   48  458  493  152 1007  137 1004 1157
  812  302  234  503 1319  686 1221  498  294 1208  188   18  127  241
 1301 1117 1176  222  413 1174 1357  726  742  599  407  631  690  425
 1253 1135]"
109	198754.json	"[ 786  371  167  242  991  794  306 1128  884   56  512  429    6  250
   58  516  677   19  168  484  317  114  401  890  792  276 1072  410
   23  157  777  607  913  550 1131  285  423 1231  828  632  621  256
  358  640  197  914  683  426  144  663  992  692  299  513  419 1099
  549 1155  496  554  461  781 1302  713 1279  343 1362  843  733 1299
   11  855  478  802  695 1349  881  150  258  232  565 1337   30  322
 1281  196  709 1366  580 1059  328  748  314  404  785 1093  581 1179
  390  421]"
110	198755.json	"[   1 1318  500 1279  529  430  373  753  757  956 1255 1281  971  876
  974  962 1234  461  246   39 1024  517  131  903  785   82  428  314
  677  951 1014  347 1059  709 1306  357  977  419  565  101  824  620
  573  336  512  343  439 1270  244  933  808 1088  250 1238 1188   19
  867  549  609  615  904 1204  883 1231  991  941  328  729  204  777
  410 1392  251   23 1365  426  770  260  574 1072  404 1137  927  693
  455  554  465  256 1290 1363  779  168 1230   41 1213  110 1138 1058
  507  833]"
111	198756.json	"[ 962  500  974  743  977  707  573  131  796  876  824 1059 1270  609
  373  430  868  218  753    1 1306  464 1062 1088 1379   39 1365  574
 1318  101  933  951  867  729  343  492 1234 1267 1311 1024 1226  829
  529 1314  770  971  164 1255 1032   82  433  461  428 1204 1175 1250
 1279  856 1183  517 1014  135  347  579 1350    4 1238 1213   26  883
 1103  785  252 1308  316  779  404  180  483  455  223  604 1138 1230
  357 1083  521  244  260  956  808  757  886  735  338 1281  419  760
  246 1392]"
112	198757.json	"[1213 1250 1279 1039  867  574 1386  433 1311  710 1238  565 1098  769
  311  185    4  223  980  604  283  529 1204    2  877 1263 1267    9
   39 1029 1314  579  133 1306  739  492  464 1315  410  295 1318  443
  821 1059 1024  796  933  385  259 1088  500  131 1281  465  362  174
    1  930  338 1106  808 1183  971  886  439  270  286  247  707  900
  573  890 1231  150  881 1234  180 1379 1270 1030  566  876  177  129
 1001  426  904 1205  709  139  627 1255  357  218 1142  829 1365  210
  632  580]"
113	198758.json	"[1065  704 1161  806  476  400 1196  865 1026 1159  874  201  637  121
  964 1126 1393 1169  236  698  888 1376  325  542  361  634  727  577
   37  494 1046  653  126  610  635 1056  584  112 1220 1367 1151  545
  454  676  605 1136  349  708  993  463 1162  859  437  730  408  279
  345  471 1338  691  515  541  420  214 1102  489 1153  788 1173  896
  502  381  165  403 1000  266  473  224  319 1352 1051  448 1164 1207
   15   96 1053 1200 1246 1186   55  694  603  477 1167  652 1335  506
  470  719]"
114	198759.json	"[  16  108 1031  412 1019  910  416  296  741  526 1289 1081  518 1299
 1216 1190  832 1184  173  116  983 1147  628  200  967  732  188  611
   68  833  644  740  509  630  572  979 1155  305 1197 1312 1277  285
  875  250   48 1305  725  948  540  669   18  792  558 1302 1109   38
  354 1392  599  673  483  447  405  675  988  855  690   44  245  101
  268  411 1187  950  372  462 1223  770  160  432  156  797  276 1313
 1206  870   45   67 1005  589  772  424  996 1382  458  591 1082  544
 1381 1371]"
115	198760.json	"[ 857  541 1352  165  906  676 1092 1194  809   15  865 1373  494  545
 1145 1167  489  810 1146  727  896 1158 1000  434  502  181  577 1342
  954  841 1156  767  788 1119 1376 1232  567  694 1011 1026 1394 1046
  719  652 1214  201 1344 1201  737 1261  840 1286   93 1018  473  859
  542 1053 1169   55  806  438  893  536 1154 1220   14  403  394  417
  511 1086 1056  594  226  717  506 1159  653 1359  158  284 1054  236
 1126 1338 1378  277 1324  999  361 1377 1163  333  795 1162  730  879
 1115  680]"
116	198761.json	"[1177  514 1332   45  150  424  501 1392  338  760  326 1036   29 1155
  268  232  847  946  673  937  504  263 1226   25  359  409  458  825
 1099  478  145 1017 1370   85  457  832 1131  818  105 1375  849  988
 1294 1385 1187  738  875  343 1349 1031 1142 1309 1206 1277  775 1303
  516   43  979 1389  262 1182  644  777 1081  447 1293  551  510 1346
  870 1280  505  570  241 1223 1098  638  294 1124  733   44  143  157
   86 1080  402  916  821  194    4 1331  299 1213   48  770  643 1362
  435  900]"
117	198762.json	"[ 760  856 1098  251  338 1281  500  900  160  876 1104 1187 1279 1392
  445 1363  457  326  343 1213  902  597  247  133 1327 1014 1083 1234
  461  268  675  638  904  433 1332  956  785 1349  990 1024  150 1375
 1308    1  409   44 1138  267  903  615  185 1250  824 1204  937  105
  359 1314  554  933  948  565 1346 1058 1130  517  347  808  609    4
  695  252  385  512  867 1177  428  692  145 1072 1370  373 1010  777
  938  513  250  410  191  713  970  424  174  848 1318  328  205  362
  877  529]"
118	198765.json	"[  20   48  742  458  988  875  503 1099 1157  994 1226  979 1174  658
  188  127  665  624   45  833  252 1301  234  715  482 1332 1357  849
  899 1017  398  491  642  644  897 1392  673  359  666 1082 1278  735
 1015 1121  725 1346   18  308  441 1185 1277 1381 1176  509  145  460
 1294  392 1191  770 1247 1041   44 1236 1264  589  202   62  591 1216
  946  705  424  850  797  241  900  406  218  724  428  553   25  296
  628 1032   43  777  856 1142 1390  713  343  522  493  771   17  700
  102  123]"
119	198767.json	"[ 952  154 1206   92  253  733  570   45  818  510 1253  144 1017  313
  155 1155   76  673  702  377  167  850 1331  599  411  591  157 1223
 1004  388  421 1178  812  692  762 1265 1036  740  979 1042  831 1319
 1109  558  299  478   48  946  188  775 1093  424  447 1191 1082  543
  662  273  479  738  797 1135  328  601  589  705   43   20  770 1049
  938  123  939 1033   97 1184 1208 1349  644  469  189  549 1305  268
  308 1225  742  537  317  665 1392  371  315  518  509 1007  398 1247
  832  428]"
120	198768.json	"[1375  937  741  160  644 1083  996 1242 1392  673  760  849  832  847
  412  910 1223   18   29  338  234  294   44   85 1081  194 1277 1031
  251  445 1006  326  628  990  997  250  245  571  675  136  973  855
  544  447  285  150 1019  120  424  268  661 1058  526  267  449  505
  145  775 1371 1332  264  230   45  792 1299  772  821   38  156 1036
 1187  101  946  359 1067  302  461 1349  521  669  623 1327  469   68
  643   86  241 1135  770 1206 1142  218  212  725 1213  558  343 1014
 1382  188]"
121	198769.json	"[1318 1306 1238  876  785  500  753 1279  131    1   39  433 1088  574
  461  529  430  941 1059  867 1365 1204  962  565 1270 1281 1024  517
  573  709  971  513  338  492 1255  259 1234  796 1188 1230  903  465
  464    4  808  347  933  439 1073  956  739 1314  580 1231  512   19
  974 1311 1315 1138 1030  620  707 1350  101   41  246  743  223  521
  404  757 1269  174    9  419  729   82  904 1014 1213  250  927 1290
  410  244  177  579 1353  951  357  373  129  483  168  883  455  343
  777  829]"
122	198770.json	"[ 920  167  549 1362  371  692 1298 1017  945  607  478  144 1155  512
  570  510  952  484  824  317  883 1131  738 1206  328  770 1071  822
 1255  783    6  818  779  421  256  343  991  927  423  164  268  554
   97   76  663  306  956 1099   45   19 1334  461  322  942   11  428
  516 1110  688   58 1231  848  734 1179 1093  830  157  890  939  786
  524    4  601  410  404  409  677  110  827  777  253  781   23  496
  259  733  390 1036 1080  811  621  232 1349 1223 1269 1082  114 1392
  299  560]"
123	198771.json	"[ 942  147 1119  733 1093  144 1035  696 1122 1120  954  333  242 1085
  641  146  384  309  475  478  783 1100  842 1195  768  581 1310  232
  516 1158  429  734  563  853  484 1254  341  680  862 1080 1011  799
  401 1229  586  663  346  231 1377 1378  288  949 1145  717  216 1045
  594 1097  804 1233  828  167  925  315  575 1366  840  640  646  621
 1128 1344  945  570 1284  293  142  342  786 1101 1167  802  617  276
 1239  607  714 1320   47  114 1232  505  843 1298 1206  291 1356  781
  969  616]"
124	198772.json	"[1064  224  836  214  545 1246  807 1114 1153  515  477 1143 1144 1367
   89   96  269 1086  203 1259 1170  121  539  454 1356 1161  420  112
 1173  141  698 1136  791 1220  502 1338 1260 1102  319  111 1097 1126
  696  603  201 1078  958  229  525  752 1214  809 1200  865 1393 1120
 1180  578  862  475  165 1169   55 1285  676 1203  389 1026  653  788
 1011 1342 1159 1376  691 1378 1335 1207 1035  723  563  993  737  657
  874 1154  381 1366 1053 1092  859  361 1129 1266  146 1000  506   47
  126  717]"
125	198773.json	"[ 502  545 1220 1367  515  319   96 1126 1161 1285 1200 1393  454 1026
 1114 1064  993 1376  214 1136 1338  836  807  121  420  539  698 1169
 1173 1102  112 1207  584  730  727   89  676  229 1046 1086  477 1335
 1078 1065  141  874  381  224  708  795 1378  578   55  809 1000 1373
 1180 1159  958  236  652  862 1186 1246 1053  165  126 1164  637  437
  542 1154  691  475  784  737 1144  389  291  111  752  201 1162 1132
 1214 1153  400  494 1356  473 1143  879  888  463  859  287  269  361
  476  349]"
126	198775.json	"[ 461  512  513  565  433    4  779 1362  423  920  933  338 1231  607
   19 1213  786  404  430 1279 1269  516  259   23  410 1255  387  143
  560  991  270  256  164 1353  785 1059  114  883    9 1238 1281 1204
  484  980  174 1103 1337 1128 1131  709  478 1088  881  419   58  529
 1318  632  569  580  808  465  574  890  821  956  343  178   39  627
  748  965  223  968  326  549  322  492    1  500  250  258 1183 1298
  760  352 1311  347 1290  683 1030  243 1234  621  695  150  777  131
  729 1315]"
127	198776.json	"[1385  775  501 1155  675 1310  309  268  326  505  870  514 1392  264
 1013   25   86  490  673  510 1131  849 1294   29  741 1187   59  847
  983  457   47  552  241  590  644  189 1265 1177   45  504   38  285
  792  738  294  145 1349  638   76  832 1036  424  150  405 1231  663
  105   40 1370 1328 1184  819  733  516  263 1025 1209  760  447 1206
  377  276  544  410  232 1031 1277  338 1242  250 1010  419  571  575
  946   48   18  359  591  524 1223  175 1381 1080  799  669  412  435
  526 1047]"
128	198778.json	"[1193  751  364  665  623 1316  609  666  629 1371  624  267  481  160
  940  943  234  553  735  597  631  994  202 1215   31 1221  398  705
  988  742   18  979  589  509  249 1015  558  725  406  715  856   48
  845  102 1348  393 1277  990  458 1130  493  887  105  899  273  469
 1382  135 1216  628  833  152   45  445 1332  599  366 1392  522 1301
  188  428 1083  673  923 1357  260  636  755 1185  499  797  591  252
  672  518 1187 1390 1197  595  897  498  832  530  702   63  644 1278
   44  902]"
129	198779.json	"[ 445  856  185  597  500  900  130  588  247 1250 1278 1379  902  443
  252  139  202 1098  373  102  805 1062 1083  624 1058  877 1029 1213
  735  693  970  180 1263  628  530 1314 1348  833  160  867 1014 1130
  385   44  244  876  101  133  956  347  979   48  218  845  188  609
  604 1024  251  988  449  832  428 1138  366  713  897  481  234  392
  666  338  933  725 1292 1316 1382 1392  521 1363 1332  770  940  458
    1  517  362  573  695 1281   18  994  846  824 1082 1301  245   45
  469  299]"
130	198780.json	"[ 447  673  543  979  733  644  411   45  666 1109   48  818 1319  702
 1042  558  967  662   18 1331  887 1216 1371  572 1302  832   92  599
  299  812 1277 1093  467  510  983 1392 1019  571 1223  241 1155 1007
  665  988  188 1253  591  833  398 1206  458 1174  669 1176 1031  367
   68 1212  264  154  740  772  897  770 1375  157   73  724  503  285
 1087 1135 1191  212  518  797 1049 1197  946 1178 1381 1208  234 1211
 1017  850 1184  200   44  899 1181 1299  412  589  152  938  996  910
  109  741]"
131	198781.json	"[1201  676  767  165   12  417 1000 1051  652 1194  541  719  809  284
  381 1352  201 1046  434  400 1065 1162  788  859 1169   55  545  865
  954  577 1214  121  874  557  605 1026 1159 1092  506   15 1056 1053
  625  857 1158 1167 1258 1324  727  248  361 1261  494  810  126  691
  395 1286 1146  653  471  637 1054 1011  476 1164  737  892 1376 1344
  958  473  698  906  542  345  795  394  470 1373  454 1151 1018 1136
 1220 1086  840 1335  694  646  236  147  836  226 1126  502  730  594
 1145  708]"
132	198782.json	"[ 476  806  637 1065 1161  865 1026 1393  400 1126 1196  201  704  121
 1159  727  698  874  964  236  361 1376  325   37 1169 1220  542  888
 1046 1367  577  545  126  653  112  454  584  494  634  502  676  349
 1136 1338  635 1162  408 1151  463  437  515  730  691 1056 1102  381
  708  859  605  214  788  420 1053  541  993 1164  403 1173  319 1000
  610  279 1207  345   15  471  652  165  224 1153  896 1051 1200  489
  473  694 1352 1186 1335  477 1167  625 1011 1144  603 1246  767   55
   96  958]"
133	198783.json	"[1246  224  214  112 1064  807  121  603 1161  477 1173  545  836 1102
  515  203  698  653 1153  691 1126  584  454  561 1026 1114  201  437
  993 1159  525   89 1220 1169  470 1186  806 1065 1164  361  266   96
  126  865  874 1393 1367  502  676 1200  319 1259  637 1338 1143  859
  476  420  345 1376 1086 1136 1046  727  381  269  141 1162  229  448
 1285  236  471  408  325  635 1053 1144  539 1151  400  752  165 1207
 1170  788 1260   55 1129 1196  625 1356  896  791  958 1000   37  577
 1335  389]"
134	198784.json	"[ 810 1011  840 1145 1156  809  737  708 1119 1158 1261 1167  165  146
  341  879   14  147 1195  394 1092  696  548  451  641  333 1377 1194
 1018   15  450  680 1378 1079 1343  321   55  226  626 1344  158 1199
  652  201  942  892 1342  783  309  954  541  475 1091  594  254  616
 1061  440 1113 1140 1016  384  906  989 1229  563  734 1335  369 1165
 1232  533 1122  862   47  494 1233  788  650  288  663 1034 1266  622
  987  232  932  502 1345  969  722 1063  113  866   93 1286  396 1252
  733  907]"
135	198785.json	"[1031  537 1354  540  741  832   68   73 1299  644  109  772  910  967
  412  736   38 1181  544 1038  983  572  543  740 1019  673 1187  256
  630  518  156 1005  405  193  792   17  526  411  875 1135 1081 1223
 1212  447  996 1049 1277  108 1067 1375  669 1302  285  179   16  296
  173 1289  938 1042 1392  946  524  305  250 1349  264  116  709   18
  188  462  136 1087  661  957  200  467 1253  157  670  690 1050  268
 1328  732  731  628   86  196  894 1043  416  558  326  748  461 1206
 1155  458]"
136	198786.json	"[   7  100  219 1237 1217  530  391 1037  260  328  956  107  347 1138
  244  513  693  235  606  104  805  368  695  307  617  764 1292 1239
 1058  151  517   58 1281 1308  202  833  970  718 1072  886 1040 1014
  246  128  461 1256 1062  843 1073  390  247  500 1350  102  903  757
  948   19  914  412   44  336  362  794  428  484 1278  261 1255  233
  713 1269  620  465 1280  143  569  507  250  496 1137  876 1369  215
 1305  549  808  445  478  971  785  276  933  846 1045  580 1024  439
  640 1234]"
137	198787.json	"[1282  979  103 1208  591 1357  642 1005  145  994 1125  498  425 1247
  469  493  393  686 1002 1135  407  156  990 1313  797  690  160 1265
 1371  273  518   66   95 1015  202  571  715  589  726  988  944  678
  623 1305  337  267  153  188  558 1206  724  675  296  832 1301  366
  644  364  775 1197  503  432 1223 1212  740 1050  910  215  377 1038
  186  152  672  405  887  431  305  776 1215  801  509  599 1312  902
 1253  659  628 1019  673  850  943  669  491  639  234  749  105  825
  856 1283]"
138	198789.json	"[1259  203  379  657  999 1129  756 1214  717 1260 1114 1171 1266  954
  575 1158 1366  525 1120  590  892  866  836 1143 1310  809 1356   47
 1254 1342 1086  552  545  563  837 1284   15  146  418  226  158   24
  165  438 1232  696 1195 1286  728  949  641  578 1344  714  384 1394
  646  906  501 1359 1378  389  309  754 1377  147  929  737 1021  487
 1011  810  819  862  488  775 1145  788 1097  733  269 1035  594  475
   86 1047  969 1335  647  953 1077 1093  942 1092  795  291  907  489
  885 1054]"
139	198790.json	"[1390  940  469  923  364  130 1371  623  629  414 1221  666  979  735
   31  373  499  800   18  662  445 1216  678  366  770  591  481  362
  725  902  530 1083  832  160  458  558  631 1193  398  665  102  988
  609  943   48  833  589  406  761  994 1395  447  222  208 1184 1316
  343  887   26  213  159  202   45  188 1382  117  267  628  624  897
  101  644 1058  234  693  597  669  500  493  428 1019 1392  249  899
 1247  673 1112  553 1278 1082 1197  498 1379 1277  856  347  509  260
  180 1187]"
140	198791.json	"[ 448 1377  999  696 1167  885   96  497 1153 1114 1393   15  942  953
 1338 1356  882 1378 1394  717 1342 1011  810 1366 1000  158  616  708
  489  541 1132  906  788  646  964  602  837  403  809 1158 1086  438
  146 1286  475  714 1097  795 1376   93 1373  291  680 1161   14  590
 1156  111   24 1035  862  487 1200 1171 1145 1056 1352 1092 1119   55
  494  954  836 1335  641  113 1143  506  594  879  563  226 1136  224
 1310 1077  791  351  545  737   74 1273 1367  515  394  734  841  657
 1220  201]"
141	198792.json	"[ 246  461  517  903   41  941 1138  513  615  347  677  956  614 1237
  500  693  328 1281  390  580  250  785 1024 1255 1137   23  404  100
 1269  764  876 1062  569  565  620    7 1318  753 1234  465  709  607
   19  244 1014  805  336  104  927  867  971  174 1198  606  439 1231
  260 1306  314  830  933  549  692  107   39  371  512  521  496 1279
 1230  554  430  428  640 1088  433  970  529  484  564  410  904  530
 1058 1251  792  739  391  114  781  972  757   58  507 1350  167  219
 1072  574]"
142	198793.json	"[1332  359 1226 1032  876   62 1392  500  742 1099  856  849  824  457
  725 1270  188  564  428  145  268  252  900 1365  777   20  509  101
  979  343  609  218  962   25   48 1185 1363  549   18 1014  105 1318
  251  338 1187  770  551  573  956  833  825    1 1059  554    4 1098
 1346  273  402  202 1082  675  988 1278  102  260 1062  160  644  458
 1193  150  665  693  724  135  757   45  619  424 1234  700  328  624
  604 1379  977  870   59  785  398  591  951  326  948   44 1088 1083
  753  517]"
143	198794.json	"[ 945  616 1195  762  486   92 1113 1210 1093  999  717  144  570  942
  155  952  783  167  969  646  837   33  681  146  370  438  818  714
  341  216   76  645 1229 1206  734   43  754 1310  601 1377  641  866
 1298  315  708  882 1378  810  321 1140  510  154 1199  592  733  954
  953  253  939  869  696  206  313 1071  633  452  468  946 1224  822
 1048  199 1110  831  388 1158 1017  113  598  908 1262 1165 1077 1094
 1156  799  728  663 1036  309  488   45  680  987  692  811 1182  478
  317 1342]"
144	198795.json	"[ 754   76  505  775  263 1036  501  317  424  144  175   29 1206   43
  946  268 1303  663  570 1094 1182 1155  309  409  945  167  277  225
  952 1385  645 1110 1177  799  440  421 1224  326  504  907  601  478
  189 1131  987  781  937 1332  765 1077  232 1298  388 1119 1349   45
 1071  818  216   86 1223  552  496  738  822  514  607  150  342 1392
  377  925  435  760  819  115  262  294   33 1195 1370  537  253 1021
  847  157 1310  692  510 1101  575  554  155  792 1254 1213  457  418
  762 1305]"
145	198796.json	"[ 250  461  792  709  956   44  256   19 1281  412 1234  565  328 1072
  101  741 1137 1187   23  430 1302  419  808  832  549  500  285  404
  785  114  630 1349  347  258  326  933  513 1392  620  965 1318 1231
  843 1014  554 1255   38 1290  259  777 1204 1269 1279  991   39  426
  833  876  615 1019   58  695  314 1059  870  410  524  903  886 1058
  948  371  938 1155  428    4  530  322  512 1237  268  517  606  794
  516    6  433  983  338 1305  174  465  779  245  529 1277 1223  760
  920  677]"
146	198797.json	"[ 493  498  624  715  553   31   26  202  735  102 1348  623  393  364
  204  642  665  988 1292  233  990  994 1004  530  979  678  337 1015
 1095  406  160  469  589  629  398  558 1193   66  943  666  267  362
  522  742  686  591 1197 1390  628  631  887  599  152  705  234  679
 1379  466   18  241 1058 1331  105  127   13 1357   48  273   45 1191
 1139  458  609 1392  392  956   44   88 1112  693 1371  428  407  188
 1208 1217 1277  499 1082  159  724  215  336 1050  797  260 1301  644
  845  509]"
147	198799.json	"[ 689  750 1381 1277  686 1015  152  466  422  599  988 1268 1368  875
  241 1225  595 1236 1301  318   43  797  996 1185  393  119   45  405
 1191 1387   65  673 1090 1004 1174 1076  120 1357   48  294   85  844
 1081 1176  801  234   86  978 1265 1135  666  156  910  153  491 1319
  674  458  571 1223   92 1036 1328  812 1190 1371 1291 1050  644 1038
   66  665  518  672   17  979 1312 1355  495  642 1007  302  558 1348
  937  946   62 1331 1031  452   44  740  447  943  963 1280  308   13
 1208  944]"
148	198802.json	"[1318  461 1306  500   39  529  565  753 1279  430 1238  867  131  433
 1024 1234  971  439 1088 1281  903 1059  357 1204 1315  808  974  796
  876  465    1 1255  517  347  739  464  785  246  709  933 1230  404
  574 1231 1213  962  956  620 1205   41  513  941 1270  410 1103  259
  512 1269  419  178  579  886 1138   19  904  580  729  129 1350  244
  426  174   82  707  101 1183 1073  829  338    4  573 1308  521  373
 1311  757 1314  615  314 1030  782 1029 1237  177 1290  890 1365 1353
  295  492]"
149	198803.json	"[ 167  371  549  512   19    6  890  478  991  794  306   58  883 1072
  328 1337  314  884  256  938  607  554  956  786  259  550  516  713
  307 1099   45 1269 1362  250 1036  565 1231 1179  461  570  777  484
  920  317  276  144 1255 1131  692  513  419  426  738  446   23  677
  429  242  299  695 1281  326  421  358  168  824  914 1017   97  428
 1155  157 1279  423  831   48  818  530   56  970 1392  946  621  709
 1082  507  410 1349 1302  343  175  828  632 1278  770  627  114 1330
  901  815]"
150	198804.json	"[1253  308 1191  154  599 1033  702 1265   92  952  313 1176 1319 1090
  664  411 1004  282  589  591 1178 1076  304  850  812   45 1109  665
 1017  398 1331  213  740 1049  994 1223 1007 1208  742  673 1041  686
 1301 1135  558  797 1206   66  543  979  241  831  762  364  299 1277
  273 1225 1082  705  662 1268 1381   20 1247  406  944  518  666 1174
 1212  510  176  988   43  644   48  601  305  570  946  447 1036 1050
  934 1329  491  382  887  996 1211   17  253  818 1042  458 1157 1197
 1015  572]"
151	198807.json	"[ 500 1279 1318 1024  876  430  753    1 1281   39  461  785  529 1234
  971 1306  867  956 1138  933  517 1238  574  962 1255  903  131  565
  433  347  808  620  244 1088  373  439 1204 1213  796  246 1059 1270
 1014 1231 1230  757  404  709  465  513   82  512  977  101  974 1314
  573  941  904 1308  314  886  428  580  483  343 1237 1315  250 1029
  259  951  129  410  739   19  615    4  174  357 1350  362  464  338
  824  419   23   41 1205  521  693  247  251 1073 1269 1365 1311 1379
 1062  729]"
152	198808.json	"[1282  775  153  294  137 1347 1208 1206  418 1304  364  662  590  222
  944   66 1135  213  313  145  591  762  952   45  999  712  686   65
  988 1090  749  360 1212  241 1319 1002 1191  979   43 1295  599   86
  642 1395  469 1305  733  302  673  902 1329  393 1265  377  208 1010
 1007  304 1333  854 1221  661 1003  103  797   92  215 1371  648 1112
 1301 1223  431  571  425 1312  732  856 1176  152  491  866 1211  273
  937 1225 1280  337  900  740  268  715  130 1247  844  144  445  447
   87 1284]"
153	198809.json	"[1137  250  412  101   44  461  285  956  347 1234  709 1187  833  741
  792  107  615 1072  430  517  419  785 1019  808  500  521  693  328
  870  530  832  483   19  620 1277  256  614   39   23 1281 1014 1302
 1237 1392  843  606   67  886  404  260  630  948 1318  983  903 1058
  245  509  876  549 1305  513  202  558  326 1073  258 1068  104   38
  580  757  276  428 1155  465  235 1231  669  516 1059  554   41 1081
  565  933  244 1230  675 1242  979  529  392  336  338 1204   58 1290
 1138  135]"
154	198810.json	"[1282  775  979  591  590  145  153 1208 1206 1135  944 1247  571  673
 1002 1212 1265   45  662  418  377  675  740  902  856  733  273 1295
 1305  988  469  589 1357  994  189  952  999   43   66 1005 1223 1253
  712  518 1304 1371  503  644  850  732  222 1385   48  686  294  493
  313  364  498  188  156  425  990  797  103  642  424  268  234  267
  337  160  832  202  213  948 1375  749 1176 1003  726 1312  866  504
  669  544  215   34  558  599  889  137 1392  144 1211  715   86  946
   92 1197]"
155	198811.json	"[1332   25  359  457 1032 1187  551  825 1392  150 1385  849  675  268
  145  326   59 1226 1142  847  338 1346  514  760 1234  741  105  870
 1370  709  402 1025 1177  101  500   62  218  856  458  501 1131 1290
 1363  700   18  544   44  343 1277  251 1014  409  490  724  669 1293
  135 1081  615    4  608  609 1381 1204 1242 1072  777 1099 1281  725
  316 1059 1349 1083  876  250  770  785  824  461  643  171  995  259
 1318  771  808   39  821  549  832  779  245  419  638  160  883   48
  673  956]"
156	198812.json	"[ 887  979  644  659  498  493  354  393  724  665  726  296  152  234
  988  188  366  642 1125  994  943  337 1215  407  160  690  589 1135
  666  591  686   18 1371  518  553 1216  364  673  469   66  715  571
 1357  797 1190  624  776 1301  441  599   48   31 1253  398  212  558
 1208 1109  832 1247  761  503  910 1277  267  669 1392  305  156 1382
  672  628 1015 1265 1002  801 1038 1050 1005  313 1176 1174  990  631
  509 1236 1004  740 1081 1197  334  850  915  639 1223  406  973  623
   68  413]"
157	198813.json	"[ 545 1180 1378  578  836 1114  768 1335 1086  862 1136 1143 1120  708
  539 1077 1092 1367  475  226  515   96  737 1160 1338  488  563  954
 1203 1342 1393 1000 1366  394 1285 1064  809  113 1011 1144  866 1145
 1214  696  454 1356 1376  420  858  502 1035  626  146  958 1154  291
  863  804  889 1127  225  744 1232  341   55  814  229  165 1324  576
  781  837  590 1078  616  269  536  224 1021  987 1229  788 1158 1344
  999  893 1359  633 1394  676 1101 1373  767  734 1284  403  942  348
 1097  111]"
158	198814.json	"[  36 1377 1167  451   93 1079  158  351 1261  448 1273  810   47 1145
 1011  737  487   15 1156  541  696  840  809 1266  879 1119  394 1170
  548 1356 1342   55  680  942  196  989 1345  396  206  470  506 1097
 1078   14  489  434 1158 1140 1094  906 1232  641  494 1056  594 1259
  309  652 1286 1310 1114  681 1343  663  201  885  450  811  791  819
  964   24  616  165  341  668  784 1092 1018  146 1394  226 1153  315
 1195  369 1091  183  254  788  783  734  388 1344  670 1254  288 1194
 1378  882]"
159	198815.json	"[ 740  591  305  589  469  894 1135  599  952  558 1178  458   45 1191
 1223 1206 1125  673  188 1253  644 1277 1036 1004  979 1282 1197  491
 1090  313   48  812 1265 1208  850 1381  393  665  988  518 1331 1355
  571  686  157  398  509 1301  946   20  702 1109 1185  153  678   17
  742  666  156   92  241 1174 1031 1187 1349  406  943  299 1017 1319
 1176   43  273  715  887  268  308  234  797   13  705 1041 1076  832
  669  848  994 1357  944  424  377  624  267  202  530 1058  983   18
  428 1370]"
160	198816.json	"[1373  158 1378  489  906 1338 1366  448  578 1143  696   96 1342  146
  113 1086  389 1377  341  488 1114   93  708 1393  226  737 1011 1356
  539  795  879 1261  598  714 1394 1035  616  291  717  734 1078 1163
  942 1097 1000 1077  809  594  810  563 1286 1079 1214  703  866  351
 1156 1167 1232 1165  953 1158 1199  420 1132 1021 1273   24   15  502
  438  497  811  954  434 1259  541 1136  475 1376 1367  602 1360  999
 1145  893  206  536  494  885  217 1153  487  403  837 1094  657  321
 1266  515]"
