	verdict	indexes
101	198744.json	"[1191 1017  742  952  313 1082  848 1004  665 1178  599   45  702   92
 1331   43  428  127  831 1118   13  549  154 1036  705 1090  558 1206
 1050  398  299  850  478  406   20   66  601  624 1370  812 1157  713
 1223  938 1217  589  686   48 1225  738 1072  273  447  241 1277  946
  673  994  391  466 1007 1381  102  755  845  153 1015  797  458  424
 1110   97  956  554 1135  934 1278  818  510  570  715  409 1280  969
  614  740  591   22  979 1187 1226  692  392  895  544  393  750  988
  457 1099]"
102	198745.json	"[ 334  659 1135  337  558 1208  944 1002  990  915  631  662 1139 1331
  587   83 1282  571  599  267  469  832  994  686  850  407 1206  979
  938  382 1212 1004  377 1197  152  973  156  498   92 1125  449  762
 1265  712  702  936  364 1215  591 1357  103  678 1109  518 1015 1247
  642  887  544  797 1294  493  234 1277  411   45  705 1112   66  589
  105  447  997  160 1050  673 1223  273  425 1371  715  740  988  154
 1312  639 1375 1005  253 1355  553  818  943  176  831  690 1003 1191
   73  742]"
103	198746.json	"[ 512  883  779 1071  827 1131  951  683 1318   11  709  927  560  748
  430   19  607  554  343  461   59  692 1030  409  786 1255 1353  774
  314  423  991  529  455  920  565 1334 1110  765  985  890  426  777
  436  358  251    4  729  824  474  974  549  933  164    6  110 1392
  688  428  792 1103  317 1137 1337  500  507 1370  965  256  938  876
 1349  615 1281  456 1059 1188 1238  433 1014  962  959  956   39  410
  371  514 1306 1351  402 1213 1279  574  753  328  259  404   97 1182
  941  326]"
104	198748.json	"[ 167  371  939  945  306  144  607  781  952  549  830  317 1035   92
  328 1305  240  484  570  313  391  601 1239  113 1085  554  804  692
 1036 1206 1322  734  496  818 1217  586 1334  390  478 1110  154  115
 1045    7  346   58  783  151   43  479 1223  253 1072  216  645  231
  175  831  920 1225  314  100  884    6   76   45  581  196  633  754
  713   97 1094 1071  510  423  452 1004 1179 1017  811  913  762 1298
  206  942  987  621   19 1378  598 1082  738  848  307 1364  538  428
  956  358]"
105	198749.json	"[ 366 1388  393   48 1015  642 1371  466  887  666  499  595  413 1277
 1316  152   31  797  899  988 1236  119  871  659  354  407  469  367
  982 1174   66  241 1050  337  850  208  994   54  715  234  422  943
  979  192 1123   49   88 1268  406  599 1301  665  689  558 1249  398
   18 1381   43  559  686 1081  553  159  503 1348 1192  910  761  812
 1190  458  832 1390  591  702 1216 1368 1289  996  589  491  673   45
 1125   44  875  631 1215 1357 1278  726  364  302  324 1185  801  188
  294 1089]"
106	198751.json	"[ 282 1033 1041  120 1176  308 1253 1268 1174  491 1076 1117 1381 1265
  740   17 1178  213  305  599 1090 1191 1007  894  996 1301 1211 1319
  482  422  503 1185  702   92 1004  176  299 1326  689 1299  994  686
  644  664 1109 1036 1333  850   43 1125  750  884  264  674  591  230
  424 1331   45  982  152 1225  887  812  673   48   20 1295  587  154
  934   85 1223  946  156  116  801  469  458  411  466  452 1197  543
 1216  537  572  762 1277  950   86 1015  742   13  406  797  570  611
  188 1206]"
107	198752.json	"[ 282 1033  664 1253 1265 1319  762   92 1007 1176  308  452  537 1076
  315  831 1041  670 1004  720  599 1036   33  154  740  388 1333  702
  196  601   22  176 1268  641 1191  818 1048 1326 1178  960  155  313
 1093  309 1113  299  331  946 1211  411  230  681 1174 1090  996   76
  253 1181 1223  912  120  712 1043   43   73  934 1244 1017  733 1110
  945 1331  952  811  655  674  616  199 1299   86  570  510  543  367
  799  673 1328  783 1225   17 1206 1381 1042 1049  869  157  983 1294
  850  181]"
108	198753.json	"[ 982   31  275  364  499  208 1123  159  337   66  406 1390 1007   13
  887  393 1191  302 1348  334  366 1095  119 1050  665  666  994  761
 1112 1004  213  702 1240 1282  642 1319 1125  249 1347  491 1216  313
  117  715  294 1371  979  469 1329  591  735  689 1015  812  662  599
 1247 1117  589  127 1178 1135 1316  686  152  407   48  137   92 1090
  398  241  629  413  553 1174 1208  944  493   49  498  102 1157  624
  425 1253  234  787 1280  943  156  740   43 1176 1268  130  742  988
  308  324]"
109	198754.json	"[ 306  786  783  913  683  734  371  942 1378  146 1366  641  346 1063
 1035  401    6  167  423  242 1128  113  607  341  429 1085  585  992
 1097  879 1094  884 1119   30  862  265  586  991  512  663 1356  820
  925  254  196  621 1045  560  600 1337 1322  317  484   32 1132  955
  327  677   58 1232  158   56  748  598 1011  358   93  632   11  945
  744  451  792  533  834  811 1048  781  696 1110 1377  168  396  804
  581  456 1131 1252  959 1072 1093  175 1113  794  622   19  939  594
  225  563]"
110	198755.json	"[ 677  314 1318 1279 1255  430  529    1  512  883 1281  336  974  110
  956  246  951  357  709  991  565  461  500 1137  903   19 1072  549
  786 1188  371  971  757  455  753  779  927  428  824  204  426  904
  328 1231 1030  419  554  962  131  507  168 1234   23 1014  615  306
    6  256  876  683   39  517  373  777  178  785  933  620  410   97
  343  439 1269  347  250 1362  560 1306  404 1059  607  614  884  513
  729 1103  890  259  941  358 1238  251  167  985 1204 1290 1179 1237
  573  782]"
111	198756.json	"[ 974  962  707  824  131  951  500  883  430  977  573  743 1059  876
  492 1318  779 1255  455 1270  609    1  753  933  729 1306  796  343
  529 1365   39 1226  464  218  574  770  373 1103  461  507  428  164
 1088 1279  512 1062 1350 1183   59  433    4  971 1014 1379  868   19
 1234 1281 1314  357 1311  101 1213  688  991  252  549 1238 1353 1362
  517  709  604  246  404  223  336 1267 1204 1290  927  564  419  956
  251  259  550  565 1175  110 1137 1308  785  867  347 1032  260  856
 1138 1099]"
112	198757.json	"[1039 1213  311 1279  565  529 1250 1098 1263  980  433  877  604 1311
  574    4  443  133 1386 1238  410  710  185  769  223 1337 1204 1281
  283  890  270  632  259  118 1314 1030  492  174  933 1318 1255  821
   39  881  427 1029 1231  426  699  566  512  131 1306 1269  904  928
  362  627  867  357 1315    9  930  465 1059 1106  247  464  709  579
  513  926  150    1  338  779  951 1341  782  387  385  538  971  243
 1001  739  500  295  453  638 1267 1148    2  139   19 1183  796  707
  968  886]"
113	198758.json	"[ 704  408  806  400  610  634  437  584 1196  635 1161  888 1159  325
   37 1065  266  121 1151  637  476  698 1026  112  556  349 1169  865
  874  653  236 1046  361 1393  964  201 1102 1056 1173 1126  727  471
  603 1220  126  345 1376  542  577  993 1162  691  730 1186  381  470
 1051 1200  279 1164  494  605  454  896  448  214  859  477  319 1367
  625  502  463 1153  515 1136 1246  420  652  676  561  545  473   96
 1338  489  541  719  557 1207  224 1053 1352 1146  165  708  784  290
  807  497]"
114	198759.json	"[ 526  108 1031  416   16  967  173  116 1299 1289 1312  372  910 1147
  731  412  983  329  740  200  630  518 1190 1019  140 1081  741  572
 1305 1354  432  792  296 1328  411  285 1184  156  537  950  599  405
 1109   73  479   38  875  540   68 1155 1313 1216  611  832  354 1277
  996  732  305   48  644  195  844 1135  188 1223   92 1008  230  778
  647 1245  367  628  979 1265  833 1381  690  462    3  670 1302 1027
  250  871  661  850  543  852  196  948 1388  673  276 1268  702  447
 1297  675]"
115	198760.json	"[ 806  865 1146  727  653 1046 1026 1159 1169  676  400  361 1352  577
  691  494  165  437  408 1220  857  542  471  325  541  349 1056 1376
  476  730  556 1162 1051  284 1126  502  637  652  557   37  719  896
 1186  121 1151  201  279 1164  381 1053 1194  704  473  236 1373  545
  625  610  470   15  859  698  345 1065  874  489  454  635  809 1167
 1092 1000  567  993  964 1115  126  906  767  112   14 1161  287  888
   55 1196  788  434 1393  584 1338 1200  810 1102 1201  450   93  634
  694  497]"
116	198761.json	"[1177  468  232 1182  501 1036  409  575 1195  969   45 1110 1310  424
  263  946  435  309  818  514  370  754 1094 1080   43 1294  150  663
 1210  738   33 1017 1131 1370  733  592  789 1093   86  326 1375  478
  510  907 1071  294 1392  945 1155  673  799  954  848 1293  147  601
 1244 1332  175  262  847   85 1385   29  641  505  317 1206 1331 1280
  299   76  570  674  193 1191 1225  775  241    6  358  268   25  144
 1135  526  490  762  765 1031   92 1010  225  167  869  504  892  908
 1223  920]"
117	198762.json	"[ 409 1281  251 1375 1098   11  848  638 1080  326  457 1010  760  338
  904 1363  856 1279 1370  512 1072 1104  554  675  946 1392  789 1036
  343 1110  358  938  608 1187 1014  900  118 1213 1327 1349  990  133
  247  461  615  268  692  538  485  150  105  314 1177  799 1039  500
  876  294  777  713  956  824  937  549  565 1131  779 1223  424  709
  903  614  331 1332  601  433  765 1255 1269  445  359  328  883  607
 1058 1234  267  191 1385   44  513  792  402  529 1071  371  221    1
  174  501]"
118	198765.json	"[ 742   48   20  127  875 1174 1157   45 1017 1099 1226   43  994  458
 1041 1381  665  503 1191  988 1294  850  946  658  482  308  188  398
  979  252  702  359  738  673  234 1301 1082  406 1015  642  715 1278
  424  624  241 1332  899 1277  491   25  599 1117 1176  777 1357 1392
  392  666   97  713  460 1177  797  897  123  705  849 1346  771 1178
  833 1072  644 1033  550  313 1264   17 1185  591 1050  466 1236 1265
  544  478  770 1253   66   62  150  938  975  402 1280  514 1081 1247
   44   85]"
119	198767.json	"[  92  762  154  952  155  253 1206  664  733  388  818 1036  144  831
  510  313  570  315  641   76 1004  945  167  616 1225  645 1093  702
  411  999  601  599  942  783  850 1007 1253  479 1017 1319 1331  939
   45 1210  681  282 1049  740 1181 1178 1035  377 1265  452   43   22
 1223  969  537 1094  754  157 1042 1071  153  196  934  421 1113  306
 1155  946  299  673 1135 1333  960  720  692  812  734 1033  487  478
 1195  811 1377  438  775  206 1096  317 1191 1262 1109 1110  680  331
  543  799]"
120	198768.json	"[1375  230  996  302  661  175  526  674  294  973  120 1036   86 1328
  765 1242   85  937   43 1223 1048 1004 1060  505  427  673  263   29
  741  792  946  320   11 1299 1031  847  424  156  285  799  367 1244
 1135  116  644  326  997 1081  309  397  762  232  775 1007  537  485
 1331 1277  358 1006  136  264 1265 1392  452  990  251   92 1319   38
  544  571 1385  675  338  910  150  447  234 1305  524   76 1206  686
 1225  194  241  409  855 1080  160 1043   45 1381   44  750  983  915
 1067  412]"
121	198769.json	"[1318 1279  565  529  512  430 1238  461  709 1306 1281 1188  513  131
 1255 1030  883  433  876  941  785   19  753  677  259  492 1269  927
  474    1 1353   39  314 1073  500  574 1059  178  455  786  168  903
 1231 1088 1204  774  904  962  974  683  580  517  971  607  779  951
  246    4  956  352 1365 1350  465  371  507 1072 1251  933  338  174
  777 1270  410  554  573  357  419  404  549 1337 1290 1009  640 1234
   41  439  632   23  688  729  808  782  890  991  223  748 1213 1055
    6  566]"
122	198770.json	"[ 783  942  945  734  920  167  113  607  146 1165  306  451 1110 1071
 1113 1362  371  869 1378  641  822  533  827 1119  549 1094  423  560
    6  206 1298  341  811  534 1377  598  969 1085  834 1195  512  692
  663  472  883 1156 1334  992  478  683   30  317  488  144 1017 1011
   11  484 1093  789  147  939 1233  254  175 1131  409  510  396  323
  810 1179 1343  786  369  622 1167 1345  621  450 1182 1080   97  959
  714  818  586  570 1337  804  601  110  680  991  779  831 1322 1063
 1036  696]"
123	198771.json	"[ 942  450 1011  958 1167  475  147 1122  165  862  752  680   74   15
  783 1119  954 1158  784  146 1035 1097 1377 1378  696 1085  723 1356
  384 1132  502 1145  451  809  341 1286 1232  641 1261 1367 1144 1180
  541  616  791  717  810  788 1195  265  586  594 1194  708 1156   14
  949   93  734  291  494 1114  657  577  545  879  646 1210  840 1136
  892 1393  346  333 1229  319 1120  837  548 1018 1233  293 1335  113
  768 1096  271 1266 1366 1342  563 1093 1063  714  836  468 1259 1220
 1344 1092]"
124	198772.json	"[ 807 1064  603 1246  224  112  214  477 1173  561 1102  121 1161  584
  515  698  836 1153 1114 1220  266  545   96   89  437 1169 1159  203
  525 1126 1186  653  454  993 1367  691  319 1026 1200  381  126  141
 1393  865 1164  420 1065  470  361  201  502 1144 1136  806  752 1376
 1143 1046  874 1207  727  269  325 1285  408 1338 1259 1053  448  345
  229  539  400  791  236  958 1170  676 1356 1162  290  637  635 1151
 1260 1086  165  859   55  784  888 1097 1078  826  634 1129  111  471
  809  389]"
125	198773.json	"[ 584 1161  437  112 1102 1220  121 1173  993 1026 1126 1393 1200  561
  698  349  807  502  319 1376 1169  408  515  888 1159 1186 1367 1046
 1065  727   96  214  454  730 1285   37  704  325 1151  637  556  400
  603  477  126 1136  290  381 1164  634  236  545  266  874 1207 1064
  420  691 1338  806  361  635  542  625 1246  345  653  476 1162  539
  557  676  610 1114 1053  224  652  836  865  201  784  229   89  964
  141 1056  958 1196 1000  795 1051  859  708 1373  577  752  473   55
  494  448]"
126	198775.json	"[ 423  560  607  683  786  512  920 1337  779 1362  387 1110   30  306
  783  748  399  959  883 1179  513  484  991 1063  913  352  254   19
  909  621  822    6  565  461 1269 1128  472  474 1353  632  369   58
 1131   23  478 1255  175  118 1298    4  992  881  427  270  256 1231
 1094  178 1085 1233  371  965  322 1080  114  167  677  516  430  774
  955  288 1036  942  259  243  317 1119  966  534  945  663  433  225
  232  869  734  581  110  985  789  968  549  834 1279  410 1165 1168
  113  925]"
127	198776.json	"[1310 1385  501  309  819   86  775  490   22 1036  435 1328   47  675
  590  196  663 1155  175  510  505  575  487 1182   33  954  861 1254
 1131  870   24  668  288  264  326 1047 1265  263  983   76   25  552
  409 1294   40  563 1377 1013  799  232   59  134  189  733  598  294
  601  226 1094 1010  268 1071 1110  999  315  969 1171 1080  199 1195
  526  670  789 1048  217  738 1209  367 1119 1101  840  792  457   15
  537  673 1043   43  142 1319  504  241  514 1244  388  221  452  762
  810  369]"
128	198778.json	"[ 751  364 1193  665 1316 1215  666  267  629 1371  623  234  406  705
  631  398  609  755  599  624  481  742  249  943  994   31  553 1221
 1015  940  558  160  393 1348   48  990  152  499  702 1277  105  845
  715 1123  735  887  979   45  988  273  589  509  493  407 1004  899
  797 1095  202   63  102  127   18  469 1191  466  673  241  518  366
  686  597  498  457 1130 1118  425 1301  458 1332  856   66  428 1178
  591 1125  944  154 1392  595  159  302 1331  382 1278  662 1357 1185
  527  188]"
129	198779.json	"[ 445  247  185 1278  856  900  877  588  500 1098 1058  252 1348 1250
  713  443  299 1213 1314  604  597  102  139  130  251 1263 1178 1281
   48  624 1014 1029 1379  529  392  845  693  956   44  373  530  133
 1255 1148  970 1363 1292  385  246  933 1280  428  234 1062  805  338
 1082  328  876 1118 1130   45  938  770  549  824  897  564  666  478
  833  566  202 1316  357  366  573  742  307  628  695 1332 1226  735
  101  794 1017 1392  362  867    1 1138  218  244  347  937  609  180
  410  832]"
130	198780.json	"[  92  733 1007  411  543  367  447   73 1319 1093  673  818  702 1181
  762  967 1109   45 1042 1331  599  299  712 1328  644   48  979  510
 1248  831  812  537  662  983 1375  155 1135  154 1049  558  230  666
 1223  601  572  526  241   43  670  467  452  264  887  912  571  740
 1191   40 1178  850  946  641  587 1031 1277 1096 1381  960 1388 1206
 1036  659  302  996 1253 1174 1299 1004 1212   76 1208  285  871 1302
  232 1155 1211 1017 1048  253   13  665  196  832  152  157  674  200
  313 1176]"
131	198781.json	"[ 248 1051 1218  400  625  917 1201  676 1046  284  610  381  437  121
  408 1169  471 1065   12  557  878 1162  556  345  349  634 1159  767
   37 1151  652 1164  719 1026  417  691  637 1258  165  361 1000  584
  470 1102 1146  126 1056  874  865  859  653 1186  727  888  476 1053
  577  201 1352  325  698  730 1220  542  541 1194  605  635  806 1126
  704 1196  112  993 1376  236  434  473  415 1161  494  809  279   55
  454  545  603  266  395  788  964 1200  477 1207 1136  795  958  857
  506 1214]"
132	198782.json	"[ 408  704  437  806  400  584  634   37  888  325  635 1196  637  610
 1161 1159  121  349 1065  698  476 1151  112 1026 1393  727 1046  556
 1102 1169 1220 1126  236  653  266 1173  865  361  874  201  964  126
 1376 1162  542  603 1056  471  381  577  730  691  993  345 1186 1200
 1164 1051  454  502  319  279 1367  652  625  494  214 1136  859  515
  896  470  477  605  561 1338  463  676  545  420  448 1053 1207 1153
  541 1246  473 1146  557  224 1352   96  489  708  284  165 1000  290
  807  788]"
133	198783.json	"[ 603  561  112 1246  807  266 1173  121  584  224 1102 1161  437  214
  477 1064  408  470  826  653  698  691 1186  806  203 1026 1126 1159
  993  635  515 1169  345  525 1153 1065 1164 1220  556  361  325  126
  836  454  545  201   89  637  704 1046  471 1200  400  290  381 1393
  865   37   96 1114 1151  448  727  319  476  888  874  625  634 1162
  236 1196 1376  415  502  859  141  610  420  676 1367 1338 1285 1136
 1053 1207  752 1051 1259  229  349 1143  269  896 1360 1129  577  605
  165   55]"
134	198784.json	"[ 201  652  810 1011  708  165  450   14 1261   55  494  502 1194 1056
 1167  879  809  541  548  577 1156  698 1159   15  964  400 1145  361
  451  321 1335  896  865 1158  958  784  932  874 1091  737 1220  840
 1092   93 1377  146 1378 1065  515  719  497  788  942 1376  341 1338
  545 1286  381 1079  394  795 1200  680 1136  582  489  616  319 1153
  325 1393  265 1195  287 1162  723 1161  475  147 1018 1119  906  236
 1273 1373 1169  696  417  783  885 1046 1367  641  862  892   36 1113
 1232  126]"
135	198785.json	"[ 537   73  736 1354 1181 1031  967  193  731  526 1299  540 1043  109
  740  983  156   38  670  196  181  179 1049 1328 1135  411  630  572
  741  543  772  792  173  910  748  405  587  116  661  544  140  372
  832   68  256 1038 1089  996   86 1375 1223 1048  518  412  673  108
  524  644    6 1297   92 1289  875 1081 1050 1042 1187  285  957  175
  852  765  709  946 1067 1212  232  200  938 1172  462 1349 1005 1277
  479   17 1344  712  950 1248 1326  447 1319 1291  369  157  136 1019
  230  264]"
136	198786.json	"[ 100    7  391 1217 1037  219 1237  151 1239 1300  764  368  617  128
  328 1045  513  307  718   58 1040  530  956  240 1072  261  104  235
  914  260  107  484  606 1138  390 1256  231 1281  695  815 1323 1292
  693  496 1058 1085  347   19  607 1280  336  330 1137  371 1073  939
  913  246  244  713 1269  507  843 1350 1305  569  640  228  314  478
  346  461  781  677  794 1179  517 1255  549 1014  903 1308  805  247
  306  970 1322 1278  233  276  886  581  833  102  851  114 1361  428
  948  239]"
137	198787.json	"[1282 1208 1135  979  407  591 1125  103  156  498  153 1265  686  740
  493 1002  425  712 1357   66  393  994  659  571  944 1240 1313  797
  587  337 1005 1050 1247  469  186  642  990  599 1004  192  273 1312
   95  518  422 1305 1015  334  690  152  558  302  432  850  726  647
  762   92  996  675 1174  775  999 1253 1089 1371  405 1117 1223  715
   43 1212  589 1215 1038 1206  364  887  200  672  673  776  105  145
  267  377 1388  234  778  173  724  313  910  305  366 1003  466 1331
 1289  678]"
138	198789.json	"[ 203 1259  379  525  657  756 1129 1114 1260  448  603  454  836  691
 1115  165  807 1064 1186  999 1266 1159 1171  545  809 1356 1214 1246
 1158  865 1393 1153  795 1286  717  201  676  954  698 1143  885 1161
   15  389  515  837  224  653   12 1366  121  892  784 1376 1200 1367
 1335  964 1232  269  489  487  788 1220 1120   93  862 1086  214 1097
  400 1056 1126 1026 1377 1169  791   96 1011  567 1359  605  577  949
  575  727  470 1394  502 1167  810 1338   36  325 1000 1342   55  287
  494  384]"
139	198790.json	"[ 364 1390  499  940   31  469  662  629  666  406 1221 1371  979  159
  923  702  117  208  623  558  366  275 1319 1007  665   48  591  770
   45  447  398  130 1184  302 1112  373  735 1216 1178 1395  213  800
  678   18  530  362  599  761  887  337   66  414  222 1123 1316  445
 1125  631  994  343 1208 1191  425  249  733 1331  102  832  498  897
  458  673  267 1206  812  481 1278  294  705 1004 1082   21  241 1050
 1058  493  944 1193 1277  160   63 1095  988  589  411  234 1282  188
  152  952]"
140	198791.json	"[ 448 1161 1393  400 1056  964  698 1376  266   96 1153  704 1200  236
 1220  865 1169  470 1246  345  224 1159  497 1126 1026  201  603  885
 1173 1338  325 1114  637  515  806 1065  727 1167 1377  454  494  807
  403 1136  541  121  634  112  605 1000  788  489 1367  203  557  708
  784 1352   14   55 1196  602  420   15  577  836  874  993 1046 1064
  752 1286  502  859 1373  795  882  545 1011 1356  126  214  477  476
  525  719  463 1097 1132   93  279  676  319  942 1335  652  896  809
  616  837]"
141	198792.json	"[ 246  677  607  903  461  100  513  614  615 1137  959   41  306  830
  390 1237  328  517  371  764  956  941    7 1255  786 1281 1269 1138
   19  569  781  484 1055  314  456  927   23  913  580  167 1251  336
  512  683  496  565  709  391 1179  549  939  474  621  640 1045 1072
  554   58  347    6  404  985  692  323  693  792  228  507  883  104
  250  965 1334 1318 1231  430  785  904  114  423  534  500  564  688
  901  387 1014  346  465  753 1279  876  110  606  632  174  529  782
 1239 1298]"
142	198793.json	"[1332  359  742 1226  457   62  777 1392  824   25 1099  549  564  827
  554  268  428  358 1071  105  876   97   59  402   48  409  825  738
  252 1032  551 1131  188  849 1363  856  251  273  424   20 1082  343
  870  951  500 1014  883 1072  326  675  692   45 1385  328 1185 1017
  509  848  150 1177    4  900  770  398  946 1278  956 1187  979  455
 1370  317  709  665 1318  371 1346 1036 1098 1270  145  591  952  338
  797  765  705  314 1025  962  609 1365  501  479  512  779  847  514
 1349  904]"
143	198794.json	"[ 616  964  837  708 1210  783 1113 1195  942  945  497  882  717  681
 1377  321 1378  146  341  271 1286  810  486  762   33  582 1262  489
  734  714 1156  953  999  893  722  869  602  351  438  784  450 1163
  646  680  641  885 1158   92  798 1093 1167  448  113 1140  468  954
 1394  494  265  969  206 1229  434  598   15 1048 1345  841   74 1056
  696 1115 1194  475  949  155  370 1034  645 1199  396 1338 1165 1094
   93  111 1011  451 1342 1310 1096 1261 1393 1132 1335 1273 1111  384
 1110  199]"
144	198795.json	"[ 754 1094 1195   33 1210  945  175 1110 1182   76  810  226  468  954
  645 1119  783  987 1036  737  263 1077 1156  942  146  616  869  309
  893 1048  663  317  501  206 1394  762  799  575 1071  409 1224  907
  969  113  199  440  438  505  925  827  819   43  999  598 1310  435
 1378  144  789  837  167  946  601  822  840  277  641  254  578 1244
 1254  225  216  388   15  232 1345  424  775 1113 1101  434  271  487
  341  607 1131  765  155  196 1358  452  563  592  570 1273  949  952
   92  370]"
145	198796.json	"[ 792 1137 1072    6  709   19  256  371  250  748  607  461  328  423
  786  358  549  306  196  285  677 1179  965  524  175 1281  956  991
  683  314  369   44  920  554  167   23 1036   58 1063  983  883 1060
  884  601  565  913  496 1110 1305  630  512 1048  938  322 1080  777
  114  484   38 1349  352  870 1269  426  412  230  430  789  779  326
  479  110 1255  419  959  258  317  621 1223  409  513  336 1187 1131
   11  741  615 1337  632  323  794  670 1082 1155  453 1276  478  692
 1043  598]"
146	198797.json	"[1004  498  493  337   31 1348  204  715 1095  624  393   13  406  553
  233  102  364  665  990 1292  599   66  642 1015  735  558  466  530
  994  398  686  202 1191 1331  702 1123  127  659  499  623 1217  152
   26 1178  742  241  334  988 1050  979  705  666  629 1135   88  678
  469  105  302  267  407  313  362  887  159   92 1208  336  591 1007
  589  943   48  850  936   45  392  234  119 1058 1139 1082  160 1277
 1118 1193  952  391  755  522  631  273  812   43  938  797 1112 1197
 1280 1329]"
147	198799.json	"[ 689 1368  750  318 1225 1268  686  422 1381  599 1015  466  119  152
 1277 1333  674  978   43   92  762  934 1004  996 1090  495  241 1007
 1076 1236 1328  875 1191  797  120  153  452  397   65 1036  595  302
  844  393  405   86  988   85 1319 1185 1174 1301  294   45 1265 1387
  712 1135   13 1312   73  852 1050  156   66 1388  587 1049  673   33
  601 1249 1089  812 1141  963   48 1043 1033  411  661  702 1081 1331
  282 1291   22 1190  526 1048 1176  850 1223 1240 1178  367  665  740
  946  801]"
148	198802.json	"[ 565  529  461 1318  430  178 1279  512 1281 1255  357  903  709  883
 1269  314 1306   39 1238  974  748  677   19  753  131 1231 1251  246
  513  433 1030  500  786  971 1103  426  352 1353  439  904  404  465
  956 1234 1204  901  259  410  607 1337 1188  517  933 1059  782 1073
 1088 1213 1315  808  951  580  455    1  876  941    6  419 1350  256
  336  620  683  174   41  779  890 1237  632  569  615  962  991  909
 1205  785  965  729  347 1362  453  984  867  560  387  474  549  118
  492  574]"
149	198803.json	"[ 306  167  371  783    6 1337  346  734 1110  607 1085  512  913  549
 1036  175  786  883  831   30 1179  945  423  815  884  991  323 1072
  641   19 1322  478  358   22 1045 1035   58  939  314  920  196  401
 1366  146  317  621 1093  942  113 1071  804  748  484 1063  683 1080
  890  677 1094   92  789  429 1097  242  820  959   97  901  144 1378
  598  586  554  794  533 1362  781  818  396 1131  581  148  914  938
 1165  570  328  307  299 1343  632 1239  256  692  713  738  162  601
  288 1276]"
150	198804.json	"[ 664   92  282 1033  702  154  599 1253 1191  762  308 1265  934 1319
 1090 1007 1004  313 1333  304  952  411 1225 1178  831 1076  850 1049
 1176  681  812 1041 1036  740 1135 1331  587 1109 1268  601 1017  712
  299  720   22  686   43  543   13 1381  452  591   45  315 1208  969
   66 1223  689 1329  510  665  674  750  153  398  241  119  742  673
  155  944  996  818 1206  406  176  213  797  558   73 1050  946  589
   86  253  570 1042  705 1181  388  994  120 1089 1174  364 1277  382
 1093 1082]"
151	198807.json	"[1279  512 1281  430  314 1255  529  565  461 1318  500  903  956  513
  677 1231  246  883  933 1251  753 1138    1  709  876  971  785   19
  433 1234  131 1269  336   39  904  951 1237 1238 1030  404  517  974
 1306 1213  962  620  927  607  549  465  779  580  439   23  259 1072
  574  357  371 1024 1014  328  410  615 1204  991  507  808  347  941
 1137  786  824 1350 1103 1088  428  554  426 1188 1073    4 1059  757
  174  250  204  110  244  566  343 1179  419  455  901  867  890  777
 1314 1308]"
152	198808.json	"[ 153 1171 1282  775  294  999  360  762  590  418 1304 1333  137 1347
  712  854 1208 1090   86 1007 1135   92  313  302 1206  837   66  952
  364  944 1319  662 1225 1329   43  733 1108 1010 1036 1191  315  213
  599  591  686  866  269  645 1003  222  661  934   45  452 1295  241
  648  304 1265 1004 1305  646 1240  571 1385   21 1002  486 1212 1375
   65  183  673  309  740  664 1284 1395 1280  754  831 1312  187  119
   47   33  601  487  689  749  393  819  872  576  438  337  206 1076
  240  633]"
153	198809.json	"[1137  792 1072  285  709  250  412 1305   44  461  956  328  870   19
  615  983  430  614   23  256  526  630  549  107  554  419 1187  764
  677 1234 1237  258 1281  991  786 1277  607  496  843   58  833  741
  320  347  517  484  871  100   38  326  336  513    6  101  524  693
  276  230  114  884 1014  606  452  371  104  358  558  948  314  620
  352 1081  569 1058 1155  423  512  965  785  601  580 1392  306  456
 1302  235  903  808  683  530 1073  507  426  392 1242 1082  478 1318
 1048  675]"
154	198810.json	"[1282  590  999  153 1171  775  418 1135  762 1208  591  712  740  733
   92  571 1206  944 1304  979 1265  866   86  675  645  662   43  673
 1385 1002 1375 1212  294 1295  952  189 1036 1305  377  479  313   45
   66 1003 1247 1004  504  501  487 1312  193  156  302  850  337 1253
  378  599 1071  145  273  537 1223  388  647 1010 1319 1310 1049   48
  601  686  498  144  946   34 1007  424 1331   83  818  664  315 1349
   73  364  234  179  720  469 1211  889  543  425  831  661  518  726
  176 1191]"
155	198811.json	"[  25  457 1385  409  490  359 1332  501   59  825  551 1182  435 1025
 1370  150  675 1131 1071  326 1392 1036  402 1072  870 1187  883  105
 1110 1293  765  268 1351  847  709  608 1381 1310 1177 1226   62  789
  777  779  514  549 1032  799   22 1349  995 1081  358 1363 1346  554
  827  314 1142  455  544  251  338 1277  512  615  849 1290 1242  638
  824  738  740   48 1281  145  741   45  343  983  673  369  660 1014
 1362  424  946  748 1209  792  259  760 1234  997  938  175   86   44
    4  524]"
156	198812.json	"[ 887  659  337  498  979 1135 1125  354  152  587  493  393  599  407
  644  334 1004 1215  665   66  192  686 1265   92 1109  973  156 1208
  234  724  726  642  366  313  422  690  850  994  712  915   13  776
 1050  571  797  944 1388 1002  702  740  364  673  518  411 1190 1288
  188 1253  558  406  666   48  398 1089  591 1277  943  988  761   31
   43  413  715 1331 1015 1174  553  302  996 1268 1212  589 1223 1191
  469 1357  186  990 1049 1176  154 1038  296 1312  160 1301 1247 1371
  441  672]"
