	verdict	indexes
104	198748.json	"[ 206  939  329 1110  934  153  391  280 1225 1228  942 1217 1210 1108
   87 1378 1035  692  762  920 1036  486  240  645  435  987 1195  348
  313  314  945  288  717  664  216  607  866  960  952  331 1060  300
  370  378 1021  754  167  302  570  598  999  954  599 1305  633  781
  863  549 1135  848  371  306 1345  913 1280 1077  390 1359  151  889
  956  830 1071  869   43  154  113  837 1194 1370 1206  421  222  475
  330   92  547  358 1336  922 1182  880  253  854  342  144  998 1304
  978  281]"
105	198749.json	"[ 192  208  425  366 1249  776  761 1125 1089   49   66 1388 1371  213
 1316  364 1112  103  393  787  272   88  413  499  982  249  367  666
   65  337  119  963 1288  944   54  481  800  466  334  422  431 1221
  659  690 1015 1135  302 1215  559  871  762  712  152  156  382   31
  407 1240  978  599  595 1002  587  200  354  686  372  117  797   95
 1282  642 1387  961 1109 1003   73  153  715 1007  130  731  275  973
  778 1216  850  519 1313  397 1190 1317  934  749  629  988  623 1368
 1192 1301]"
106	198751.json	"[ 282  664 1033  176 1253 1176  304  213 1076  120 1265 1117  587  308
 1268  762  934 1041 1125  950   83 1339  372  599  397  963  837 1135
  491   73  712 1295  156  740  422 1089  799  305  116 1333  905 1007
  731  487 1299  661 1049 1174  183  954 1194  537 1003  331 1282  960
  452  720   33 1301   65 1211 1090   43  686  434  655 1110   92  154
 1195  754  690 1240  749 1313 1225   86  999  388  996  153  801 1109
 1381   95  329  302  616  315  435  750  181 1375  382 1031 1245  841
  103  482]"
107	198752.json	"[ 664 1166  284  304 1194  176   12  719 1201 1258  434  999  841  837
  282  473  954  762  325  577 1171  882 1210  183  905  676 1158 1146
  372  934  809  616 1253  153 1219 1195  506  541 1265  542  557  712
  470  381  206 1207 1003 1394 1054  953  331 1033  486  645  165  417
 1110 1000 1228  730  494  857  917 1352  885  454 1053  400 1049  248
  397  487  587 1108 1026  598  365  547  345  181 1153  681   83  836
  161  349  810  302  964  998  126  599  866 1089  816  329  731  874
 1135  655]"
108	198753.json	"[ 275  364  425  304  103  249  499   66  337  365 1125  334   31 1166
 1095 1112  153  208  302  999  982  192  222 1329   87  690 1240  944
  762  393  213  712  130 1007  117 1313  629  623  176 1282 1135  787
 1003  761 1316   49  119 1049  372  973  313  934 1317  127  686  599
 1002  587   65 1117  406 1221  986 1348  407  715  957   13  664  631
 1390 1089 1288 1171  366   88  137 1208  590  498  990  360  281  417
  776  374 1225  666 1304 1004 1375  303  979   83  159   12  481  866
  954  152]"
109	198754.json	"[1378  265  329  913  942 1266  306 1110  423  396  834  341 1232  939
  945  869  342 1345  468  683  206 1366  502 1338  607  803   58  920
 1078  748 1336 1210  783  717  786 1228  578  331  167  384  880 1165
  547  113  488  616 1373  784  175  371  146 1195  216 1299 1377  960
 1036  327  494  378  657  722  989  314  541  716  370  190  435 1021
  810  781 1182  600  754 1077 1114   32  879 1035   11  475   93  217
  317  389  703 1286  379 1145  987  598 1097  692  863  836  954 1136
  959  486]"
110	198755.json	"[1307  336  529  314 1255  531  956  130  753  904  251  222 1395  373
  481  174   39  951  877  782 1281  357 1058  903 1279 1318  439  867
  876   82  527   71  729 1029 1138  233  971  985   41 1039  102 1263
  986  204    1  289  564  709  347 1014   19 1204 1024 1098  517  977
 1238  573  385  133  465  863  500  328 1221  574  131  549  579  298
  928  428 1060  713  220 1269  310  554 1062  278  461 1315  856  835
  210  129 1306  920 1213  283  924  530  824  909  247 1104  433  178
  362  872]"
111	198756.json	"[ 707  688  876  131 1062 1138  310 1315  531  877 1029 1255  564  951
  980 1098 1311  529 1183  928  856  911  588  574  835  223  970  172
  904  433  174  500 1263  743  974   69  573  286  336  824 1213  956
  289  867  710 1386  753  464  868   84  985  986  604  933  410  900
  220  385  492 1059  729 1306  972 1204  687  222  796  247  481  210
 1106  517 1039 1014  977 1340 1341  579  328 1307   39  443  129  445
  357  185 1028  782  311 1250 1279  283  359 1281  251   34 1267  461
  863 1198]"
112	198757.json	"[1039  986  220   69  872 1263  928 1098  877 1029  529  588  782  311
  283  278 1028  911  247  443 1066 1341  385  433 1311  133  687  904
  286  909  289  769 1213  223  780  574 1255 1386  710  835  579  233
 1148 1023 1315  357  174  356  270 1001    5   71  362  314 1168  298
  185  118  980 1204  486 1250  238  149 1292  261  713  480  336 1269
 1279 1281  130  348 1350   39  985  310  863  649 1138  951  739  956
  564  929 1127   84  410  191 1030  222  978  531  651  632 1183  532
  688  194]"
113	198758.json	"[ 917  878  248 1218 1258  284 1146  676 1053   12  345  625 1164  415
  290 1201 1166  561  325  349  719  437  121 1186 1051  400  603 1207
  584 1046   37  470  993  634 1194  610  473  542  859 1000  381 1126
 1026  365 1158  454 1360  874  730 1151  463  767 1219  841 1162 1374
 1352  203  112  577 1054 1169 1246  236  999 1154 1161  165  637  408
  826  476  126  279  888  857  727  489 1285  557  434  417  266  477
 1159 1065  691  438  635  525  809 1056  541  653  287  361  892  471
 1196  704]"
114	198759.json	"[ 731 1245  372  950  173 1288 1089  905   95  200 1313  329 1008  116
  156  432  690 1354  778  587  108 1031 1289  661 1299  416  963  519
  422  910  957  305  526 1147  103  540 1109  140 1312  944 1135  740
  732 1049 1190  518 1249 1081  599  686 1027  412 1240  192   73 1125
  405 1297  393  801  647 1268 1387  684 1305  354 1216  628  630  852
  664   68  537  188    3  655  425  996  797  844 1002  547  754  195
  407 1005  296  589 1248 1321  303  411  302  776  772 1388 1265 1328
  921   88]"
115	198760.json	"[ 878  917  248 1218  284 1258  561 1146 1201 1164  415  676 1053  290
 1051   12  625  719 1186  349  470  603  584 1166  345  437 1207   37
  473  841  121 1194  857 1046  325  381  610  542  454  279  859 1374
  266 1219  634 1169  365  557  112 1026 1158  577 1162 1151 1126  477
  400  730 1360  165  993 1352  826 1000 1154  203  767 1246  691  874
  556  417  408  635  434  476 1159  541 1054  287  525  126 1065  502
  999 1161  809 1220  727  361  236 1373  471  954  836  888 1086  652
  647  704]"
116	198761.json	"[ 468  717  435  592  895  292  370  854  912  866  892  379 1177  418
 1304  954 1359 1194  756 1244 1110  999 1286  153  486  165 1036 1158
  885  716  287  501  150 1259 1370  934   33 1210  837 1007  869   25
   66 1195  525  657  600  754   29 1129 1211  190 1182 1372   43 1335
  147  294  803  907  882  712 1333 1017  762  789  514   12  193  810
  722 1293  978 1385 1254 1280  216  929  987   86 1228 1135 1066 1145
  969  175 1117 1375  575  593  570  409  946  875  809   52  203  487
  840   20]"
117	198762.json	"[1098  289 1066  238  872  153  191  310  856  532 1039   34  251   69
  222  527 1166 1110   12 1021   87  911 1375  877  481 1028  687  206
  486 1201  986  590  485  934  205 1385 1108  995  247  904  161 1228
 1341  985  999 1172  716  425  990  261 1317  980 1158  130 1127  902
 1107  302 1010  593  817  303  187 1054 1327  172  598 1221 1293  889
  660 1013  194  149 1029  928 1125  568  825  385 1198  978  909 1275
 1345 1386  267   72  445  900  433  348 1152  623  449  118    5  863
  564  937]"
118	198765.json	"[ 127  360   20 1117 1264  482 1295  435  592  875  742   66  994 1226
 1157   25  503 1176 1240  213 1304 1090  153  854   43 1301 1174  715
  749  642   62  895  460  313 1211 1076 1033 1015 1294  866 1293 1191
 1007  282  686 1017  690   88  771  850  599 1370 1041  988 1313   72
  176  624 1333  150  422  712 1348  946 1283  570 1025 1332  491 1278
  359 1280  847  119  797  658  717 1265 1050  975  152   48  120  501
 1381  999   87  825  418  398  551  458  995  979  209  292  294  937
  721 1110]"
119	198767.json	"[ 664 1194  999 1166  304  762  934  153 1210  954  717  841  206 1003
  645  837  866 1201  798 1158 1195  329 1000  434 1135  953  882  486
  616  754 1108   92  541  809 1125  487  599 1110 1219 1144  397  885
  370  365 1225  154  331 1333  302 1258 1171   12 1359  240  176  165
  892  438 1207 1375  712  598  799  592  960  417  547  939 1054  372
  854 1265   43  987  378  280  676  348  536  730 1035 1228  425  506
  998  942 1036  282  111  952 1007  944  647 1049  418 1053  103  686
   83  570]"
120	198768.json	"[1166  917  878  248 1258  365   12 1194  103 1201  676 1053  284  425
  999  397 1219  304 1158  661 1003 1146 1218  153 1375  841  187  973
  944   83 1066 1207  473  372 1002  719  905  302 1125  957  809  192
 1054 1171   65  434  762  165  417  730 1195    8  915  454  287  541
  337  415  374  598  647  934  712 1000  303 1134  161  837  438  954
  995 1164  345  645  495  249  793  664 1282  690  325  349  731  542
 1089  953  882  486 1112 1186  290 1135  381  156 1228  754   95 1108
 1152  857]"
121	198769.json	"[1315  433  529  985   69  876  174  687  909  283 1138 1255  220  688
  707  904  782  336 1251  911  903  574  314  709 1269  223  956   39
 1238  131  880  863 1098  118  456  941  465 1198  461  385  517 1306
 1030  579  564  474 1204  753  835 1029  390  439 1311  357  310 1021
   41 1279 1183 1318  951   19  867 1281  924  233 1039  872  980  710
  129  739 1055  729  959 1106  289  410  177  538  238  352  607  632
  278  565 1168  780   91  178  716  965    9 1213  492 1062  347  569
  513  920]"
122	198770.json	"[ 920  206  942  998 1110 1232 1378 1345  486 1210 1021 1078  939  111
 1195  472 1077  909  945  288  866  370 1071 1228  113 1108  703  497
  607 1377  987  822  539 1273  863  692  310  869  717  488 1298 1158
  953 1366  341  922  598 1359  167  985  593  999  549  784  494 1036
  384 1097  329  837   96  578  954  892  348  882  907  468 1107  541
   69  716  827  161 1199  848  435  547  153  314  147 1194 1266  456
  421  216 1255 1165 1114  534 1182  564  834 1180  306  830  371 1035
  289  187]"
123	198771.json	"[1053 1258  878  603   12  917 1207 1166 1146 1201  248  676  625 1218
  284 1164 1194  561  345 1186  730  349  719 1046   37  415  477 1158
 1219 1051  325  165 1000  999  993  365  809  584  542  381  454 1054
  473 1169  954  353  998 1220  121  400 1026  525  610 1162 1227  557
 1359 1154  437  434  717  836  361 1360  266  287 1161 1367  463  841
  577  798  727 1352  637  859  203 1126 1151 1065  384  634  793 1064
  958  290  691  438 1144  823  874  888  541 1259  502 1136  515 1159
  112  857]"
124	198772.json	"[ 917  878 1258  248 1218  415  284 1053 1360  561  345  603  676 1146
 1164  625 1201   12 1374 1166  325  290  473 1207 1051 1219  349 1186
 1046 1154  719  381  470  542  437 1026  121  584 1194 1000 1158  634
   37  400  165  730  266  477 1246  809 1151  203 1064  841  993 1161
  365  525  610  826  112 1126 1054 1169  434  859  454  999  463  767
  126  874  836  798  954  823  353 1352  236  577  557 1220  727  206
 1367 1162  793  476  287  408  635 1285  438  279 1144  998  652 1373
  417  958]"
125	198773.json	"[ 917  878 1258  248 1053 1218  284 1201  561  676  415   12 1146 1166
  290  625 1164  473 1207  719 1219  345  603 1154 1360 1374  730 1158
 1194 1186  349  381 1051  325   37  542 1000  634  437 1046  809  584
  121  400  477  454 1064 1026  434  793 1126 1054  165  365  463  826
  999  836  470  287  993 1285  841  577  112 1169  823 1086  266  954
  557 1220  502  652 1161  610  126  541 1352   89 1335 1151  958  539
  767  874 1078 1162  798  353  859  269    8  515  236  438  816  203
  206  525]"
126	198775.json	"[  69  909  863  985  880 1232  920 1345 1127 1168  913 1021 1039  433
  529  780  310 1078  348 1255  220  687 1336  872  314  716  607 1315
  278 1296  336  300  174  904  289  907  835 1272  593  688  288  423
  223  472  911  206  786  744  965 1110 1022  782 1098 1269 1366  387
 1023  632  959  118 1063 1251  228  238  748  538  352  410 1138  568
 1359 1180  569  579 1266 1149  956 1341  791  283  390   58  456  342
   19  534  729 1322  942  560  270  306  966   23  147 1227  486  149
 1030  311]"
127	198776.json	"[ 712 1333  664 1385 1265  329  837  954  153  434  762  599 1310  661
  302  365 1194  999  684  934  944  397  963  487  960 1249  885  318
  189 1013 1108  165 1125  422 1195   43  116  668   33   86 1228 1171
 1110 1036  372 1003  775  435  854  797 1209  750  382  393 1328  598
  187  754 1172  331  176 1135 1089  304   76  519 1219  206  452 1320
  645  871  809 1388 1210  681  547  866 1176  217  367  468   93  717
  221  882  200  799 1225 1244  686  590  216  405 1107  457 1319 1253
  869  957]"
128	198778.json	"[ 364  751  249  425  481  629 1316  623 1221  940  631 1215 1193 1112
 1125 1371  103  192 1095  130  527 1135  636  776  267 1317  499  302
  272  990  205  208  304   49  666   31  303  986  973  619  944  599
   66  407  275  686  856  406  153  382  800  393   34  337  273  943
  222  334  609  997 1348  665  414  469  923  160 1015 1327  715  915
  251  979  994  889  398  624  639  189  705 1313  934  102  152  383
  597  105 1130  127  213  761  316   88 1083  755  742  117  432  374
 1325  902]"
129	198779.json	"[ 588  986  289  445  185 1098  877  872 1112  130 1029  911  247  856
  443 1039  651  480  385  311 1263  286 1314 1386  531  928  486 1028
  222  449  915  835  529 1348  149   69  973 1250  527 1317 1395  153
  481  900  251  133  425 1058 1127  337 1307  866  334 1340  278   98
 1110  934  597  174   87 1278  902 1375 1213  907  762  220  706  172
  687 1304 1138  713  624  299  782 1370   84  688  716  194  904  710
  410  150  978  895 1255 1366  937 1066 1221 1108  233   70  564 1050
 1275  187]"
130	198780.json	"[ 712   83  587  762 1049 1002 1089  944  661   73 1135  365 1194  599
 1125   92  302   66  999  337 1109  664  372 1248  659  979  818  397
  837  192 1375  393  666 1195 1007  422 1240  452 1249  882 1333  960
  382  367  852  841  776   43 1388  526  690  153 1282  954  866 1288
  934  152  364   21  411  731  156  957   86  154    8  736  717  750
 1268  854  536  567  850  200 1225  885  280  329  912  374  686  684
  601  797 1215  963  398 1228 1003 1262 1096   65 1048  511  997   33
   95  519]"
131	198781.json	"[ 917  878  248 1258  284 1218 1166 1053  415 1146 1201  365  676   12
  345 1164  634 1051 1194  290 1000 1207  625  349  417 1186  473 1158
  999 1219  719  859  603 1054  121  381  400  437  730  542  325 1046
  767 1154  561  470 1360 1026 1374   37  557  165  841  454  809  434
 1126  584  954  647  957 1285  126  874  397  993 1214  892 1003 1134
  438  153  712 1352 1195  793 1151  541  857  590 1394  463  287  477
  610 1162  652  995  577  882  893 1196  236  266  506 1227 1169  837
  103  476]"
132	198782.json	"[ 917  878  248 1258 1218  284  290 1053  415 1201  676  561 1164 1146
  625  345   12 1166  437 1374  349 1207  603  121  325 1186 1051  473
  634  400 1154   37 1000  719 1360  584 1158 1046 1126  542  381  993
  463  454  730  859  365 1026 1219 1054 1194  112 1162  470 1151  826
  767  999  438 1285  610  236 1161  874  203 1352 1169  477  637  476
  809 1086  417  408  727  266  577  557 1246  857  888  841  958  434
  515  126  165  954 1214 1373  287  361  694 1159  525  279  652  793
  635  728]"
133	198783.json	"[ 917  878  248 1218  415 1258  284 1053 1360  603  345  561 1164  676
  290  625 1146 1374  437  325 1201  121 1186   12 1166 1051 1046  634
  470  473  349  584  381 1154 1207 1000  400   37 1026  542 1158  203
 1161 1151 1246  826 1126  719  266  112  993  477 1219  859  767  730
 1169  408 1194  610 1064  365  236  874  454  463  126  476  635  809
  999 1196  727 1054  165 1162 1285 1159  841  652  525 1065  471  958
  434 1352  557  577  279  287  836  691  888 1220  417 1373  637  361
  954 1086]"
134	198784.json	"[1258 1218 1053  248  917  415 1158  878   12  634  284 1051 1169  719
 1166  361  603 1164  676 1086 1201 1194 1207 1146  841 1186  165 1154
  400  325  381  473  809  561  477  287  417  625   37  345  577  454
  556 1046  874  290  542  437 1359 1000  993 1360  730 1219  121 1220
  365 1026  584  953  882  187  793 1222  610  470 1159 1061  126  494
 1367 1352  958  266  652  279  349  506  954  541 1064 1065 1195  999
 1335  892 1126 1214 1054  206  408 1161  885  859 1373 1144 1273   96
   89  691]"
135	198785.json	"[1089  587   73  731  736 1354  193 1049  173  957 1135  200 1181  712
  372  664 1297  690 1313 1087  179  661 1248  852 1172  950  156   86
  537 1109   95  921  181  479  944  329  140  778 1240  302  647  411
  540 1125  187  435  518  740 1299 1002  762  103  547  686 1208  866
 1031  934  999  153 1194 1005  655 1212  109  837 1265  905  850  954
  422  189  749 1108 1110   92  206 1195  331   83 1141  543  511 1375
    8  960  486  892 1036  681 1291 1008  599  772 1289 1228  526  405
  116   33]"
136	198786.json	"[1300  261    7  151  718  128  391 1323 1040  239  851  100 1037  300
  219 1217 1189 1361 1138 1239  764  617 1237  368  348  301  235   87
  330   69  390  240  649 1305 1085  956  913  530  863  328  922  695
  385  231   84  919  843 1035  347 1280  966  104  278  781  939  745
  281  914  880  569  293  513  228  581  307 1108  484  607 1292   58
  280  911  782 1256 1045  182  889  122  202  356 1336 1058  233  568
  886  346 1322 1281  107  805  336  496 1062 1269 1198  640  285  288
  314   19]"
137	198787.json	"[ 103  192 1125 1282  365   95  425  334 1002  999  957 1313  931  407
  587  936  304 1089  690  659 1003  153  686  944   83  631  712  281
  905  397 1166  647  337 1135   66 1208  393  152  273  176 1288   65
  758  776  990  156  498  372 1117  934  469 1391  995  432 1240  915
 1212 1069  678   88  364  599 1317  973  994  417  431  778  302  213
  200  850 1049  639 1112  979 1015  493 1387  726  664  715 1247   49
  303  825 1357 1215 1297 1198  589  797  672  544  249   73 1293 1375
  762  801]"
138	198789.json	"[ 878  917 1053   12 1258  603 1186  248  203  676 1164 1146  525 1218
 1158 1051  415  561  719  625 1166  325  400  454  381  999 1201  121
 1169  437  287  165  634 1046 1194 1259  473  691  284 1207  345  379
  290 1129  809  730  556 1026 1360 1159  841  584  892  756 1246  954
 1126 1214  471  874  365  577  993 1054  408 1219 1161 1000  470  557
  542 1359  836  361  434  112 1220 1154   37  153  126  717  477 1086
 1065 1260  885 1064  657  349  605 1227  826 1162  795  637  953 1115
 1335 1171]"
139	198790.json	"[ 364 1390  365  103  800 1307  425  130  940  222  499  414 1221 1317
  275 1112 1125  986  629  249  623 1395  651  481  208 1316  272   31
  712  334  117  923  304  281   66  690 1135  362 1002  889  337  639
 1095  679  302  706  666  973   21  251  761  498  213  944  527  762
  261  192   49 1371   70  999   26  997  204  631  662  979  838  835
  531 1198  152 1383  373 1003 1215  200  568   71  911  590  102 1049
  417  599 1248  153 1247  469  776  149 1007  866 1098  588  187  310
   98  493]"
140	198791.json	"[1258 1166  999  917 1000   12  676 1053  248  345 1146 1201  878  365
 1219 1054 1158  993 1194  153  284 1207 1164  325  954  473  400 1218
  719 1360  953  837  841  717 1186  892  203  417  647  438  454 1352
  882  664 1126  470  489 1154 1026  269  859  809  728 1086  206  603
 1246  486  176  625  541  634  866 1161  934  121  349 1046  539  762
  304 1163  590  415  874 1285   96  434 1335 1259 1171 1394 1214  712
 1051  577  885  165  448  645  463  561  506  290  798  998 1110  525
  542   87]"
141	198792.json	"[ 922  456  985  959  863  830  903  390  607  781  880 1203   69  300
 1055  851 1138 1336  782 1269  246 1251  913 1255 1322  939  703 1180
 1021   41  956  633  909  206  314  328  569  228 1022 1198  538 1273
  517  461  336  534    6 1272 1345  306 1189 1237 1296  391  804  174
  474  113  688  966  614  615  399  709  941  100 1078  687   19 1323
  278  677  513   23  972  323  472  348  261 1378  564  465  288  744
    7  347  484  965  568  346 1085  924  371  404  621 1107  632  748
  439 1172]"
142	198793.json	"[ 153 1293  995  825  289 1385  999  551  145 1110  359  590   62 1332
 1098 1071 1066 1226  660 1317  435  215   34  978 1117   87  365  742
  273 1295 1182  686   25  647  150 1054 1125  934 1370  957  564  310
 1158 1021  434  222  370 1000  856  866   20  457   72  645 1129  954
 1025  302 1210  504  176  712  728  303 1258  206  213   12  137 1313
  358   66  889  944  189 1283  690  397  900 1228 1166 1003  827   43
  329 1036  775  892  799 1002  251 1304  194  487  692 1090 1032 1301
 1108  845]"
143	198794.json	"[1258   12 1166 1201 1053  719 1207 1146  676  878  917 1194  798  999
  284  542 1158 1219 1000  325 1164 1210 1026 1054  345  248  841  954
  473  561 1154  730  993  823  400  557  381 1352 1360 1218  415  434
  953  269  882  998  489 1046  454 1126  717  206  625 1335 1051 1186
 1161  892  349   96  577  837  603   37  153 1195  874  365  438  885
  203  634  165 1285  290  448  525 1136  610 1169  494  809  578  803
  463  584  477 1286  664  964  486  417  111  836 1171  762 1115  437
 1394  236]"
144	198795.json	"[  12 1201 1258 1158  999 1194  473  676  954 1207 1210  434 1000 1054
 1166 1053 1195 1164 1219 1146  719  730  809  754  153  165  841  284
  893  998  542 1154  206 1129  187  934  717  381  837  525 1352  892
 1051  836 1345  325  598  379  454 1394  953  468  987 1359  400  625
  370  577  345  798 1259 1186 1110 1260  269 1108  287 1066  882  365
  578  506 1134  438  885  463  557  645 1078  541  762  866 1026  477
 1385 1335 1036  183 1360  590  652 1046  823 1171  397  126 1021  415
  203  291]"
145	198796.json	"[1060 1297  909 1305 1036  479  329  435 1108 1172  288 1354 1110  358
  314  709  956  206 1021  456  792 1089  913  285  412  880  173 1058
   69  328  630   86  959 1336  939  607  889  863  336  235  348  554
  661  960  175  569   73  985    6  965 1072 1198  920 1385  193  524
 1370  372 1322 1127 1304  904  789  518  174  692 1031  872  593  938
   19    8  748 1098 1182 1255  461  598  331  866  832 1187  486 1049
  587   67  187  320  529  716  852 1048 1189   23  302  410 1125  390
  306  432]"
146	198797.json	"[ 365  281  153 1125  103 1166  192  337 1002  261  999   66   87  364
  334  425  934  233 1095 1383  623 1135  302  498  280  249  990  944
 1198  102   26  204  715  304  431 1112  686  393   88  690  303 1313
   31  407  599 1003 1288  127  313  986  391  215  499  645  629   95
  889 1329 1004 1054  762  493 1108  793  587  631   34  624  712 1225
 1049 1292  568  187  222 1348  978 1066  957 1217 1240  273 1282  850
  678  995  936  202   12 1058  590 1317  406 1098  979  348    8 1089
  486  825]"
147	198799.json	"[ 422  119  153  686  934  689  978  599   88  762   65  466  712 1015
  750 1125 1368 1135 1387   66 1333  797 1089 1268  393  152  664 1049
 1313  192   43  988 1240  844  318 1225 1249  963  213  587 1265  127
  801  364 1381 1301   92  329 1228  372  302  875  852 1036  304  944
  397  850  156  337  382 1236  690   62 1288 1117  715 1388  103  960
   54  495  665  642   95  303 1004  407   73 1090 1185 1280   86 1076
  176 1277  313  425  979  837 1385 1348  200  999  854 1007 1002  957
  595  950]"
148	198802.json	"[1315   69  909 1138  220  985  283  529  433  863  174 1255  782  904
  687  688  903 1251  357  911  336 1269 1183  314  118  876  984  439
  880  278  835  956 1055  385 1168  461 1204  465   39  569 1029  632
 1238 1030 1281  965  707  579  709 1021  178  223  131  456  352  959
  565   19  390  924 1023  748  739  607 1311  753   91  780 1039  867
 1279 1306  538  310  872 1213  474  404  298   41  574  729  238  517
 1350  149 1098  951 1318 1272 1322  177 1237  913 1103  289  513  710
 1022  933]"
149	198803.json	"[ 288 1110  880 1036 1021  435 1097  913 1345  153  703  314 1266  216
  348  939  942  206 1378  909  379  866 1336 1232  486  717  892  810
  716 1035  175  789 1366 1195  854 1210  978    6 1322  306  468  616
  593  945  370 1359 1385 1063 1168  167  966  920 1337   43  999  657
  329 1060  756  549  722  113 1273  837  885 1182  371 1071  987 1304
  822 1080  817  954 1165 1280  598  803  953  607  190  781  358  147
 1108  342 1129  748  421 1259 1377  985  754 1114  795 1244  165  752
 1078 1227]"
150	198804.json	"[ 664  304  282  176 1253 1033 1265  762 1176  837  712  999  934 1049
  213  599  154  681 1210  587 1333 1076 1171   92 1135  308 1125 1225
  153 1194 1007  616  954 1089  313  882   73  183 1003  944  206  720
  866  374  487 1313  372 1195 1208  315 1110  364 1090 1228  686  952
  382  960   43 1108  953   86  645  969  434  912 1166 1004 1319 1295
  120  103 1240  592  547  740  750   33   83 1268   66  841  370  411
  189  506  193 1248  799  831  329  852 1191 1282  179 1304  486  377
 1244  302]"
151	198807.json	"[1138   69  863 1315  985  911  314  909  531 1255  529 1251  956  433
 1098  336  174  687 1021  876  782  904  903  310  872 1269  688 1029
  538  880  951  607  390  385  568  461  261  278  289  517  579 1198
 1030  220   39 1108  223 1281  709 1213  328  206  939 1039  283  564
  348  191  410  980  889  288  574  569  233  835  347 1322  465  920
  118 1237 1306  238  204 1296 1204  753  300 1127   71   87 1106  933
  439  913  391  924  729  210 1110 1366 1279 1168   19 1263 1060 1336
 1238  474]"
152	198808.json	"[ 153  999 1166  934  304  103   12  364   66  762 1171 1125  425  664
  302   87  365 1135  944  712  222  360 1375 1002 1194  590 1282  397
  954  837  176 1158   65 1049 1003  645 1329 1201  686 1219  418  137
 1304  374  372 1108  866  599  690  486  187 1000  269  431  957  854
  206  793 1333  313  809  661  213  978 1225 1210  647 1054 1208  152
 1195  393  775  337  717  303 1110  506   86  192  417  973  438  378
  841 1313  750    8  370  382  183  294  547   34 1317 1089 1212  145
 1007  882]"
153	198809.json	"[   8 1249  285 1305 1297  320 1137  526 1027  456  412  318  813  235
  709  661  173 1072  382  792  630  764 1048  956  452 1058  328  871
  432  614  230  804  554 1172  615  959  358  517 1060 1022  814  302
  100   38   67  107  854   44  569  435 1387  960  233  202  101  880
 1063  843  250 1217  314 1336  288 1198  948  336 1068 1127 1036  741
   21  347 1105  666 1108  332  965  979  889  461  200 1081   23  518
  195  944  175  913  802  187 1322  832  352    7 1110   41 1239  538
  903  593]"
154	198810.json	"[1282  999  365 1166  103 1125  153 1002  304   83  957  192  334 1003
  712  425  647  176  690 1313 1000  944  664  934  587  337 1135  372
  417  397 1194  590 1375 1201  762  686 1089 1158  866  954   95 1258
   12   66 1117  931  676 1208 1171  302 1317  905 1049  187  995  645
 1054 1053  661  434  431   65 1240  990  717 1212  809 1219  841  407
  213  599   87  659  486  273  370  936  393  378  418  825  364  156
  837 1385  145  222  749  793  973   86 1108  591 1293  281  498  850
  374  892]"
155	198811.json	"[1293  435 1110 1385  825  153  289 1182  995   25 1370  434   62  359
  551 1066 1332  490  370  934  397  150  457  145 1117  660 1228 1125
  409 1071 1036 1283  712  999 1025  487  847  799  501  954  957  302
 1210  978   43  329   86  176 1226  866  206  749 1195  754  358 1135
 1098  213  282   33 1172  837 1372  686  960  775  593 1313 1295  997
  750  742  944 1060 1021  466  379  590   34  861 1275 1158  120  468
 1090  827  889  762  872 1225  514  645  946 1304  486  892 1171   20
   29  664]"
156	198812.json	"[ 192 1288 1125  365  712  103  587  334  407  304  944  337 1313   95
 1282  425 1002 1240  659 1089 1135   66  599  957  776  690  664  372
  393  153  498  887  364 1049  119  176  432  422  686 1166  934  762
  156  200   88   65  726  979   83 1003   73  778 1117  905  152  963
  661  999  213 1208 1249  493 1225  397  281 1245  936  715  127 1333
  212 1112  960  313  302  441  973 1265 1215  591  731 1171  995  413
  519  797  850  994  787  382  801 1004  589  631 1190 1109  398 1387
 1329  950]"
157	198813.json	"[ 878  917 1258  248 1201  284 1053  730 1166 1218 1146  676   12  415
 1158 1360  603 1194 1000  345 1154  986  542  349 1207  310  365 1164
  473  625  999 1051 1054 1374  561  417  381  486  859  187  287  325
  454  289  687 1046  557 1186 1219   70 1285  598  165   69  958  525
  809  634  434 1352  541 1260  463  872 1126  719  290  206  121 1064
  647  425 1227 1373  400 1366  438  954 1127 1086  841  767  477 1151
  727  793 1066  835  798  716 1108  220  836 1220  911 1021  203  437
 1098 1152]"
158	198814.json	"[1258  878  917  719  415 1218  284  676  561 1360   12  473  248 1201
 1053 1146 1166  634 1194  557 1051  470 1164 1207 1374  434  542  266
  603  345  400 1158  625 1154  841 1026  165  381 1219  290 1000  325
 1054  349 1169 1046  652  809  730 1246   37  541  477 1273 1186  206
  287  584 1126  437  954  826 1064  365  126  577  161 1352  999  882
 1373   93  454 1151   96  998  767  494  836  857  506  885  525 1359
  279  859  610  784 1140  953  807 1394 1056 1078 1210  874  816  727
  647  203]"
159	198815.json	"[1125 1135  934 1282  153 1313  664  686  407  740  599  591  119 1265
 1225 1117   66 1004  712  848  393 1333  313  587  282  690 1228  960
  304  305  936 1049 1329  589  762  487  837  103 1090  944  372  750
  799  273  999 1036   92 1110  850  645  176  952  398  302  192  213
  801 1178 1089  329 1208  422  370 1076 1304 1301  845   43  466  337
  979  156  152  240  378 1185 1002   20   86 1171  127 1109  382 1038
  154  994  797 1050  715  435  978  486 1108 1244 1280  946  544 1058
  364  957]"
