	verdict	indexes
96	198737.json	"[ 865  494 1393 1214  906 1352   15  809  545  893  954  165 1136  892
  953  836  578  541  788 1000  810  226  646 1367 1286  515  717 1324
 1207  616 1126  384  964  882  737 1194  714  637  489 1046 1376  698
  885 1338  999 1342 1026  146  506  236 1335 1378  434  438 1159  341
 1394 1065  577  866 1145 1158 1153  542  394 1220 1167 1195  727 1373
 1156  488  837 1259  676 1056  708 1143  958   93  694 1200 1199  536
  224  454  874 1173  594   55  400 1261  361 1359  201 1140 1344  203
  653 1077]"
97	198739.json	"[ 467   40 1017  503  447  458  666   48  264   45 1176 1211  510  662
  979 1191  899  460 1392  702  398 1157 1264 1099  673  988  742  983
  591 1277  424  644  733 1331   66   20  326  946  241 1226 1208 1155
  509 1294  994  665  897 1247  770  797 1019  775  299  875 1212   44
  812 1381 1187 1223 1082 1301  738   76  232  624  833  514  952 1197
 1357 1319  571 1184  157  832  741 1349 1371   18  642  411   25  705
  589  871  308  558 1309 1174   97 1388  366  418  313  643 1178   17
  831  658]"
98	198740.json	"[ 244 1237  606  347  143  757  219  695  843  550  580  513  516  846
  808  886  620  307 1234  430  617  933 1138 1292  465  104 1088 1124
 1281  640  368   44  833  500    7  785 1308 1024 1350  392  433  297
  507  796  530  328  496  100  390  419 1239  385  246  693  970  956
  107  276   19  867  439  363  250  962  362 1369 1037 1302  579 1231
  948  914 1073  581  876 1213  429  565 1306  412 1045  461  971 1204
   84  129  182   80  151 1106 1256 1019  621  718 1318   39  260  478
  376   77]"
99	198741.json	"[1159  698  545  165 1065  874  515  567  494  489  577 1158  325 1393
  788  361  400 1153  454 1335 1026  885  214  865 1376  892 1169 1194
 1046 1126 1220  653  201  691  448 1161  126 1173  502 1145  836  717
   15  203  541 1246  841  795 1115 1200  837  993 1286  287  637  676
  964 1352 1136  271  477 1164  437 1338 1186 1207  605  381  236 1086
   93 1377  578 1259  158  896  958  616 1367  809  224  810  652 1056
  906 1167 1378  610  542  708  954 1261  803  319  389  784 1214  471
  341  866]"
100	198742.json	"[ 244  846 1350  247 1062 1088  385  604  962  876  500 1308  900 1234
  392  970 1138  796  867  433  530 1270 1237 1250  620   44  347 1292
 1024  757  202  785  507 1281  430  580 1306 1314  693  574  566  743
  104  886 1213  550  445  933  102  260  513  713 1073 1379  107  338
  808  695  753  219 1365  868 1014  971 1318  956  465  259  252  833
  362  877  307  573  100   84  246 1279  805  529  129  373  517 1106
    1  904  133 1278 1238  391  856 1124  439  297  777  977 1226  555
 1217  185]"
101	198744.json	"[1191  665  742 1082  952  624  313  589   20   45  102 1017  705  994
  428  549  406  979  591  900  188  848 1206  938  988  202 1099  398
  686  715  509  845 1118 1331  127 1370  458 1090 1187 1014 1226  273
 1278  797   48  252   66  713 1050 1157  154  702  554  738  268 1015
  530 1058  558  241  946  424  666  956 1223 1392 1004  673   97   43
  777 1277  260  856  392 1332  570 1301 1349  850 1217  544 1212  599
 1178  518 1193  137  317   13 1225  693  662 1036  601  833  457  326
  447  642]"
102	198745.json	"[1282  659  334  337  469  591  631  686 1212 1002  599 1125  944  979
  850  678  589 1004 1208  558  994 1206 1247 1197  267 1139  705  273
  393  498  990  145  493  988  715  431  152 1391 1112  973  797 1331
  915  544  662  160  407  938 1082   66 1015 1135  364  931  215  202
  449  518 1357  624  957 1301  787  192  952   83  398 1392 1003  103
  188 1371  377  690  775 1215 1058  742  382 1312 1375  571  936  832
  642  934  724  509  466  105  411  679 1193  997 1332 1313   45  740
  666  156]"
103	198746.json	"[ 461  554  779  164 1213  529 1349 1131  956   39  876  709  500  883
  133  428  129  410 1318  343  174  729  433 1059  564 1255 1030  574
  890  777 1205  951 1106  824 1204  941  268  753 1306  607  512  430
 1103 1104   23  565 1230 1238 1392 1024  314 1311  615    1  903 1187
 1251   47  409 1014  501  965 1098 1234  514  338  504 1250  251  785
   19 1263 1363  465  517  688  390 1281  741  692  856 1370    4  620
 1334  404 1231  792  675  770 1071  549  439  765  328  317  573  920
  347  457]"
104	198748.json	"[ 167  371  144  939  549  952 1206  692  328  607 1305  956  781  554
  570  428  390  391  830  313  154 1036  253  317  633 1349  530 1017
 1217 1225  188  945   45  268 1239 1334  314  777 1082  538  484  946
  713  920 1223 1155  938  115 1077  358   97  818   76  738  496   43
  848  564 1370  824  510  705  421  157  601  100  478 1035 1255 1298
 1278  591  889  102  288 1269 1302  231  645  306  797    7  742 1138
  693   19   92  225  216  979  948   23  240 1280  113  479  814  461
  599  342]"
105	198749.json	"[1371  208  366  666  988  642 1015  761  979  887  899  458   48 1236
   88 1277  354  797   49  787 1388   18 1301  715  393  589  725  994
  595 1216  776  509   66 1190  724  559  296 1197  591  469  832  160
  871  413 1174  503 1083  540  398  982  558  481  466 1081  662 1357
  665  850  943 1316  658  705 1312  910  833  553  624 1185   31  875
   45  188  241  119  234  571  406 1193 1332  700  801  117  735  686
  530  902  742  741 1221  416 1215   44  644  202 1019  849  628  702
 1382  599]"
106	198751.json	"[ 282 1176 1033 1076 1253  308 1041  491  120 1174 1381 1268 1185  305
  213  644 1301 1265  894  740 1197  458   17 1117  503   18  591  424
  611 1211  801 1191  599 1081 1282 1090 1326  264  136  589 1031 1355
  887 1277 1178 1216  994  482   45  116  156  509 1038  176 1331  299
 1384  673  847 1109  469 1125  686  775  537  983 1223  988  963  689
  422  749  799  725  405 1299  188  666  466  241  268  157  750   29
   20  583  979  154  398  797  366 1206  875  572  411  160 1184  950
 1187 1015]"
107	198752.json	"[1253  664 1033 1265  282 1176 1076  154  762  308  176  740  599 1007
 1319  591  952  601  946  537 1223   43   76 1225   92  775 1036  818
  315   33  388  644 1004 1206 1191 1208   86  304 1135  377  331  157
 1017 1299  398  411  799 1211  673 1331  313  750 1268  253 1187  213
 1031   45  305  938  979  179 1090  120 1049  155  518  712  299  241
  418 1370 1333  797 1110  983  156  452 1212 1181  616  969  294  524
  733  188 1301  720  424  458 1155  686 1294  645 1244 1349 1184  510
 1178 1375]"
108	198753.json	"[  31  364   66  208  982  499  406  275  159  665 1095  589  715  887
  979  761  994  666  337  393  787  119 1112  127 1191  662  642  249
  735  117 1050 1282  366 1329   13  313 1015 1348  398  493 1082  624
  988   88  705 1247  686  591 1390 1157  102  498 1216  742  623 1371
  130 1301  812 1004  202  923  629 1007  188   49  599  690  334  702
 1316 1123  137 1125 1357  850  222  553 1197 1208  469   20  213  902
  458  943 1212  678  689   48  509  152 1331 1058 1193  797 1221  407
  724  644]"
109	198754.json	"[ 371  167  786  317  607  114  423  242  306   58  401 1128  792  884
   23 1119  777  484  144  146   56  512  683 1349  781  549 1131  342
  748  632  554  663  783  890  641  250  677  168  945  920  925  157
  822  259  390  197  939  225 1072  794  734  461   30  426    6 1302
  175  802  991   19   76  256  496  538  779  299  322   47 1155  429
 1036 1298 1299 1231 1094  569  328  956  113  581  516 1093  692  853
 1099  883 1378  942  600  913 1080  309  733  410   97  828  258 1077
 1017  358]"
110	198755.json	"[   1  500 1318  373  753 1279 1024 1281  461  956  347   39  903  439
 1306   82  529 1234  962  430 1255  867  709 1238 1204  465 1188  101
  876 1231  971  974  426 1395  246  757  785  677  512  428  259  174
  129 1230  357  250  933  328  517  336  565  256 1014  554  620  615
 1205  549  131  883  977 1088  419  573  178  824  260   19  244 1213
  777  941 1103 1106 1072  164  404  808   23  829  886  779    4  693
  204  530  904  314  991  729  739  392  770 1104 1270 1138  295  796
  614  574]"
111	198756.json	"[ 500  974  962  131 1062  876  977  753  867  573  824 1306  743    1
  796 1024 1318 1204  373  609  492 1088  707 1255 1014  971   39 1213
  829  430  464 1234  164  428 1270 1103  933  574 1365  529  770 1311
  883 1379    4  951  729 1138  461 1267 1279 1183  956 1238 1281  970
   82 1250  101  129  564 1315  336  259  218  347 1059  868  856  688
  433  886 1205  455  343  174  693  604  512  549  260  779  517  465
 1106  904  185  709  927 1308 1032 1350  620  295 1314 1188  739 1226
  777  338]"
112	198757.json	"[1213 1250  185  311 1311  443  710  133  574 1039  433 1029  529  796
  867 1238  286  385 1263 1024    4  223  270 1204 1279  933  769 1386
 1001  565  283    2  877  566 1315  247  930  295  174 1183  928  579
 1098  739 1281 1106  492    9  500  604 1314   39  980  439  177  464
 1306  465 1318 1023 1267 1231  131  829  259  971  886  573  876  139
 1379    1  338  480  362 1205  753  129 1088  588  513  835  860  900
 1148 1350 1234 1255  821  194  881  904 1059  627  180  298   84  445
  453 1269]"
113	198758.json	"[1065  637  704  874 1393  610 1159  476  236 1161 1046  400  806 1126
  201 1056 1151  635 1026  542  698  859 1169 1196  653  494  448  489
  865  325  545  888  112 1376 1352  964 1162  577  224  408  454 1246
   37 1220 1173  214  605  993  126  266  727  361  279  345  691 1051
  676  349  515 1153  634 1146  541 1338  437  470  767  708 1136  584
  788   96  471 1000  694 1207 1200  121  203  625   15 1167  165  506
  730 1164 1186 1102 1367  420  953 1286 1335 1373  906  958  896  885
  502  381]"
114	198759.json	"[ 910  416 1081 1031  644  412  732   16 1019  108 1299  116  540  628
  296 1289   18 1216  188  462 1312 1184  741 1155  983  518  740  611
  305  509  725  832 1197   68  200  526 1384  572  173  268 1277 1392
  855 1190 1349  673  630  596   44 1187  405 1305  558 1008  591  354
  537 1109  524  675  979  483  156  589  690  424  870 1147 1223 1354
  797  458  250  285  160 1067 1206 1185   76   48  988  329  519  700
 1371  669  967  875   38 1082 1006  447  411  950  263 1014  101  245
  508  948]"
115	198760.json	"[ 857  841 1352  906  676  494  470 1146  165  542 1026  859  541  489
 1046  577 1159 1373  279 1126 1051 1065  236 1194  954  502  325 1151
 1164  545  473  717 1158  181  809  727  214 1153  865 1207  434  203
 1169  400 1286 1201 1393  874  567 1162 1376  896 1000  767  637  885
  506  361 1056  266  448 1338  158 1145  284  691  381  788  610  694
   15 1167 1214   96  476  635  836  698 1246  345  653  454  616 1161
  652  349 1186 1054 1259  547 1377  892 1220  719  417  578 1261  420
  953   37]"
116	198761.json	"[1177  424   45  501  150 1036  514  268 1332  458  338  775 1017 1370
  402  946  232  326   29 1226 1392 1099  818  847  409  241  937  777
   25 1349  294   43   48  738  263  979 1278 1155 1277  741  467  194
 1191  418 1187  317  643  504 1206  952  570   85 1142  673  591 1294
  457  849  742 1031 1330  510  875  462  700  262  770 1081  343  832
 1131  299  988  848 1118 1098 1025   44 1094  447  435   76  505  575
  797 1093   20 1363  900  144 1213 1082 1006 1309   79  359 1280 1331
  601 1010]"
117	198762.json	"[1098  856  251  191 1010  900  457 1039  267  326  338  409  902 1363
  133  268   34  194 1187  904  445  247 1083 1106 1370  150 1349  485
  675 1392  876 1385  343  760  205  956 1327 1080  692  937 1130  500
  777 1036  433 1250  554  529  946 1213  564  118  604  160 1193 1332
  990 1279  145  848  619  294  877  824  385  137 1206  574  713 1251
  952 1058  461 1014 1281  549 1138  105  410  102  129  358  775 1221
  172 1375  221  980 1234  951  608  573  481 1029  517  682  872  638
  359  505]"
118	198765.json	"[ 742  994  658   20  503  875  988  642  458   48 1226 1174 1157  127
 1301 1099  624  715 1191  979   45 1015 1332  252  424  665 1236 1278
 1082  721 1264  833  482  491  797  899   62  392 1392 1032  702  406
   17 1294  123  188  705 1357 1381  847  897  738 1247  666 1017  509
  398  700  589  849  770   44  735 1185 1142  850 1277  887  241  234
  725  493  209   88  102  550   25 1090  338 1176  771  467  900  591
  359  673  724 1283  145  611  441  644  514 1050  553  402   66 1117
  530 1348]"
119	198767.json	"[ 154  952 1206   92  253  733  570  591   76  144 1155  818 1265 1253
  510  775 1349 1017  155  762  599 1225  157  938  673  377  411 1331
 1036  167   45 1004  946  740  188   43 1223  850  705  692  313  299
 1319  738  421  702 1178  644  317  589  645  939  601   97  277 1082
  979  388 1093  812 1392 1184  797  424 1007  268 1099  398 1370  524
  662  509 1247 1191   20  537  686  799  518  458  558  664  866  189
  428  754 1364  371 1208  241  945 1187  418 1299 1042  549 1135 1278
 1003   48]"
120	198768.json	"[1375  973  775 1002  267  661 1371 1083  160  145 1031  571  449  156
  957  136  194  944  741  623  673   29  937 1098  251   86  302  910
  674 1312 1125  469  686  591 1212  540  997 1391 1385 1206  445 1282
 1036  599  544  915 1184  690 1004 1242  990  382  725 1349 1006  234
  832  666  938   43  644  294  750  996  931  425  628  326 1208 1003
  412  526  337  799  466 1332 1392  462  596 1135  377  518 1081 1193
  856  979  153  150 1223  762  776  505   65 1370 1187  504 1317  268
 1277 1221]"
121	198769.json	"[1306 1238 1318  876  500  867  433  753    1  785  465  461  941 1204
 1024   39  709  529  574  903  439 1279  174 1088 1188  492  129  131
  430 1281  565 1205 1315 1230 1106  956  259  517  347 1231  573 1234
  513 1255 1213 1365  796  962 1138  971  739  933  620 1251 1269  512
    4  580 1073  464   82  177  178  829 1270 1311  904  338  164  223
   19  554 1250 1350 1059  521 1062    9  250  566  677  729  295  246
  133  474 1014  404  101  564  385 1030  757  927  808  455  390  777
 1183  579]"
122	198770.json	"[ 920  549  167  822  371  945  607  692 1298  428  824 1362 1334  952
 1071 1017  956  512 1255  883  554  942  317  328  777  421 1036  144
 1349 1155  164 1099  461 1206  510  876  564 1251  410  738  478  390
 1269  570 1077  779   97  927 1131  827 1119  939 1213  259  343  848
  890  314    4  268  830    1  225  938  457   76  770  288   23 1138
  781  256 1370 1231  709  500  501  524   45 1279  496  534  326    6
  538 1082  818  253  783 1223  336 1392 1187  306   19  146 1281  734
  154  322]"
123	198771.json	"[ 942  717  291 1035 1119  216  147  146  892 1120  696 1077  954  144
  714  348  438 1132  113  920  111  999  866  384  475  680  288   15
 1284 1359  478  854  840   92  842 1085  953 1378  822  788 1097  488
  358 1036  987 1232  939  945  341 1366 1229  733 1071 1158 1096  563
 1195  418  641  342  592 1259  578 1199  657  427 1393  607  616 1377
  646  581  783  225  570  545  167   74   47   24  254  791   43  401
  882 1167 1100  371  728  468  762  809  958 1286  949 1063 1210  907
 1271 1163]"
124	198772.json	"[1367 1246 1161 1064  836 1126  214  545  224   96 1173  807 1046 1164
  515 1220 1186  203  112  121 1393  698  993  454 1285 1026  874 1114
 1159 1200 1207 1102 1136  325 1000 1153 1259 1143  539 1151 1376 1086
  691  477  437  676  165  502 1214  637  809  345  584  958 1260 1065
  269  653 1338  578  319  236 1352 1144  603  727  525  859  111  888
  381  473  542   89 1378  506 1366  767  906  717 1335  788  610 1356
 1146  625 1169  126 1154 1129  389  476  361  865  229  954  420  635
  266 1162]"
125	198773.json	"[1220  807  319  502 1064 1173 1393  836  214 1161 1114  515  454   96
 1367 1126  112  539 1200  698 1285 1376  545 1159 1102 1136 1338   89
 1207  874  420  477 1186  637 1026  224  993 1065 1246 1335  229  578
  584 1169  141 1046  826  730 1180  691  542 1378  121 1086  610 1164
  888  958   37  325  266  126  341  349  561 1078  676  236 1151  111
 1143  437  625  577  473  165 1000 1162  635  494  269 1352  809  795
  541  203 1219  361  476  389  879  381  752 1214 1259  653  488  506
  906 1051]"
126	198775.json	"[ 461  565  433   23  430 1213 1204 1231    4  607  178 1255  512  423
  933  920 1279  270  164  404  786 1251 1238  174  513   19  956  529
    1  779  465 1103 1269  632 1024  822 1281  256 1362  259  709  965
   39  785  890 1104  729  410  439  516  930 1106  853  114  569  991
  904  338 1315 1318 1183 1128   58  883  796  250 1306  753 1353  133
    9  390 1234  484  843  777  620  223  500  492  792  426  336  371
 1023 1039 1311  347  317 1138  554  574  903  314  580  538 1230  350
  748  757]"
127	198776.json	"[1155  870  675  264  326  775  644 1081 1184 1392  983 1187  510  241
 1349   76   18  457 1310  424 1319 1385  309  673 1223  189  447 1277
 1294 1328 1131  268   45  514  405  509 1381 1242  558  741  501  871
  505 1265 1384  601  285 1036  818  832   86  524  518  797 1099  150
 1370  591  847  765  409  267  819 1253  946  979  458  157  571  294
  250   25 1031  467  338  148   48   43  738  343  232 1010  490 1083
 1206  855  910  105 1177 1019  575  760   59  662 1076 1093 1176  317
 1013 1331]"
128	198778.json	"[1193  364  751 1371  623  267  481  665  629  940 1221  249  234  666
  609 1316  160 1015  597  624  988  943  979  509  662  705  725  406
  994  631  589  715  742  202 1215  856  619  735 1083  398  102  558
  902 1130  642  686   31  599  591  923  797  273 1301 1332  469 1392
  636  393  553  990  672  887  458 1112   45 1095 1348  241 1277  493
   88  518   66  130  208  135 1185  673  188  833   44  205  105 1247
   63 1004  726 1191  407   48  571  152  952  899  530 1118 1223 1014
  445 1241]"
129	198779.json	"[ 445  185  247 1250  900  856  130  588  877 1098  902  443  624  139
  713  597 1314  500  252 1029 1278  604  102 1082  133 1213  338 1083
  202 1379  994 1058  373 1014 1263  180  449 1348   44  770  979  693
  530 1118 1112  529  742  970  573 1363 1130 1050 1062  385  566  286
   45 1226  666  867  591  493 1332  299  805  741  251  218  743  988
 1191  956  938  481  876  555  194  267  392  619  937  553 1392  311
  833  845  234  160  498 1039  886  665  797 1301  295  705 1292 1281
  458  589]"
130	198780.json	"[ 979  644   45  447  673  662  411  666  733 1155  818   48 1109  543
  591 1319  510 1331  983  154 1093  812  702  299  467 1223 1371 1197
  887  157  897   92  458  988   18  398  797  601  264 1277 1042  509
  724  558  665 1176 1017  599   76  571  770 1184  188 1211  540 1206
  155 1392  367 1381 1388  241  572 1302  899  871 1081 1191 1178  144
 1007  946  994   43  832  938  669 1253  952  850  518  589 1031  424
  354 1187  833 1268 1174 1349 1312  705  741  524   66  740   44  738
  526 1019]"
131	198781.json	"[ 676  417 1201  345  859 1146  470  767 1051  165   12  284  542  473
 1000  634  400 1194 1026 1046  541 1164  434  349  874  126  381  325
 1258  248  610  652 1352 1166 1158 1065 1126  577  809 1186 1053  841
  506 1054 1151  730 1207  236  266   37  727  954  437 1162  999  892
  637  719 1056  557  476  494  454  885 1159  857 1169  625  121 1154
 1195  605 1246  837 1376 1214   96 1373 1394  489 1219  893  515  836
  279  365  993  906 1196  415  203 1286  646  477  545  882  603   15
  438  888]"
132	198782.json	"[ 637 1393 1065  476 1161 1126  236  400 1159 1046  610 1151  698  112
  874  542 1162 1026  545  676 1352  806   37  888  859 1196  201  325
  345  494  635  361  865  704  964  214 1000  408  727  653  224 1173
  489  349  515 1056 1169  577  454  448 1246 1220  266 1207  279 1051
 1376  126  993 1338  625 1164  767  694 1146  691  584  203  906  437
  121 1136  634  730   15  541  788  958 1373 1153  502 1186 1367  463
 1286  605  836 1167   96  470  165 1200 1335  953  506 1102  603  708
  477  807]"
133	198783.json	"[1246 1161  121  112 1126  224 1186  214  437  691 1173 1164  698 1159
 1102  584  545  454  203 1026  993  653 1046  874 1064 1220  477 1367
  826  515  603 1065  635  836  807  637 1393  325   96  408 1151  502
  625  476  610  361  676  806  345  561 1169 1285 1376  236  266 1153
  126   37  201  888 1200 1114 1162 1196  859 1207 1136 1086  865  319
  471 1051  400 1146 1338  958  525 1000  381 1214 1143  767 1259  349
  539  279  727  165  269 1335 1352  229  290  470   89  542 1053  577
  788  704]"
134	198784.json	"[ 147  810  840 1145  879 1156  708 1119 1167   15  494  616  201  146
 1011 1377  165  737 1261  321  892  932  450  341 1018  989   47  641
 1378  394  384 1091  226 1266 1199  652  865  809 1165  696  885  788
  541 1158 1079 1016 1113  896  698  987  680  113  158 1373  451  866
 1342  369  254   55 1195  834 1393 1345  942 1338 1061 1344  958  361
  418  545 1170  663  594  908  578  954  288  945  906  309  626   14
 1131  401  734 1358  537  175 1343 1356  395  563 1359  440  417 1159
 1140  506]"
135	198785.json	"[ 540  537  109  572 1354  832  179 1181 1081  518  411  740   73  524
 1031  543  644 1187  983  405 1005 1289  173 1302  193 1223 1277 1349
  741  156  736 1087 1299  467  967   18   86 1049 1109 1212  630  910
 1089  732  188  264  673   17  256 1319 1155  479  601   68  140 1038
  200  157  544 1291  979  587   38 1184  946  458  571  326 1067 1019
 1253  938 1326  792 1381  628 1099 1206 1208  591  462 1043   76  447
   45  268 1135  412 1331  558 1305  957 1328  670 1141 1036 1042  296
  501 1265]"
136	198786.json	"[ 100    7  219 1237  244 1037  530  107  391 1217 1239  617  260  886
  347  104 1138  235  693  695  368  805  606  513  764  151  956  328
  843   44  202  307  846 1308  833  970  948  757  128 1292 1281  914
  385 1073 1040 1305  412  718 1361   84 1062  465  390 1014 1350  507
  500  376  496  261  246 1256  580  143 1234  461  231  276  297 1072
  439  808  102 1058  713  250 1369   77  392  620  484  919 1330  785
 1024  285   19  794 1280  247  741 1323  569 1213  115 1124  242  517
  933   58]"
137	198787.json	"[1282 1125  407  686  979  591  931  103  957  469  797  273 1313  192
  160  631  589   95  990 1332  145  690  724  393  994 1247 1357 1002
 1015 1208  156  509  944  850  544 1212  825  493  498  518  558  936
 1197 1301  678  775 1391 1392  153   66  599  188  377  742  705  715
 1371 1139 1135  441 1082  267 1058  801  425 1355  202  726 1117 1215
  305 1038  432  466  639  988   88  995  776  152  337 1265  458  740
 1004 1206  105   62  856  398  943 1014 1003  946  571  644  665  215
  672 1185]"
138	198789.json	"[ 203  379 1259 1214  657  999  717  892 1129  866  954 1260  525  953
  795  756  165  885 1158  714  809 1159  836 1359  226  488 1284   15
  287  384 1143  788  578  865 1366  590 1378  837  545  370 1163 1286
 1335 1114  418  494 1171 1120  434  882 1352 1367  810  906  438 1393
  394  489 1200  113  728  942 1000  893  146  448  646  616  691 1232
  592  647  454 1373  598 1182   93 1210  506 1086 1394  153  964 1376
 1110 1195  147  969 1054 1220 1169 1132  291  158  358 1342  576 1356
  183  475]"
139	198790.json	"[ 940  130 1390  979  414  666  662  364  800  923  373 1371 1221  623
 1395  591  770  469  679  902 1083  499  102  481  222  735  530  445
  639  406   31  665  629  117 1247 1082  624  693  761  886  757 1193
   48  188 1058  398  493  897  642 1392  589  833  208  251  458  832
  362 1317  678  609 1112  347  994  705  498  202 1301  725 1014  988
  101  180  724  741  509  715 1216  956   45 1316  160   66   18  644
 1125  651  500   26  887  447  218 1307  244   63 1019  234  428 1184
  558  631]"
140	198791.json	"[1000  953  494  448  714  489 1352  999  885  541  717 1393  646   15
   96  954 1377  942 1158  906  892  438  882  837  616  964  183  506
  488 1286 1373  676 1335 1161  788 1163  578  727 1136 1394 1200  224
 1167  226 1056 1054  598 1126 1153  203  809  545 1159  866 1214  859
  400 1259  539  236 1378 1077  696  497  841 1046 1194  698  637  165
  542   93 1338  893  111  158  291  434 1195  767 1065 1376  605  345
 1026  417  865 1220 1196  384 1173  206 1342 1199  341  874  146  993
  694  515]"
141	198792.json	"[ 246  903  461  941  390  615   41  517  956  347 1138  328  614  607
  830  500  781 1024  465  677  513 1251 1255 1306  972  709 1318  876
 1269  174  404  129   23  569  439 1062  927  554 1237  753  693  100
  867  250 1281  564  785   19   39  410  371 1137 1234 1230 1014 1231
 1106  104  620 1205  260  764  336  971  792 1198  538  580  428  512
 1238    7   77 1334  985  521    1  314  167  739 1213  970  933  430
 1279  904  259  924 1088  244  433  484  565 1305  391  474  843  530
  114  496]"
142	198793.json	"[1332  742  145 1226  359   62 1032 1392  856  551  825  268  457   20
  564  900  188 1082  591  979  514  273  876   25  509  150  215  102
 1293  700  500 1370 1301 1025  554  824 1099  849  458  725  705  988
 1385 1098  847  952  549 1014 1187  252  777  428  995 1193  797  946
  194 1349  338  665  424  398 1363  202  994  251  738 1071  845 1059
  902 1206  956 1278 1006  770  675  624  775  343  326  129  692 1185
  589   45  218  105 1015  518  686 1365 1283  658 1017 1083  619  402
  938  260]"
143	198794.json	"[1210  953  999  954  717  616 1195  762  882  866  945  645  952 1071
  714  754  942  892 1077  154  893  438 1110 1225   92  370  837  578
  206  646   43 1163  598  153 1284 1394  969  167  486  722  692 1158
 1378 1182  421 1377 1054  798  592 1036  570 1358  216  111   33  590
  489 1140 1206  827  946 1342  664  488  987  964  818   15 1224   76
 1000  146  468  434  226  329  494  291  920  487 1017  939  418  144
 1286  885  728  313  147  331  253  633 1156 1199  810  155  475  341
  388 1359]"
144	198795.json	"[ 754 1036  775   43   76  952 1206  504  645 1385   33  268  946 1224
 1077  418  590  421 1349  570 1071  501 1358 1195  819  409  457 1182
  189  818  505  277 1110  692 1332   86  153 1094  969 1210  144  216
  987  866  762 1119  424 1370  893 1155   45 1225  388  799  329  954
  150  945  175  738  294  317  598  827 1375  167 1223  253  377  750
  510  937  601   34  575  145  765  188   29  288 1098 1120  997  358
  370  226  435 1031 1303  225 1254 1021  193  889 1017   47  789 1392
  194 1131]"
145	198796.json	"[ 250  792  461  256  956  709 1234 1281  741  412   44 1072  328   23
   19 1302  285  886  554  101  430  777  785 1349  500  843  259  565
 1305  347 1231 1187  426  607  258  524 1318  620  465  832  371  530
  549    4  948  326  808  419  630  114  693  833 1014  439  404   38
  965  174  513 1269  757   39 1137  245  428  779 1279 1255 1155 1238
 1019  695  853  260  164    6  268 1213 1237  580  903  569   80  529
 1204  512  615  363  991 1330  933  484  876  338  390  133  314  802
  516  677]"
146	198797.json	"[ 102   26  715  624  498  493  233  202 1292  994  623  988   66  678
 1095  979  530   31  364   88 1004  665  204  686 1348  642  406  337
  215  591 1082  589  742  393  679  127 1193  553  735  990  705 1015
 1058 1217  313 1112  391 1332  431  956  850 1014  273  619  797 1191
  952  666  599  334  267  398 1125  407 1118  629  362  261  152 1392
  145  153   13  631  693  188 1301  359  522 1206  160  900  104  249
  564  428 1050   45  856   44  845   20  662  392 1282 1157 1130 1002
 1278  509]"
147	198799.json	"[1381 1277  689  750  988 1015  686  599  466 1301  797 1185  241   45
 1268  875 1076  119   43 1236  644  422  152 1223 1090 1081 1384  458
 1191  979  571 1265  775  591  509  393  589 1004  665   48  673  518
 1357  405  801  952  558  666 1212  234  595   86 1036   88  642 1371
 1368  382  318  294  672 1225 1197 1031 1176   65  326  910 1174 1331
  120  354  398 1332  540 1355  156 1333 1280 1187 1312   62 1387  812
  267   18  946  628  870  740   66  447 1190  741  662  188 1038  899
 1208  762]"
148	198802.json	"[ 461  500 1318 1238 1024 1306 1204  867   39  903  753  465  439  565
 1315  430  174 1231 1281  404 1279    1  529 1255  956 1103  709 1230
  876 1138  739  178 1213 1205  433  971  347  131  796 1234 1269  129
  512  259  357  904  933  785   19  962  164 1251 1088  256  246 1188
  513  941  729  464 1106  517 1183  974  295  829  620  426  336 1353
  492    4  984  677   82  569 1237  808  965  574  328  419  580  390
  883  886 1308  250  607 1104   23 1350 1073   41 1311  373  632  579
  314  924]"
149	198803.json	"[ 371  167  549  777  890  144  512  607  259    6 1072 1302  883 1036
  256  956  328 1337  250   23 1099  317  426   19  306  884  554  461
 1231 1269  991  496  677 1281  314  516  794  478 1330  550  632 1349
  822  713  168   45  390  326  565  581 1155  114  738  419  288  938
  484 1279  781  920   97  530   58  428  786  538  939  242  695  621
 1179  175 1131 1187  115  507 1362  100  402  570 1093  148 1255 1080
 1239  828  392  709  945  792  946  429  157 1234  824  620  358   44
  197  881]"
150	198804.json	"[1253 1265  154  664 1191 1033  308  599 1076 1176  952  282  304  702
  589   92  411  313  591 1225  762 1208 1090 1004 1223  686 1319  398
  665 1331  213 1333  740  176  673 1301  644 1007  662  979  797 1212
  750 1049  705  850 1135 1017   45 1178  509 1381  364  742  994 1282
   43  241  518  273  775  299 1206   66  812  601  666 1268 1109  944
   20  831  382 1247 1277 1185  152 1197  458  946 1125 1036  424  558
 1294  938  988  524  393  712 1082  934  689   86 1313 1041  510 1211
  189  818]"
151	198807.json	"[ 500 1306 1318 1024  867  430 1238  876  461  753 1234   39 1281    1
  962  933 1138  785 1279 1213  956  347  620 1204  529  465  903  709
 1205  439 1088  433  244  971  512  796  174 1106  259  574 1230  129
  373  808 1231  517  565 1014  246  580 1188  757 1255 1270  131 1315
 1308  886  513    4  941 1237 1251  250  904 1250  573  101  404  338
  164  328  829  521  693  977   82  739  566  974 1269 1350  428  492
  133  554  385  777 1029 1103  464  426  419  295 1062  741  927  970
 1379 1314]"
